timestamps,TP9,AF7,AF8,TP10,Right AUX
1644798650.202,-34.668,-223.633,-30.762,-36.621,0.000,0
1644798650.206,-10.254,355.469,-27.832,-29.297,0.000,0
1644798650.209,-19.043,187.012,-36.133,-25.879,0.000,0
1644798650.213,-41.016,-189.453,-40.527,-23.438,0.000,0
1644798650.217,-49.805,-586.426,-38.086,-41.016,0.000,0
1644798650.221,-34.180,-483.398,-35.645,-49.805,0.000,0
1644798650.225,-24.902,-458.008,-30.762,-24.414,0.000,0
1644798650.229,-31.738,-531.738,-25.391,-16.113,0.000,0
1644798650.233,-48.340,-85.938,-32.715,-26.367,0.000,0
1644798650.237,-63.477,-340.820,-43.457,-29.297,0.000,0
1644798650.241,-47.363,-395.020,-36.133,-40.527,0.000,0
1644798650.245,-23.926,145.508,-33.203,-53.223,0.000,0
1644798650.248,-29.785,509.766,-47.852,-52.246,0.000,0
1644798650.252,-44.922,134.766,-47.852,-38.086,0.000,0
1644798650.256,-52.246,-536.133,-42.969,-39.062,0.000,0
1644798650.260,-44.434,-418.945,-40.527,-47.852,0.000,0
1644798650.264,-24.414,-81.543,-39.062,-41.992,0.000,0
1644798650.268,-20.508,-26.367,-35.156,-34.180,0.000,0
1644798650.272,-30.273,-528.809,-32.715,-14.648,0.000,0
1644798650.276,-48.340,-919.922,-27.344,-9.766,0.000,0
1644798650.280,-55.176,-419.434,-30.762,-29.297,0.000,0
1644798650.284,-31.738,-22.461,-40.039,-45.410,0.000,0
1644798650.287,-26.367,114.746,-42.480,-32.227,0.000,0
1644798650.291,-34.668,212.402,-41.016,-24.414,0.000,0
1644798650.295,-45.410,-136.719,-36.621,-33.203,0.000,0
1644798650.299,-42.480,-499.512,-34.180,-41.016,0.000,0
1644798650.303,-20.996,-152.344,-31.738,-38.086,0.000,0
1644798650.307,-18.066,363.281,-25.879,-30.762,0.000,0
1644798650.311,-22.461,50.293,-27.344,-28.320,0.000,0
1644798650.315,-35.645,-694.824,-35.645,-20.996,0.000,0
1644798650.319,-49.805,-922.363,-38.574,-26.367,0.000,0
1644798650.323,-35.156,-183.105,-39.062,-48.828,0.000,0
1644798650.327,-18.066,343.262,-37.109,-25.391,0.000,0
1644798650.330,-20.020,94.238,-33.691,-13.672,0.000,0
1644798650.334,-34.668,-433.594,-38.086,-30.273,0.000,0
1644798650.338,-32.715,-443.848,-44.922,-32.715,0.000,0
1644798650.342,-10.254,-62.012,-35.156,-30.273,0.000,0
1644798650.346,-11.719,63.965,-33.203,-20.020,0.000,0
1644798650.350,-20.508,159.180,-40.527,-18.066,0.000,0
1644798650.354,-33.203,-67.383,-43.457,-28.809,0.000,0
1644798650.358,-48.828,-591.309,-42.480,-48.340,0.000,0
1644798650.362,-39.551,-843.750,-35.156,-61.523,0.000,0
1644798650.366,-32.227,-179.688,-34.180,-54.199,0.000,0
1644798650.369,-40.527,389.648,-32.715,-38.086,0.000,0
1644798650.373,-42.480,-184.570,-34.180,-38.086,0.000,0
1644798650.377,-42.480,-670.410,-37.598,-41.992,0.000,0
1644798650.381,-34.668,-221.191,-32.715,-45.410,0.000,0
1644798650.385,-22.949,327.637,-31.738,-41.016,0.000,0
1644798650.389,-26.855,182.129,-35.645,-24.414,0.000,0
1644798650.393,-39.062,-445.801,-38.086,-21.973,0.000,0
1644798650.397,-40.039,-612.305,-40.039,-34.668,0.000,0
1644798650.401,-41.016,-168.457,-42.480,-54.688,0.000,0
1644798650.405,-23.926,-228.027,-40.039,-40.039,0.000,0
1644798650.409,-19.531,-465.332,-36.621,-19.531,0.000,0
1644798650.412,-41.016,-381.348,-42.480,-27.344,0.000,0
1644798650.416,-44.922,-645.996,-39.062,-35.156,0.000,0
1644798650.420,-41.504,-792.480,-30.762,-30.762,0.000,0
1644798650.424,-27.344,-209.961,-35.156,-21.484,0.000,0
1644798650.428,-23.926,391.602,-37.109,-24.414,0.000,0
1644798650.432,-31.738,80.566,-32.715,-28.809,0.000,0
1644798650.436,-34.668,-515.625,-23.926,-37.598,0.000,0
1644798650.440,-28.809,-423.340,-20.996,-49.805,0.000,0
1644798650.444,-28.809,228.516,-27.344,-35.645,0.000,0
1644798650.448,-25.879,331.055,-32.227,-33.203,0.000,0
1644798650.452,-17.578,-259.277,-31.738,-31.250,0.000,0
1644798650.455,-42.480,-765.137,-33.691,-28.809,0.000,0
1644798650.459,-56.152,-568.848,-35.156,-38.086,0.000,0
1644798650.463,-25.391,-94.727,-28.320,-38.574,0.000,0
1644798650.467,-12.695,-258.789,-29.297,-26.855,0.000,0
1644798650.471,-28.809,-105.957,-32.715,-24.414,0.000,0
1644798650.475,-41.016,-140.625,-35.645,-25.879,0.000,0
1644798650.479,-38.574,-554.199,-33.203,-32.227,0.000,0
1644798650.483,-17.578,-215.332,-28.320,-31.250,0.000,0
1644798650.487,-11.230,347.168,-30.762,-26.855,0.000,0
1644798650.491,-25.391,333.984,-34.668,-29.297,0.000,0
1644798650.494,-35.645,-341.309,-39.062,-36.133,0.000,0
1644798650.498,-35.645,-855.957,-40.527,-37.598,0.000,0
1644798650.502,-29.785,-433.105,-33.691,-27.344,0.000,0
1644798650.506,-24.902,28.809,-34.180,-11.230,0.000,1
1644798650.510,-33.203,-419.434,-42.480,-8.789,0.000,0
1644798650.514,-59.082,-896.973,-43.457,-33.691,0.000,0
1644798650.518,-63.965,-466.309,-39.551,-52.734,0.000,0
1644798650.522,-37.598,-50.293,-37.598,-53.223,0.000,0
1644798650.526,-17.578,110.840,-34.668,-40.039,0.000,0
1644798650.530,-19.531,200.684,-34.668,-33.203,0.000,0
1644798650.534,-43.457,22.949,-36.621,-34.180,0.000,0
1644798650.537,-43.457,-463.379,-35.156,-41.016,0.000,0
1644798650.541,-21.973,-448.730,-36.133,-45.898,0.000,0
1644798650.545,-23.438,-164.062,-33.691,-27.344,0.000,0
1644798650.549,-24.414,8.301,-28.809,-15.625,0.000,0
1644798650.553,-37.598,-210.449,-31.738,-10.254,0.000,0
1644798650.557,-50.293,-867.188,-35.156,-14.648,0.000,0
1644798650.561,-36.621,-467.773,-33.203,-39.551,0.000,0
1644798650.565,-20.020,296.875,-30.762,-49.805,0.000,0
1644798650.569,-17.090,128.418,-28.809,-36.621,0.000,0
1644798650.573,-31.250,-221.191,-32.715,-27.832,0.000,0
1644798650.577,-52.246,-313.965,-39.551,-41.992,0.000,0
1644798650.580,-37.598,-156.250,-35.156,-50.293,0.000,0
1644798650.584,-5.371,9.766,-33.691,-27.832,0.000,0
1644798650.588,-12.207,32.227,-36.133,-14.160,0.000,0
1644798650.592,-37.109,-192.871,-36.621,-20.996,0.000,0
1644798650.596,-52.734,-667.480,-40.527,-25.391,0.000,0
1644798650.600,-39.551,-959.473,-33.203,-26.855,0.000,0
1644798650.604,-20.020,-659.668,-24.414,-9.277,0.000,0
1644798650.608,-27.832,164.062,-29.785,-18.555,0.000,0
1644798650.612,-37.109,102.539,-35.156,-20.020,0.000,0
1644798650.616,-48.340,-534.180,-37.598,-17.578,0.000,0
1644798650.620,-38.574,-570.312,-40.527,-31.250,0.000,0
1644798650.623,-21.973,30.273,-37.109,-30.273,0.000,0
1644798650.627,-18.555,144.531,-31.738,-19.531,0.000,0
1644798650.631,-16.113,-152.344,-31.738,-1.465,0.000,0
1644798650.635,-34.668,-384.766,-31.738,-17.578,0.000,0
1644798650.639,-36.621,-635.254,-28.809,-32.715,0.000,0
1644798650.643,-16.113,-442.383,-28.809,-26.367,0.000,0
1644798650.647,-9.766,-551.758,-34.180,-19.043,0.000,0
1644798650.651,-28.320,-361.816,-36.621,-14.160,0.000,0
1644798650.655,-48.340,-141.113,-34.668,-10.742,0.000,0
1644798650.658,-34.668,-495.605,-30.762,-10.254,0.000,0
1644798650.662,-18.555,-297.363,-31.250,-16.602,0.000,0
1644798650.666,-21.973,239.746,-36.621,-18.555,0.000,0
1644798650.670,-29.297,347.656,-38.574,-22.949,0.000,0
1644798650.674,-39.062,-282.715,-38.086,-34.668,0.000,0
1644798650.678,-40.039,-584.473,-35.645,-41.992,0.000,0
1644798650.682,-33.203,-104.980,-32.227,-39.551,0.000,0
1644798650.686,-25.879,99.121,-33.691,-24.902,0.000,0
1644798650.690,-26.855,-384.766,-34.668,-7.812,0.000,0
1644798650.694,-37.109,-1000.000,-33.203,17.090,0.000,0
1644798650.698,-38.574,-790.039,-28.320,-14.648,0.000,0
1644798650.701,-29.297,-223.145,-22.949,-43.457,0.000,0
1644798650.705,-21.973,53.223,-30.273,-20.508,0.000,0
1644798650.709,-25.391,225.098,-36.621,-19.531,0.000,0
1644798650.713,-40.527,84.961,-38.574,-10.742,0.000,0
1644798650.717,-51.270,-349.121,-42.969,-21.484,0.000,0
1644798650.721,-34.180,-373.047,-39.062,-44.434,0.000,0
1644798650.725,-12.695,156.738,-34.180,-37.598,0.000,0
1644798650.729,-23.926,374.023,-34.668,-33.203,0.000,0
1644798650.733,-39.551,-237.305,-34.668,-23.438,0.000,0
1644798650.737,-41.504,-898.438,-29.297,-15.137,0.000,0
1644798650.741,-40.039,-503.906,-21.973,-20.020,0.000,0
1644798650.744,-26.367,70.801,-27.832,-18.555,0.000,0
1644798650.748,-15.137,-68.359,-32.227,-8.789,0.000,0
1644798650.752,-31.738,-270.996,-28.809,-8.301,0.000,0
1644798650.756,-49.805,-342.773,-26.367,-16.113,0.000,0
1644798650.760,-36.621,-208.496,-26.855,-27.344,0.000,0
1644798650.764,-18.066,-46.875,-25.879,-17.090,0.000,0
1644798650.768,-16.113,96.680,-23.438,-10.254,0.000,0
1644798650.772,-28.809,122.559,-21.973,-26.367,0.000,0
1644798650.776,-38.574,-277.832,-26.367,-29.785,0.000,0
1644798650.780,-28.809,-735.840,-27.832,-35.156,0.000,0
1644798650.784,-23.438,-522.461,-26.855,-49.316,0.000,0
1644798650.787,-25.879,6.836,-32.715,-36.133,0.000,0
1644798650.791,-35.645,11.719,-34.668,-31.738,0.000,0
1644798650.795,-39.062,-587.402,-35.156,-37.598,0.000,0
1644798650.799,-35.156,-624.023,-29.297,-29.297,0.000,0
1644798650.803,-29.785,-57.129,-28.320,-23.438,0.000,0
1644798650.807,-24.902,70.312,-38.086,-32.715,0.000,0
1644798650.811,-37.109,-460.938,-48.828,-30.273,0.000,0
1644798650.815,-47.363,-863.770,-42.969,-25.879,0.000,0
1644798650.819,-36.133,-390.625,-32.227,-34.668,0.000,0
1644798650.823,-24.902,-51.758,-29.297,-32.227,0.000,0
1644798650.827,-19.531,-131.348,-30.762,-20.508,0.000,0
1644798650.830,-27.832,-233.887,-30.273,-22.461,0.000,0
1644798650.834,-51.270,-219.238,-30.273,-35.156,0.000,0
1644798650.838,-51.270,-502.441,-32.227,-24.902,0.000,0
1644798650.842,-33.691,-618.164,-32.715,-14.648,0.000,0
1644798650.846,-30.762,39.551,-32.227,-26.367,0.000,0
1644798650.850,-45.410,366.699,-28.809,-17.090,0.000,0
1644798650.854,-50.781,-284.668,-30.273,-17.090,0.000,0
1644798650.858,-53.711,-647.461,-36.621,-34.180,0.000,0
1644798650.862,-51.270,-280.273,-31.250,-39.062,0.000,0
1644798650.866,-33.203,98.145,-25.879,-41.504,0.000,0
1644798650.869,-31.250,47.363,-25.391,-23.926,0.000,0
1644798650.873,-41.504,-552.246,-28.320,-12.207,0.000,0
1644798650.877,-48.828,-891.113,-32.227,-40.527,0.000,0
1644798650.881,-44.434,-549.316,-34.668,-57.129,0.000,0
1644798650.885,-26.855,-471.680,-36.133,-41.016,0.000,0
1644798650.889,-28.320,-535.156,-27.832,-32.715,0.000,0
1644798650.893,-58.105,-109.863,-25.879,-40.527,0.000,0
1644798650.897,-56.152,-367.188,-31.738,-35.645,0.000,0
1644798650.901,-28.809,-494.629,-31.738,-33.691,0.000,0
1644798650.905,-23.438,31.738,-25.391,-36.621,0.000,0
1644798650.909,-39.551,417.969,-18.555,-33.691,0.000,0
1644798650.912,-56.641,55.664,-26.855,-31.738,0.000,0
1644798650.916,-63.965,-553.711,-37.109,-39.062,0.000,0
1644798650.920,-60.059,-541.504,-37.109,-41.504,0.000,0
1644798650.924,-47.852,-164.551,-30.273,-30.762,0.000,0
1644798650.928,-56.641,-65.430,-27.344,-15.137,0.000,0
1644798650.932,-63.965,-610.352,-31.250,-10.254,0.000,0
1644798650.936,-61.035,-762.695,-33.691,-32.227,0.000,0
1644798650.940,-62.988,-212.891,-36.621,-50.293,0.000,0
1644798650.944,-45.410,34.668,-32.715,-37.109,0.000,0
1644798650.948,-37.109,124.023,-31.250,-28.809,0.000,0
1644798650.952,-62.012,172.852,-35.156,-17.578,0.000,0
1644798650.955,-83.984,-227.051,-34.180,-31.738,0.000,0
1644798650.959,-72.754,-490.234,-35.156,-55.664,0.000,0
1644798650.963,-45.898,-85.938,-31.738,-42.480,0.000,0
1644798650.967,-41.016,140.625,-30.273,-26.367,0.000,0
1644798650.971,-56.641,-174.316,-33.203,-9.766,0.000,0
1644798650.975,-63.477,-712.891,-35.645,-13.672,0.000,0
1644798650.979,-57.617,-929.688,-36.621,-34.180,0.000,0
1644798650.983,-54.199,-202.148,-29.785,-41.504,0.000,0
1644798650.987,-44.922,369.141,-28.809,-32.715,0.000,0
1644798650.991,-49.805,99.121,-32.227,-33.691,0.000,0
1644798650.994,-66.895,-326.172,-30.273,-41.016,0.000,0
1644798650.998,-55.176,-312.012,-28.320,-41.504,0.000,0
1644798651.002,-33.691,32.715,-27.344,-41.504,0.000,0
1644798651.006,-27.832,183.105,-31.250,-39.551,0.000,0
1644798651.010,-40.039,139.648,-35.645,-38.574,0.000,0
1644798651.014,-58.594,-417.969,-37.598,-39.551,0.000,0
1644798651.018,-61.035,-777.832,-38.574,-43.945,0.000,0
1644798651.022,-45.410,-806.152,-35.156,-24.902,0.000,0
1644798651.026,-36.133,-276.367,-24.414,-18.555,0.000,0
1644798651.030,-38.574,324.219,-18.555,-19.043,0.000,0
1644798651.033,-56.152,-280.762,-30.762,-12.695,0.000,0
1644798651.037,-58.594,-932.617,-32.227,-23.438,0.000,0
1644798651.041,-43.457,-471.680,-27.344,-50.781,0.000,0
1644798651.045,-29.785,256.348,-25.879,-33.203,0.000,0
1644798651.049,-28.320,169.434,-27.344,-21.973,0.000,0
1644798651.053,-38.574,-253.906,-32.715,-33.203,0.000,0
1644798651.057,-39.551,-407.227,-33.691,-28.809,0.000,0
1644798651.061,-33.691,-260.742,-31.250,-32.227,0.000,0
1644798651.065,-29.785,-434.570,-28.809,-16.602,0.000,0
1644798651.069,-37.598,-602.051,-29.785,-10.742,0.000,0
1644798651.073,-60.059,-145.508,-33.691,-30.762,0.000,0
1644798651.076,-66.895,-323.730,-32.715,-44.922,0.000,0
1644798651.080,-45.410,-375.000,-32.715,-41.016,0.000,0
1644798651.084,-31.250,130.371,-34.180,-27.344,0.000,0
1644798651.088,-38.086,450.195,-33.203,-31.250,0.000,0
1644798651.092,-45.410,111.816,-34.668,-32.715,0.000,0
1644798651.096,-49.805,-664.551,-39.551,-34.180,0.000,0
1644798651.100,-55.176,-528.809,-33.203,-34.180,0.000,0
1644798651.104,-48.340,202.637,-28.320,-26.367,0.000,0
1644798651.108,-41.504,118.164,-36.133,-23.438,0.000,0
1644798651.112,-52.734,-611.328,-36.621,-13.184,0.000,0
1644798651.116,-71.289,-801.758,-35.645,-34.668,0.000,0
1644798651.119,-58.105,-281.250,-36.133,-59.570,0.000,0
1644798651.123,-31.738,0.000,-30.762,-23.438,0.000,0
1644798651.127,-35.156,120.117,-31.738,-5.859,0.000,0
1644798651.131,-41.016,109.863,-33.691,-22.949,0.000,0
1644798651.135,-52.246,-250.977,-33.203,-27.832,0.000,0
1644798651.139,-48.828,-479.492,-34.668,-40.527,0.000,0
1644798651.143,-36.133,-179.688,-27.832,-36.621,0.000,0
1644798651.147,-38.086,346.680,-27.832,-27.344,0.000,0
1644798651.151,-46.387,99.121,-32.227,-28.809,0.000,0
1644798651.155,-61.035,-746.582,-38.574,-29.785,0.000,0
1644798651.158,-49.316,-915.039,-36.621,-47.852,0.000,0
1644798651.162,-36.621,-406.738,-27.344,-55.176,0.000,0
1644798651.166,-38.086,-72.266,-31.250,-43.945,0.000,0
1644798651.170,-34.668,-383.789,-33.691,-40.527,0.000,0
1644798651.174,-48.828,-690.430,-28.320,-38.086,0.000,0
1644798651.178,-58.594,-353.516,-30.762,-41.992,0.000,0
1644798651.182,-35.156,8.301,-29.785,-19.043,0.000,0
1644798651.186,-26.367,149.414,-26.855,-9.277,0.000,0
1644798651.190,-31.738,181.641,-32.715,-26.367,0.000,0
1644798651.194,-42.480,-96.191,-35.645,-31.250,0.000,0
1644798651.198,-53.711,-413.574,-33.691,-42.480,0.000,0
1644798651.201,-33.691,-525.391,-35.156,-46.875,0.000,0
1644798651.205,-21.973,-156.250,-35.645,-26.367,0.000,0
1644798651.209,-30.762,272.949,-33.203,-28.809,0.000,0
1644798651.213,-44.922,-274.902,-34.180,-38.574,0.000,0
1644798651.217,-35.645,-859.863,-32.715,-38.086,0.000,0
1644798651.221,-31.738,-275.879,-26.855,-53.711,0.000,0
1644798651.225,-31.738,373.047,-23.926,-40.527,0.000,0
1644798651.229,-26.367,161.133,-26.367,-24.414,0.000,0
1644798651.233,-43.457,-334.961,-33.691,-18.066,0.000,0
1644798651.237,-52.246,-410.645,-34.668,-32.715,0.000,0
1644798651.241,-26.855,-112.305,-29.297,-45.898,0.000,0
1644798651.244,-8.301,26.367,-28.809,-31.250,0.000,0
1644798651.248,-13.184,-175.293,-31.250,-21.973,0.000,0
1644798651.252,-35.645,-426.758,-35.156,-13.672,0.000,0
1644798651.256,-50.781,-646.484,-36.133,-24.414,0.000,1
1644798651.260,-30.273,-907.227,-35.156,-34.668,0.000,0
1644798651.264,-10.254,-609.375,-34.668,-23.926,0.000,0
1644798651.268,-9.277,221.680,-33.203,-38.086,0.000,0
1644798651.272,-22.461,-31.738,-38.574,-47.852,0.000,0
1644798651.276,-34.180,-624.512,-41.016,-34.668,0.000,0
1644798651.280,-29.297,-365.234,-39.062,-48.340,0.000,0
1644798651.283,-20.996,252.930,-35.645,-57.617,0.000,0
1644798651.287,-19.043,307.617,-38.574,-40.039,0.000,0
1644798651.291,-18.066,-134.766,-41.504,-32.715,0.000,0
1644798651.295,-36.621,-682.129,-42.480,-34.180,0.000,0
1644798651.299,-39.551,-552.734,-38.574,-36.621,0.000,0
1644798651.303,-13.184,6.836,-29.785,-30.273,0.000,0
1644798651.307,-10.254,-372.070,-31.250,-16.113,0.000,0
1644798651.311,-30.273,-379.395,-38.086,-8.301,0.000,0
1644798651.315,-45.898,-199.707,-39.062,-7.812,0.000,0
1644798651.319,-41.992,-478.027,-39.062,-29.785,0.000,0
1644798651.323,-16.113,-194.824,-36.133,-25.879,0.000,0
1644798651.326,-11.230,300.293,-32.715,-11.719,0.000,0
1644798651.330,-27.832,96.680,-34.180,-23.438,0.000,0
1644798651.334,-33.203,-592.285,-33.691,-27.344,0.000,0
1644798651.338,-35.645,-664.551,-32.227,-37.109,0.000,0
1644798651.342,-23.438,-243.652,-37.109,-35.156,0.000,0
1644798651.346,-21.973,-11.230,-37.598,-14.648,0.000,0
1644798651.350,-29.785,-472.168,-33.203,-4.883,0.000,0
1644798651.354,-44.434,-914.062,-33.203,-23.926,0.000,0
1644798651.358,-54.199,-455.078,-30.762,-38.086,0.000,0
1644798651.362,-19.531,39.062,-28.809,-33.203,0.000,0
1644798651.365,-7.324,-74.707,-32.227,-19.531,0.000,0
1644798651.369,-22.461,-135.742,-32.715,-15.137,0.000,0
1644798651.373,-33.203,-49.316,-34.668,-19.531,0.000,0
1644798651.377,-26.855,-369.629,-38.574,-41.504,0.000,0
1644798651.381,-11.719,-245.117,-33.691,-47.852,0.000,0
1644798651.385,-2.441,157.715,-33.203,-30.762,0.000,0
1644798651.389,0.000,8.301,-41.016,-11.230,0.000,0
1644798651.393,-17.090,-460.449,-44.434,-10.742,0.000,0
1644798651.397,-37.598,-889.648,-43.945,-26.855,0.000,0
1644798651.401,-25.879,-424.805,-38.086,-32.227,0.000,0
1644798651.405,-0.977,325.684,-30.762,-28.809,0.000,0
1644798651.408,-13.184,117.188,-33.691,-15.625,0.000,0
1644798651.412,-35.645,-325.195,-35.645,-9.277,0.000,0
1644798651.416,-41.504,-351.562,-36.621,-20.996,0.000,0
1644798651.420,-33.691,-30.762,-38.574,-30.273,0.000,0
1644798651.424,-12.695,92.285,-39.062,-27.344,0.000,0
1644798651.428,-18.066,75.195,-41.992,-21.484,0.000,0
1644798651.432,-43.945,-30.762,-44.922,-17.090,0.000,0
1644798651.436,-51.758,-547.852,-46.875,-36.133,0.000,0
1644798651.440,-30.273,-913.086,-44.434,-49.805,0.000,0
1644798651.444,-4.883,-656.250,-41.992,-31.250,0.000,0
1644798651.447,-17.578,67.871,-40.039,-31.250,0.000,0
1644798651.451,-41.504,-203.613,-42.969,-32.715,0.000,0
1644798651.455,-56.152,-719.727,-43.945,-36.133,0.000,0
1644798651.459,-47.852,-402.832,-38.574,-49.805,0.000,0
1644798651.463,-31.250,111.328,-36.621,-43.457,0.000,0
1644798651.467,-27.344,175.781,-37.109,-27.344,0.000,0
1644798651.471,-37.109,-122.070,-35.156,-16.113,0.000,0
1644798651.475,-52.246,-391.602,-32.227,-25.879,0.000,0
1644798651.479,-47.852,-270.508,-35.645,-40.527,0.000,0
1644798651.483,-25.391,-111.328,-38.086,-32.227,0.000,0
1644798651.487,-17.090,-530.762,-32.715,-24.414,0.000,0
1644798651.490,-37.598,-461.426,-29.785,-18.555,0.000,0
1644798651.494,-47.363,-202.637,-30.273,-22.949,0.000,0
1644798651.498,-34.668,-490.234,-33.691,-35.156,0.000,0
1644798651.502,-33.691,-211.914,-34.668,-32.227,0.000,0
1644798651.506,-36.621,207.031,-32.227,-17.090,0.000,0
1644798651.510,-34.180,41.992,-33.203,-4.883,0.000,0
1644798651.514,-42.480,-472.168,-29.297,1.953,0.000,0
1644798651.518,-40.039,-582.031,-30.762,-32.227,0.000,0
1644798651.522,-36.133,2.930,-33.691,-57.129,0.000,0
1644798651.526,-42.480,331.543,-34.180,-41.504,0.000,0
1644798651.529,-33.691,-267.090,-34.180,-16.602,0.000,0
1644798651.533,-45.898,-1000.000,-33.691,-18.066,0.000,0
1644798651.537,-55.176,-735.840,-34.180,-34.180,0.000,0
1644798651.541,-40.039,-103.516,-32.715,-23.926,0.000,0
1644798651.545,-30.273,27.344,-36.621,-20.508,0.000,0
1644798651.549,-38.574,-1.465,-33.691,-20.020,0.000,0
1644798651.553,-58.105,-60.547,-34.180,-26.855,0.000,0
1644798651.557,-59.570,-373.535,-42.480,-44.922,0.000,0
1644798651.561,-26.855,-268.555,-37.109,-42.480,0.000,0
1644798651.565,-13.184,75.684,-32.715,-25.879,0.000,0
1644798651.569,-33.203,87.891,-36.133,-29.785,0.000,0
1644798651.572,-44.922,-207.031,-40.039,-33.203,0.000,0
1644798651.576,-42.969,-787.598,-45.898,-30.273,0.000,0
1644798651.580,-28.809,-566.406,-43.457,-44.434,0.000,0
1644798651.584,-26.855,203.125,-40.527,-46.387,0.000,0
1644798651.588,-34.668,130.859,-36.133,-24.414,0.000,0
1644798651.592,-49.805,-626.465,-38.086,-21.484,0.000,0
1644798651.596,-67.383,-663.574,-41.016,-45.410,0.000,0
1644798651.600,-62.988,-113.770,-36.621,-56.641,0.000,0
1644798651.604,-40.039,47.852,-32.715,-36.133,0.000,0
1644798651.608,-35.645,65.430,-33.691,-26.855,0.000,0
1644798651.612,-57.617,41.504,-39.551,-38.574,0.000,0
1644798651.615,-60.059,-266.602,-39.551,-45.410,0.000,0
1644798651.619,-41.992,-479.492,-36.133,-37.109,0.000,0
1644798651.623,-28.809,-381.836,-33.203,-24.902,0.000,0
1644798651.627,-26.367,-140.625,-34.180,-45.410,0.000,0
1644798651.631,-46.875,-327.637,-41.016,-54.688,0.000,0
1644798651.635,-62.012,-850.586,-46.875,-42.969,0.000,0
1644798651.639,-42.480,-755.371,-36.133,-42.969,0.000,0
1644798651.643,-18.066,48.828,-26.855,-49.805,0.000,0
1644798651.647,-13.184,325.684,-32.715,-35.156,0.000,0
1644798651.651,-30.273,-58.594,-38.574,-22.461,0.000,0
1644798651.654,-52.734,-395.996,-44.434,-41.504,0.000,0
1644798651.658,-55.664,-234.375,-44.434,-49.805,0.000,0
1644798651.662,-36.133,20.020,-37.109,-36.621,0.000,0
1644798651.666,-17.090,62.012,-30.273,-26.855,0.000,0
1644798651.670,-29.297,-178.223,-31.738,-27.344,0.000,0
1644798651.674,-55.176,-666.504,-32.227,-33.691,0.000,0
1644798651.678,-46.875,-715.332,-29.297,-43.457,0.000,0
1644798651.682,-32.227,-733.398,-30.273,-33.203,0.000,0
1644798651.686,-27.344,-418.945,-29.785,-21.484,0.000,0
1644798651.690,-28.809,130.371,-31.250,-28.320,0.000,0
1644798651.693,-42.480,-373.535,-36.133,-31.738,0.000,0
1644798651.697,-50.293,-658.691,-36.621,-36.133,0.000,0
1644798651.701,-36.133,-20.508,-30.762,-34.668,0.000,0
1644798651.705,-32.715,396.973,-31.250,-28.320,0.000,0
1644798651.709,-45.410,134.766,-35.156,-26.367,0.000,0
1644798651.713,-50.781,-365.723,-33.203,-38.574,0.000,0
1644798651.717,-51.758,-608.887,-34.668,-54.199,0.000,0
1644798651.721,-40.039,-360.352,-32.227,-52.246,0.000,0
1644798651.725,-26.855,-423.828,-28.320,-38.086,0.000,0
1644798651.729,-36.133,-586.914,-31.738,-32.715,0.000,0
1644798651.733,-61.523,-204.590,-28.320,-27.344,0.000,0
1644798651.736,-69.824,-317.871,-25.879,-37.109,0.000,0
1644798651.740,-47.363,-271.484,-31.250,-54.688,0.000,0
1644798651.744,-40.039,13.184,-31.250,-43.945,0.000,0
1644798651.748,-53.711,252.441,-29.785,-37.109,0.000,0
1644798651.752,-61.035,-37.109,-30.762,-30.762,0.000,0
1644798651.756,-67.383,-550.293,-32.227,-40.039,0.000,0
1644798651.760,-60.059,-229.004,-29.785,-37.109,0.000,0
1644798651.764,-41.992,110.840,-25.879,-35.156,0.000,0
1644798651.768,-34.668,-9.766,-33.691,-39.062,0.000,0
1644798651.772,-37.109,-597.168,-42.480,-26.855,0.000,0
1644798651.776,-55.176,-697.266,-38.086,-27.832,0.000,0
1644798651.779,-55.176,-60.059,-30.273,-36.621,0.000,0
1644798651.783,-26.367,138.184,-28.809,-28.809,0.000,0
1644798651.787,-29.297,91.797,-25.879,-20.020,0.000,0
1644798651.791,-55.176,33.203,-22.949,-26.367,0.000,0
1644798651.795,-68.359,-204.590,-30.273,-39.551,0.000,0
1644798651.799,-55.176,-423.340,-34.668,-45.410,0.000,0
1644798651.803,-36.621,-261.719,-33.203,-29.785,0.000,0
1644798651.807,-24.902,247.070,-35.156,-17.578,0.000,0
1644798651.811,-21.484,-41.016,-38.086,-23.926,0.000,0
1644798651.815,-30.762,-813.477,-41.504,-25.391,0.000,0
1644798651.818,-31.250,-852.539,-36.133,-38.086,0.000,0
1644798651.822,-19.043,-16.113,-28.320,-40.039,0.000,0
1644798651.826,-13.672,405.762,-27.344,-28.320,0.000,0
1644798651.830,-33.203,2.441,-30.273,-22.461,0.000,0
1644798651.834,-57.617,-397.949,-35.156,-25.879,0.000,0
1644798651.838,-35.645,-261.719,-31.250,-34.180,0.000,0
1644798651.842,1.465,98.633,-32.715,-35.156,0.000,0
1644798651.846,-1.953,145.508,-36.621,-35.645,0.000,0
1644798651.850,-30.762,141.113,-32.227,-37.109,0.000,0
1644798651.854,-47.852,-141.113,-31.250,-36.621,0.000,0
1644798651.858,-41.504,-542.969,-33.203,-41.016,0.000,0
1644798651.861,-19.531,-784.180,-36.621,-26.855,0.000,0
1644798651.865,-17.578,-332.520,-39.551,-2.930,0.000,0
