timestamps,TP9,AF7,AF8,TP10,Right AUX
1644798746.489,-72.266,133.789,-40.039,-42.480,0.000,0
1644798746.493,-58.594,-262.207,-43.457,-54.199,0.000,0
1644798746.497,-46.875,-84.961,-42.480,-24.902,0.000,0
1644798746.498,-54.688,667.480,-38.086,-17.578,0.000,0
1644798746.502,-60.059,379.395,-42.480,-54.688,0.000,0
1644798746.506,-66.406,-121.094,-44.922,-76.172,0.000,0
1644798746.510,-61.035,107.910,-41.016,-79.590,0.000,0
1644798746.514,-44.434,474.121,-36.621,-73.730,0.000,0
1644798746.517,-53.711,363.770,-40.527,-60.547,0.000,0
1644798746.521,-57.617,-294.922,-43.457,-43.945,0.000,0
1644798746.525,-55.176,-500.977,-41.504,-64.453,0.000,0
1644798746.529,-60.059,20.020,-44.434,-87.891,0.000,0
1644798746.533,-43.457,291.016,-43.945,-58.105,0.000,0
1644798746.537,-33.203,361.816,-43.945,-48.828,0.000,0
1644798746.541,-42.969,369.629,-44.434,-60.059,0.000,0
1644798746.543,-55.664,89.844,-43.457,-39.551,0.000,0
1644798746.546,-53.223,-152.344,-43.945,-51.270,0.000,0
1644798746.550,-25.391,93.750,-40.039,-59.082,0.000,0
1644798746.554,-12.207,479.492,-31.738,-26.855,0.000,0
1644798746.558,-15.137,347.168,-29.297,-30.762,0.000,0
1644798746.562,-16.602,-423.340,-37.109,-28.809,0.000,0
1644798746.566,-26.855,-568.359,-36.621,-32.715,0.000,0
1644798746.570,-32.227,209.961,-34.668,-47.852,0.000,0
1644798746.573,-22.949,455.566,-38.086,-40.039,0.000,0
1644798746.577,-17.090,30.762,-36.133,-3.906,0.000,0
1644798746.581,-30.273,-354.492,-29.785,12.207,0.000,0
1644798746.585,-44.434,-208.984,-29.785,-34.668,0.000,0
1644798746.587,-25.391,104.492,-27.832,-45.410,0.000,0
1644798746.591,-15.625,233.398,-26.855,-37.109,0.000,0
1644798746.595,-12.207,263.184,-23.926,-8.301,0.000,0
1644798746.599,-14.160,85.449,-22.949,11.719,0.000,0
1644798746.603,-28.320,-219.727,-27.832,-23.438,0.000,0
1644798746.606,-19.043,-256.348,-23.438,-31.738,0.000,0
1644798746.610,1.953,-0.488,-28.320,-8.789,0.000,0
1644798746.614,0.977,145.508,-37.598,-10.254,0.000,0
1644798746.618,-18.066,-66.895,-38.086,-17.578,0.000,0
1644798746.622,-25.391,-590.332,-37.109,-13.184,0.000,0
1644798746.626,-14.160,-186.035,-31.250,-26.855,0.000,0
1644798746.629,4.395,443.359,-29.297,-22.461,0.000,0
1644798746.632,4.883,233.398,-28.809,4.395,0.000,0
1644798746.636,-9.277,-191.895,-31.738,1.465,0.000,0
1644798746.639,-19.531,-274.902,-29.297,-26.855,0.000,0
1644798746.643,-14.160,20.996,-17.578,-41.504,0.000,0
1644798746.647,-0.977,166.504,-19.531,-28.809,0.000,0
1644798746.651,-3.906,12.207,-25.391,-15.137,0.000,0
1644798746.655,-16.602,-146.484,-24.414,-10.254,0.000,0
1644798746.659,-26.367,-124.512,-24.902,-18.555,0.000,0
1644798746.662,-17.090,-458.496,-28.809,-8.301,0.000,0
1644798746.666,1.465,-325.195,-22.949,11.230,0.000,0
1644798746.670,-5.371,411.133,-25.879,-3.906,0.000,0
1644798746.674,-24.902,227.539,-30.762,-9.277,0.000,0
1644798746.676,-40.527,-214.844,-28.320,-11.230,0.000,0
1644798746.680,-35.645,-113.281,-30.762,-29.297,0.000,0
1644798746.684,-17.090,282.227,-29.297,-20.996,0.000,0
1644798746.688,-6.836,276.855,-29.297,-14.648,0.000,0
1644798746.692,-12.207,-96.680,-31.250,-21.973,0.000,0
1644798746.695,-26.855,-405.762,-30.273,-25.879,0.000,0
1644798746.699,-31.250,-362.305,-28.809,-6.348,0.000,0
1644798746.703,-8.301,-124.023,-26.855,3.906,0.000,0
1644798746.707,1.465,-270.996,-27.832,-6.836,0.000,0
1644798746.711,-16.113,-37.598,-26.367,-15.625,0.000,0
1644798746.715,-26.367,109.863,-29.297,-38.086,0.000,1
1644798746.718,-21.484,-236.816,-27.344,-42.969,0.000,0
1644798746.721,-12.207,-73.730,-23.926,-29.785,0.000,0
1644798746.725,-11.719,291.992,-29.785,-24.414,0.000,0
1644798746.728,-15.137,241.699,-33.203,-27.344,0.000,0
1644798746.732,-23.438,-176.758,-29.785,-18.066,0.000,0
1644798746.736,-27.832,-352.051,-26.367,-19.531,0.000,0
1644798746.740,-9.277,-151.367,-26.855,-16.113,0.000,0
1644798746.744,-2.441,51.758,-26.855,4.395,0.000,0
1644798746.748,-22.949,-318.359,-30.762,-0.488,0.000,0
1644798746.751,-45.410,-652.344,-34.668,-20.508,0.000,0
1644798746.755,-52.734,-156.738,-35.645,-45.410,0.000,0
1644798746.759,-34.668,90.820,-31.738,-49.805,0.000,0
1644798746.763,-19.043,135.254,-26.855,-20.020,0.000,0
1644798746.765,-27.832,190.430,-27.344,-5.859,0.000,0
1644798746.769,-43.457,87.402,-32.227,-15.137,0.000,0
1644798746.773,-45.410,-230.957,-32.227,-32.227,0.000,0
1644798746.777,-31.250,-203.613,-28.320,-38.086,0.000,0
1644798746.781,-24.414,160.645,-28.809,-20.020,0.000,0
1644798746.785,-25.879,90.332,-31.250,0.488,0.000,0
1644798746.788,-31.250,-297.363,-27.832,-4.883,0.000,0
1644798746.792,-44.922,-749.023,-26.367,-27.832,0.000,0
1644798746.796,-40.527,-339.355,-21.973,-36.621,0.000,0
1644798746.800,-24.902,339.355,-18.555,-35.645,0.000,0
1644798746.804,-14.648,161.621,-24.414,-13.672,0.000,0
1644798746.808,-19.531,-115.723,-26.367,-15.137,0.000,0
1644798746.810,-34.180,-133.789,-24.902,-38.574,0.000,0
1644798746.814,-26.855,-23.438,-25.879,-28.809,0.000,0
1644798746.818,-10.742,28.320,-28.809,-4.395,0.000,0
1644798746.821,-13.184,62.988,-31.738,-15.625,0.000,0
1644798746.825,-25.879,76.172,-30.273,-14.648,0.000,0
1644798746.829,-35.645,-285.645,-28.320,-14.648,0.000,0
1644798746.833,-26.367,-673.828,-33.203,-33.691,0.000,0
1644798746.837,-7.812,-416.992,-33.203,-25.391,0.000,0
1644798746.841,-8.301,292.480,-26.367,-20.996,0.000,0
1644798746.844,-22.949,226.562,-28.320,-6.836,0.000,0
1644798746.848,-32.227,-221.191,-30.762,-6.836,0.000,0
1644798746.852,-32.715,-197.266,-28.320,-37.598,0.000,0
1644798746.855,-21.484,173.340,-23.438,-39.551,0.000,0
1644798746.859,-22.461,145.996,-27.344,-36.133,0.000,0
1644798746.863,-30.273,-72.754,-29.297,-34.668,0.000,0
1644798746.867,-44.434,-131.836,-28.320,-32.227,0.000,0
1644798746.871,-50.293,-135.254,-36.133,-49.805,0.000,0
1644798746.875,-27.832,-110.840,-42.480,-39.062,0.000,0
1644798746.878,-15.625,-363.770,-41.992,-6.836,0.000,0
1644798746.882,-26.855,-245.117,-38.574,-11.719,0.000,0
1644798746.886,-45.410,6.348,-36.621,-40.039,0.000,0
1644798746.890,-45.410,-195.312,-33.691,-41.016,0.000,0
1644798746.894,-21.484,-127.441,-36.133,-20.508,0.000,0
1644798746.897,-1.465,231.934,-37.598,-25.879,0.000,0
1644798746.900,-27.832,329.590,-37.109,-50.781,0.000,0
1644798746.904,-52.246,-134.766,-41.504,-48.340,0.000,0
1644798746.908,-55.664,-378.418,-46.387,-46.875,0.000,0
1644798746.911,-46.875,5.371,-41.992,-48.828,0.000,0
1644798746.915,-24.902,176.758,-34.668,-31.738,0.000,0
1644798746.919,-21.973,-67.871,-33.691,-16.602,0.000,0
1644798746.923,-33.203,-380.371,-34.668,-21.973,0.000,0
1644798746.927,-37.598,-329.102,-30.762,-43.945,0.000,0
1644798746.930,-24.902,70.801,-31.738,-46.387,0.000,0
1644798746.934,-2.441,-195.801,-37.598,-32.227,0.000,0
1644798746.938,-14.160,-284.180,-33.203,-20.996,0.000,0
1644798746.942,-41.016,123.047,-34.180,-23.926,0.000,0
1644798746.945,-37.598,-149.414,-34.180,-29.785,0.000,0
1644798746.949,-22.949,-220.703,-26.367,-18.066,0.000,0
1644798746.953,-10.254,141.602,-28.809,-8.789,0.000,0
1644798746.957,-11.230,323.730,-32.227,-11.230,0.000,0
1644798746.961,-31.738,16.113,-34.180,-14.648,0.000,0
1644798746.964,-36.133,-509.277,-36.133,-30.762,0.000,0
1644798746.968,-17.578,-414.062,-28.320,-28.809,0.000,0
1644798746.972,-10.742,13.184,-23.926,-32.715,0.000,0
1644798746.976,-12.695,28.809,-30.762,-53.711,0.000,0
1644798746.980,-16.602,-272.461,-31.738,-41.992,0.000,0
1644798746.984,-33.691,-213.867,-28.809,-40.039,0.000,0
1644798746.987,-35.645,41.992,-32.227,-49.316,0.000,0
1644798746.991,-18.555,61.035,-34.180,-33.691,0.000,0
1644798746.995,-17.578,151.367,-34.668,-21.973,0.000,0
1644798746.998,-35.645,239.746,-40.039,-26.367,0.000,0
1644798747.002,-38.086,-54.199,-41.016,-27.344,0.000,0
1644798747.006,-26.855,-280.273,-40.039,-48.828,0.000,0
1644798747.010,-15.625,-166.992,-41.992,-66.895,0.000,0
1644798747.014,-8.301,83.496,-41.992,-35.645,0.000,0
1644798747.017,-11.719,250.488,-38.086,-22.949,0.000,0
1644798747.021,-27.832,-444.824,-41.016,-24.414,0.000,0
1644798747.025,-39.062,-703.613,-41.992,-38.574,0.000,0
1644798747.029,-19.531,46.875,-34.180,-44.434,0.000,0
1644798747.033,-3.418,149.902,-31.738,-26.367,0.000,0
1644798747.036,-19.043,71.777,-29.297,-29.297,0.000,0
1644798747.040,-40.527,-27.344,-31.250,-31.250,0.000,0
1644798747.044,-43.457,-73.730,-36.621,-26.855,0.000,0
1644798747.048,-20.996,43.457,-38.574,-13.184,0.000,0
1644798747.051,-3.906,106.445,-37.598,-13.184,0.000,0
1644798747.055,-11.719,29.785,-34.668,-7.812,0.000,0
1644798747.059,-30.273,-208.984,-37.109,-12.207,0.000,0
1644798747.063,-38.574,-411.621,-36.133,-41.992,0.000,0
1644798747.067,-20.508,-479.492,-31.738,-49.316,0.000,0
1644798747.070,-14.160,120.117,-29.297,-41.992,0.000,0
1644798747.074,-27.832,490.234,-32.227,-38.574,0.000,0
1644798747.078,-25.879,-28.809,-35.156,-33.691,0.000,0
1644798747.081,-40.527,-261.230,-31.738,-31.250,0.000,0
1644798747.085,-43.457,-31.738,-36.133,-43.945,0.000,0
1644798747.089,-24.414,159.668,-37.598,-46.875,0.000,0
1644798747.093,-22.461,169.922,-33.203,-15.137,0.000,0
1644798747.097,-41.992,-76.660,-35.645,-23.438,0.000,0
1644798747.100,-52.246,-397.949,-43.457,-40.039,0.000,0
1644798747.104,-33.691,-239.746,-41.504,-15.137,0.000,0
1644798747.108,-13.184,-170.898,-37.598,-16.113,0.000,0
1644798747.112,-14.160,-153.809,-34.180,-34.668,0.000,0
1644798747.116,-25.391,224.121,-33.691,-28.809,0.000,0
1644798747.120,-37.598,-41.016,-36.133,-21.484,0.000,0
1644798747.123,-30.762,-154.785,-35.156,-33.691,0.000,0
1644798747.127,-9.277,218.262,-30.762,-37.598,0.000,0
1644798747.131,-12.695,439.453,-31.250,-31.738,0.000,0
1644798747.134,-25.391,158.203,-32.227,-13.184,0.000,0
1644798747.138,-32.227,-245.117,-29.785,-11.719,0.000,0
1644798747.142,-28.320,-182.617,-28.809,-22.949,0.000,0
1644798747.146,-17.090,48.340,-28.320,-12.207,0.000,0
1644798747.150,-17.090,99.609,-26.855,-1.953,0.000,0
1644798747.153,-28.320,-384.766,-28.320,4.883,0.000,0
1644798747.157,-45.410,-451.172,-32.227,-13.672,0.000,0
1644798747.161,-43.945,44.922,-32.715,-34.668,0.000,0
1644798747.165,-26.855,172.363,-33.691,-37.109,0.000,0
1644798747.169,-17.578,253.906,-36.621,-25.879,0.000,0
1644798747.172,-25.391,335.938,-38.086,-17.090,0.000,0
1644798747.176,-44.434,75.684,-38.086,-23.926,0.000,0
1644798747.180,-39.062,-260.254,-38.574,-37.109,0.000,0
1644798747.183,-27.344,0.977,-38.086,-45.898,0.000,0
1644798747.187,-23.926,360.840,-37.109,-31.738,0.000,0
1644798747.191,-21.973,153.320,-36.133,-21.484,0.000,0
1644798747.195,-31.250,-505.371,-35.645,-24.414,0.000,0
1644798747.199,-39.062,-743.164,-36.621,-26.367,0.000,0
1644798747.203,-22.461,33.691,-36.133,-27.832,0.000,0
1644798747.206,-6.348,435.059,-36.133,-22.461,0.000,0
1644798747.210,-19.043,222.168,-33.691,-25.879,0.000,0
1644798747.214,-30.273,-46.875,-36.133,-32.227,0.000,0
1644798747.217,-33.203,-86.914,-41.016,-38.086,0.000,0
1644798747.221,-24.902,76.172,-36.133,-41.504,0.000,0
1644798747.225,-18.066,180.176,-34.180,-38.086,0.000,0
1644798747.229,-27.344,274.414,-35.156,-17.090,0.000,0
1644798747.233,-41.016,58.105,-40.039,-25.391,0.000,0
1644798747.236,-49.316,-371.094,-43.945,-63.965,0.000,0
1644798747.240,-44.434,-587.402,-43.945,-65.918,0.000,0
1644798747.244,-32.227,-110.840,-41.016,-52.734,0.000,0
1644798747.248,-33.203,424.316,-39.062,-42.480,0.000,0
1644798747.252,-32.715,19.531,-38.086,-25.391,0.000,0
1644798747.255,-37.109,-423.340,-35.645,-37.109,0.000,0
1644798747.259,-31.738,-110.840,-36.621,-55.176,0.000,0
1644798747.262,-12.695,381.836,-33.691,-29.785,0.000,0
1644798747.266,-20.020,305.176,-35.156,-21.484,0.000,0
1644798747.270,-44.922,13.184,-37.109,-29.297,0.000,0
1644798747.274,-54.199,-115.723,-34.180,-53.223,0.000,0
1644798747.278,-42.969,-4.395,-32.227,-69.824,0.000,0
1644798747.282,-24.902,-114.746,-43.457,-45.898,0.000,0
1644798747.285,-12.695,-96.191,-45.410,-28.320,0.000,0
1644798747.289,-24.414,187.500,-39.551,-37.598,0.000,0
1644798747.293,-51.270,-72.754,-43.945,-47.363,0.000,0
1644798747.297,-46.387,-321.289,-40.527,-36.133,0.000,0
1644798747.301,-29.297,-39.062,-32.715,-22.461,0.000,0
1644798747.304,-31.250,316.406,-31.250,-23.438,0.000,0
1644798747.308,-35.645,172.363,-34.668,-23.926,0.000,0
1644798747.312,-45.898,-274.414,-38.574,-27.832,0.000,0
1644798747.316,-42.969,-291.992,-38.574,-40.527,0.000,0
1644798747.320,-27.832,234.863,-36.621,-36.621,0.000,0
1644798747.324,-20.996,342.773,-34.668,-24.414,0.000,0
1644798747.327,-26.367,-91.309,-39.551,-30.273,0.000,0
1644798747.331,-36.133,-431.152,-40.039,-37.109,0.000,0
1644798747.335,-34.180,-264.648,-34.668,-40.527,0.000,0
1644798747.339,-32.227,54.199,-32.715,-30.273,0.000,0
1644798747.343,-22.949,13.184,-32.227,-21.973,0.000,0
1644798747.347,-29.785,190.430,-31.738,-22.461,0.000,0
1644798747.350,-44.434,108.398,-32.715,-33.203,0.000,0
1644798747.354,-46.387,-227.051,-35.156,-48.340,0.000,0
1644798747.358,-49.316,16.602,-32.227,-29.297,0.000,0
1644798747.362,-37.598,412.109,-27.832,-8.789,0.000,0
1644798747.366,-24.902,347.168,-29.785,-13.672,0.000,0
1644798747.370,-35.645,-178.223,-34.668,-18.555,0.000,0
1644798747.373,-43.457,-502.930,-35.645,-22.949,0.000,0
1644798747.377,-31.738,-190.430,-36.133,-19.043,0.000,0
1644798747.381,-19.531,190.430,-41.504,-15.625,0.000,0
1644798747.385,-13.672,-133.301,-41.016,-15.625,0.000,0
1644798747.389,-24.902,-512.695,-39.551,-10.742,0.000,0
1644798747.392,-36.621,-92.773,-38.574,-30.273,0.000,0
1644798747.396,-26.367,161.133,-31.738,-47.852,0.000,0
1644798747.400,-18.555,258.301,-28.809,-34.180,0.000,0
1644798747.404,-17.578,325.684,-29.297,-17.090,0.000,0
1644798747.408,-18.555,145.020,-33.203,-20.996,0.000,0
1644798747.412,-27.344,-186.035,-34.668,-36.621,0.000,0
1644798747.415,-21.484,-175.781,-33.691,-40.039,0.000,0
1644798747.419,1.953,83.984,-34.180,-32.715,0.000,0
1644798747.423,-5.859,136.719,-32.715,-10.742,0.000,0
1644798747.427,-35.645,-139.160,-33.691,-0.977,0.000,0
1644798747.431,-31.250,-672.852,-32.715,-4.883,0.000,0
1644798747.434,-20.996,-258.301,-31.250,-21.484,0.000,0
1644798747.438,-8.789,464.844,-32.715,-27.344,0.000,0
1644798747.442,4.395,322.754,-35.645,-8.301,0.000,0
1644798747.446,-6.348,17.090,-35.156,1.465,0.000,0
1644798747.450,-24.902,-51.758,-34.180,-4.395,0.000,0
1644798747.454,-23.926,28.320,-40.527,-21.484,0.000,0
1644798747.457,-10.742,130.859,-40.527,-22.461,0.000,0
1644798747.461,-9.277,158.203,-34.180,-20.508,0.000,0
1644798747.465,-20.020,-58.594,-31.738,-29.297,0.000,0
1644798747.469,-29.785,-282.227,-34.668,-35.645,0.000,0
1644798747.473,-31.250,-556.152,-34.668,-23.438,0.000,0
1644798747.476,-20.020,-358.398,-29.297,-13.672,0.000,0
1644798747.480,-10.742,395.996,-28.320,-13.184,0.000,0
1644798747.484,-12.695,281.250,-32.715,-12.207,0.000,0
1644798747.488,-37.598,-209.961,-35.156,-20.508,0.000,0
1644798747.492,-47.363,-154.297,-30.273,-27.344,0.000,0
1644798747.496,-19.043,285.156,-33.203,-49.316,0.000,0
1644798747.499,1.953,344.727,-37.109,-42.969,0.000,0
1644798747.503,-5.859,81.055,-26.855,-0.488,0.000,0
1644798747.507,-28.320,-128.418,-26.855,-1.465,0.000,0
1644798747.511,-33.203,-311.035,-35.645,-30.273,0.000,0
1644798747.515,-11.719,-159.180,-35.156,-42.480,0.000,0
1644798747.518,1.953,-223.633,-32.227,-28.809,0.000,0
1644798747.522,-12.207,-24.902,-29.297,-9.766,0.000,0
1644798747.526,-33.203,148.438,-35.156,-20.020,0.000,0
1644798747.530,-40.039,-201.172,-41.504,-38.574,0.000,0
1644798747.534,-25.879,-34.180,-42.969,-43.457,0.000,0
1644798747.538,-17.090,411.621,-40.039,-32.715,0.000,0
1644798747.541,-22.461,359.375,-35.156,-29.297,0.000,0
1644798747.545,-29.785,-154.785,-40.039,-16.113,0.000,0
1644798747.549,-35.645,-288.086,-44.434,-32.227,0.000,0
1644798747.553,-29.785,74.219,-38.574,-53.223,0.000,0
1644798747.557,-16.113,233.398,-36.621,-35.645,0.000,0
1644798747.560,-12.695,-209.473,-40.527,-15.137,0.000,0
1644798747.564,-18.066,-514.160,-40.039,-8.789,0.000,0
1644798747.568,-31.738,-113.770,-37.598,-36.133,0.000,0
1644798747.572,-26.367,94.727,-31.250,-40.527,0.000,0
1644798747.576,-10.742,196.289,-28.809,-14.648,0.000,0
1644798747.579,-20.508,278.809,-34.668,-13.184,0.000,0
1644798747.583,-39.062,158.691,-35.156,-24.902,0.000,0
1644798747.587,-47.852,-166.504,-35.645,-31.250,0.000,0
1644798747.591,-37.109,-173.828,-34.180,-18.066,0.000,0
1644798747.595,-22.949,265.137,-30.273,-24.902,0.000,0
1644798747.598,-21.484,401.855,-28.809,-43.457,0.000,1
1644798747.602,-33.691,-24.902,-33.691,-33.203,0.000,0
1644798747.606,-47.852,-674.316,-41.504,-35.645,0.000,0
1644798747.610,-39.062,-559.570,-39.062,-47.852,0.000,0
1644798747.614,-23.926,143.066,-33.203,-43.945,0.000,0
1644798747.618,-17.090,256.836,-34.668,-14.648,0.000,0
1644798747.621,-26.367,41.992,-35.156,-13.672,0.000,0
1644798747.625,-33.203,-37.598,-33.203,-37.109,0.000,0
1644798747.629,-24.414,6.836,-32.227,-41.992,0.000,0
1644798747.633,-25.391,98.145,-32.227,-32.715,0.000,0
1644798747.636,-23.438,133.301,-32.715,-24.902,0.000,0
1644798747.640,-25.879,179.199,-38.086,-19.531,0.000,0
1644798747.644,-37.109,4.395,-39.551,-21.484,0.000,0
1644798747.648,-23.926,-460.938,-37.598,-39.062,0.000,0
1644798747.652,-10.254,-269.043,-34.180,-32.227,0.000,0
1644798747.656,-7.812,350.098,-29.297,-4.395,0.000,0
1644798747.659,-1.465,159.668,-28.320,15.625,0.000,0
1644798747.663,-12.207,-388.184,-32.715,-4.883,0.000,0
1644798747.667,-33.203,-344.238,-38.574,-32.715,0.000,0
1644798747.671,-21.484,239.746,-34.180,-29.785,0.000,0
1644798747.675,-1.465,344.727,-30.762,-27.344,0.000,0
1644798747.679,-13.184,153.320,-32.227,-20.508,0.000,0
1644798747.683,-37.109,-52.246,-38.086,-22.949,0.000,0
1644798747.687,-40.039,-120.605,-37.109,-44.434,0.000,0
1644798747.690,-20.020,33.691,-30.762,-38.086,0.000,0
1644798747.694,-3.906,9.277,-23.926,-10.742,0.000,0
1644798747.698,-8.789,-19.531,-24.414,-9.277,0.000,0
1644798747.702,-23.438,-111.328,-30.762,-25.879,0.000,0
1644798747.706,-28.809,-312.988,-37.109,-42.969,0.000,0
1644798747.709,-30.273,-325.195,-41.992,-41.016,0.000,0
1644798747.713,-23.438,192.383,-40.527,-35.645,0.000,0
1644798747.717,-15.137,275.391,-39.551,-32.715,0.000,0
1644798747.721,-29.297,-193.359,-41.992,-25.391,0.000,0
1644798747.725,-38.086,-292.969,-41.504,-45.898,0.000,0
1644798747.729,-22.949,72.266,-32.715,-61.523,0.000,0
1644798747.733,-16.602,357.910,-33.691,-50.781,0.000,0
1644798747.737,-12.695,238.770,-41.504,-39.551,0.000,0
1644798747.740,-24.414,-163.574,-46.387,-25.391,0.000,0
1644798747.744,-49.805,-331.543,-44.434,-29.297,0.000,0
1644798747.748,-41.016,42.969,-35.645,-38.086,0.000,0
1644798747.752,-24.414,-112.305,-31.738,-21.973,0.000,0
1644798747.756,-30.273,-209.473,-29.785,-15.625,0.000,0
1644798747.759,-41.016,257.812,-24.902,-25.879,0.000,0
1644798747.763,-41.992,-41.016,-30.762,-27.832,0.000,0
1644798747.767,-24.414,-141.113,-34.668,-26.367,0.000,0
1644798747.771,-10.742,203.125,-30.762,-10.742,0.000,0
1644798747.775,-10.254,266.602,-30.273,0.000,0.000,0
1644798747.779,-22.461,82.031,-30.273,-9.277,0.000,0
1644798747.783,-39.551,-235.352,-33.691,-29.785,0.000,0
1644798747.787,-43.457,-296.387,-31.250,-40.527,0.000,0
1644798747.790,-31.250,-29.785,-26.367,-42.480,0.000,0
1644798747.794,-17.578,123.535,-27.832,-17.578,0.000,0
1644798747.798,-26.855,-245.117,-30.762,5.371,0.000,0
1644798747.802,-46.387,-299.316,-28.320,-20.508,0.000,0
1644798747.806,-46.875,50.293,-29.785,-49.316,0.000,0
1644798747.809,-30.273,98.145,-31.738,-32.715,0.000,0
1644798747.814,-20.020,187.012,-29.785,-19.531,0.000,0
1644798747.817,-29.785,309.082,-32.715,-22.949,0.000,0
1644798747.821,-41.504,32.715,-36.621,-33.203,0.000,0
1644798747.825,-26.855,-262.207,-34.180,-44.434,0.000,0
1644798747.829,-18.555,-11.230,-34.180,-19.043,0.000,0
1644798747.833,-28.320,212.891,-34.180,-16.602,0.000,0
1644798747.837,-29.297,83.496,-29.785,-29.785,0.000,0
1644798747.840,-38.086,-501.465,-29.785,-35.156,0.000,0
1644798747.844,-41.992,-679.688,-27.832,-52.246,0.000,0
1644798747.848,-29.297,149.902,-22.461,-49.316,0.000,0
1644798747.852,-16.602,441.895,-21.484,-31.250,0.000,0
1644798747.856,-26.367,270.020,-24.414,-26.855,0.000,0
1644798747.860,-49.805,53.711,-29.297,-30.273,0.000,0
1644798747.863,-51.758,-37.598,-23.926,-26.855,0.000,0
1644798747.867,-24.902,41.504,-21.484,-18.066,0.000,0
1644798747.871,-1.465,184.082,-22.461,-7.324,0.000,0
1644798747.875,-10.254,295.410,-20.020,-8.301,0.000,0
1644798747.879,-27.344,-67.383,-25.391,-13.672,0.000,0
1644798747.883,-34.668,-427.246,-32.715,-27.344,0.000,0
1644798747.886,-18.555,-552.734,-35.645,-25.391,0.000,0
1644798747.890,-10.254,-143.066,-33.691,-22.949,0.000,0
1644798747.894,-24.414,408.691,-32.715,-39.062,0.000,0
1644798747.898,-36.621,69.336,-34.180,-34.668,0.000,0
1644798747.902,-46.875,-270.508,-37.598,-31.250,0.000,0
1644798747.906,-34.180,55.664,-34.668,-36.621,0.000,0
1644798747.910,-15.137,366.211,-28.320,-35.156,0.000,0
1644798747.913,-8.789,232.422,-31.738,-29.297,0.000,0
1644798747.917,-25.391,9.766,-37.598,-31.738,0.000,0
1644798747.921,-40.039,-125.977,-38.574,-47.852,0.000,0
1644798747.925,-21.973,-152.832,-38.086,-61.523,0.000,0
1644798747.929,-1.953,-266.113,-36.133,-44.922,0.000,0
1644798747.932,-8.301,-210.449,-34.180,-19.531,0.000,0
1644798747.936,-24.902,223.145,-28.320,-17.090,0.000,0
1644798747.940,-37.598,-20.020,-25.879,-26.367,0.000,0
1644798747.944,-35.645,-212.891,-30.762,-48.828,0.000,0
1644798747.948,-25.391,15.137,-31.738,-53.223,0.000,0
1644798747.952,-24.414,332.520,-29.297,-44.922,0.000,0
1644798747.956,-27.344,230.469,-30.762,-36.621,0.000,0
1644798747.959,-35.156,-225.586,-31.250,-39.062,0.000,0
1644798747.963,-45.410,-181.641,-28.809,-51.758,0.000,0
1644798747.967,-37.598,186.035,-27.832,-41.992,0.000,0
1644798747.971,-23.438,214.355,-21.973,-26.367,0.000,0
1644798747.975,-30.762,-347.656,-24.414,-20.508,0.000,0
1644798747.978,-41.504,-469.727,-29.297,-21.973,0.000,0
1644798747.982,-35.156,-20.996,-24.414,-36.133,0.000,0
1644798747.986,-14.648,98.145,-21.973,-38.574,0.000,0
1644798747.990,-2.441,236.816,-23.438,-16.113,0.000,0
1644798747.994,-9.277,352.051,-30.762,-23.926,0.000,0
1644798747.998,-31.250,101.074,-37.598,-50.293,0.000,0
1644798748.001,-53.711,-259.766,-42.969,-60.547,0.000,0
