timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1641445149.199,-23.438,-23.926,-5.371,-41.504,0.000,0
1641445149.203,-52.246,-26.367,-6.348,-62.012,0.000,0
1641445149.207,-52.734,-19.531,-3.418,-51.270,0.000,0
1641445149.211,-40.039,-14.648,0.488,-34.180,0.000,0
1641445149.215,-35.645,-13.672,-3.906,-23.926,0.000,0
1641445149.219,-43.945,-20.996,-11.230,-38.574,0.000,0
1641445149.223,-57.129,-15.137,-9.277,-54.688,0.000,0
1641445149.227,-54.688,-8.789,-4.883,-42.969,0.000,0
1641445149.231,-28.320,-18.066,-1.953,-25.879,0.000,0
1641445149.235,-39.062,-23.438,-5.371,-29.785,0.000,0
1641445149.238,-58.105,-22.461,-5.371,-43.457,0.000,0
1641445149.242,-49.805,-19.043,1.465,-39.062,0.000,0
1641445149.246,-30.273,-22.949,0.977,-20.996,0.000,0
1641445149.250,-32.227,-24.414,-0.488,-35.645,0.000,0
1641445149.254,-57.617,-19.531,-7.324,-51.758,0.000,0
1641445149.258,-60.547,-10.742,-12.207,-48.340,0.000,0
1641445149.262,-33.203,-14.648,-17.578,-31.250,0.000,0
1641445149.266,-22.949,-19.531,-18.066,-18.555,0.000,0
1641445149.270,-45.410,-7.324,-7.324,-46.875,0.000,0
1641445149.274,-60.547,-7.812,-5.859,-48.828,0.000,0
1641445149.277,-53.223,-10.742,-6.348,-34.668,0.000,0
1641445149.281,-35.645,-5.859,1.465,-33.691,0.000,0
1641445149.285,-44.434,2.441,10.742,-46.387,0.000,0
1641445149.289,-57.129,11.230,12.207,-57.129,0.000,0
1641445149.293,-54.199,10.742,7.812,-42.969,0.000,0
1641445149.297,-37.598,6.836,0.977,-26.367,0.000,0
1641445149.301,-41.504,4.395,0.977,-34.668,0.000,0
1641445149.305,-59.570,4.883,3.906,-43.945,0.000,0
1641445149.309,-60.547,0.000,-4.883,-36.133,0.000,0
1641445149.313,-39.551,1.953,-3.418,-20.996,0.000,0
1641445149.317,-32.227,8.301,2.930,-38.086,0.000,0
1641445149.320,-56.152,1.953,-3.906,-49.316,0.000,0
1641445149.324,-53.711,1.953,-4.395,-41.992,0.000,0
1641445149.328,-30.762,1.465,-2.441,-37.109,0.000,0
1641445149.332,-25.879,-1.465,-3.418,-26.367,0.000,0
1641445149.336,-55.664,0.488,-6.348,-35.156,0.000,0
1641445149.340,-69.824,2.441,-2.441,-41.504,0.000,0
1641445149.344,-47.852,-2.930,3.418,-35.156,0.000,0
1641445149.348,-29.297,-9.766,-6.348,-27.832,0.000,0
1641445149.352,-47.363,-20.996,-16.602,-40.527,0.000,0
1641445149.356,-68.359,-30.273,-16.113,-51.758,0.000,0
1641445149.360,-53.223,-7.812,-4.883,-48.828,0.000,0
1641445149.363,-32.715,-5.371,-0.488,-33.691,0.000,0
1641445149.367,-41.016,-18.555,-6.836,-41.992,0.000,0
1641445149.371,-66.406,-14.160,-10.742,-61.523,0.000,0
1641445149.375,-56.641,-4.883,-9.277,-57.129,0.000,0
1641445149.379,-34.668,-5.859,-10.254,-41.016,0.000,0
1641445149.383,-43.945,-15.625,-15.137,-44.434,0.000,0
1641445149.387,-61.523,-19.043,-14.648,-60.547,0.000,0
1641445149.391,-67.383,-21.484,-10.742,-59.082,0.000,0
1641445149.395,-45.410,-20.020,-13.184,-44.922,0.000,0
1641445149.399,-25.391,-25.879,-18.066,-26.855,0.000,0
1641445149.403,-44.922,-17.090,-12.207,-40.527,0.000,0
1641445149.406,-56.152,-2.441,-4.883,-57.129,0.000,0
1641445149.410,-40.039,-9.277,-12.207,-47.852,0.000,0
1641445149.414,-25.391,-14.648,-19.531,-36.621,0.000,0
1641445149.418,-44.434,-14.160,-16.113,-40.039,0.000,0
1641445149.422,-53.711,-12.207,-5.859,-51.758,0.000,0
1641445149.426,-41.992,-19.531,-13.184,-60.059,0.000,0
1641445149.430,-28.809,-31.250,-23.926,-40.527,0.000,0
1641445149.434,-43.457,-25.879,-17.578,-36.133,0.000,0
1641445149.438,-65.430,-20.020,-15.625,-56.152,0.000,0
1641445149.442,-55.176,-20.996,-15.137,-46.387,0.000,0
1641445149.445,-27.832,-16.113,-6.348,-31.250,0.000,0
1641445149.449,-27.832,-5.371,0.488,-27.832,0.000,0
1641445149.453,-47.852,-1.953,-2.930,-38.086,0.000,0
1641445149.457,-45.410,-11.719,-13.184,-35.645,0.000,0
1641445149.461,-33.691,-8.301,-9.277,-17.090,0.000,0
1641445149.465,-38.086,3.418,-1.465,-16.602,0.000,0
1641445149.469,-56.641,-7.324,-9.277,-38.086,0.000,0
1641445149.473,-56.152,-15.625,-6.836,-39.062,0.000,0
1641445149.477,-48.340,-15.137,-8.301,-32.715,0.000,0
1641445149.481,-39.551,-12.207,-15.137,-31.738,0.000,0
1641445149.485,-45.898,-12.695,-15.137,-41.016,0.000,0
1641445149.488,-59.082,-15.625,-12.207,-44.922,0.000,0
1641445149.492,-60.059,-12.207,-9.277,-41.504,0.000,0
1641445149.496,-33.691,1.953,-3.418,-18.555,0.000,0
1641445149.500,-30.273,6.348,-3.906,-17.578,0.000,0
1641445149.504,-53.223,-5.371,-13.672,-42.480,0.000,0
1641445149.508,-49.805,-0.977,-5.371,-37.598,0.000,0
1641445149.512,-32.227,6.348,0.488,-27.344,0.000,0
1641445149.516,-24.902,1.953,-5.371,-26.855,0.000,0
1641445149.520,-48.340,4.395,-2.441,-37.109,0.000,0
1641445149.524,-60.547,7.812,-2.441,-47.363,0.000,0
1641445149.528,-40.039,2.441,-10.742,-38.086,0.000,0
1641445149.532,-26.855,-3.418,-13.672,-33.691,0.000,0
1641445149.535,-55.176,-7.324,-13.672,-53.711,0.000,0
1641445149.539,-71.777,-1.953,-6.348,-58.594,0.000,0
1641445149.543,-54.688,10.254,-2.441,-48.828,0.000,0
1641445149.547,-29.297,-3.418,-7.812,-24.902,0.000,0
1641445149.551,-46.387,-19.043,-12.207,-37.598,0.000,0
1641445149.555,-82.031,-4.883,-6.348,-67.383,0.000,0
1641445149.559,-67.383,-4.883,-0.977,-58.105,0.000,0
1641445149.563,-40.039,-14.648,-5.859,-43.945,0.000,0
1641445149.567,-58.594,-10.254,-12.207,-48.340,0.000,0
1641445149.571,-81.543,-10.742,-14.160,-66.406,0.000,0
1641445149.575,-76.660,-13.672,-12.207,-66.895,0.000,0
1641445149.578,-52.246,-6.836,-9.766,-62.012,0.000,0
1641445149.582,-32.227,-6.836,-9.766,-52.246,0.000,0
1641445149.586,-57.129,-3.906,-9.277,-56.152,0.000,0
1641445149.590,-65.918,-3.418,-7.812,-67.383,0.000,0
1641445149.594,-34.668,-11.230,-6.348,-41.016,0.000,0
1641445149.598,-22.949,-12.695,-2.930,-26.855,0.000,0
1641445149.602,-43.457,-6.348,-2.441,-46.387,0.000,0
1641445149.606,-58.594,-6.836,-10.742,-56.152,0.000,0
1641445149.610,-58.105,-4.395,-19.531,-50.781,0.000,0
1641445149.614,-38.574,-3.418,-10.254,-39.551,0.000,0
1641445149.617,-40.527,-8.301,-4.883,-47.852,0.000,0
1641445149.621,-58.105,-9.766,-15.625,-60.547,0.000,0
1641445149.625,-61.035,-8.789,-17.090,-48.340,0.000,0
1641445149.629,-41.016,-12.695,-15.137,-17.578,0.000,0
1641445149.633,-36.621,-17.578,-20.020,-27.344,0.000,0
1641445149.637,-53.223,-16.602,-21.973,-50.781,0.000,0
1641445149.641,-47.852,-13.184,-14.648,-50.781,0.000,0
1641445149.645,-33.203,-5.859,-3.418,-40.527,0.000,0
1641445149.649,-31.250,-7.324,0.488,-30.273,0.000,0
1641445149.653,-60.059,-15.137,-4.883,-51.270,0.000,0
1641445149.657,-72.754,-14.160,-11.230,-65.430,0.000,0
1641445149.660,-48.828,-10.742,-12.695,-50.293,0.000,0
1641445149.664,-19.043,-11.719,-7.324,-23.926,0.000,0
1641445149.668,-36.621,-16.602,-6.348,-28.809,0.000,0
1641445149.672,-62.988,-14.160,-7.324,-42.480,0.000,0
1641445149.676,-47.852,-8.789,-6.836,-34.668,0.000,2
1641445149.680,-31.250,-9.766,-7.324,-24.902,0.000,0
1641445149.684,-32.715,-18.555,-14.160,-25.879,0.000,0
1641445149.688,-48.828,-18.555,-11.719,-44.922,0.000,0
1641445149.692,-58.594,-8.301,-3.906,-58.105,0.000,0
1641445149.696,-38.574,-4.883,-5.859,-40.527,0.000,0
1641445149.699,-32.715,-2.930,-0.977,-35.645,0.000,0
1641445149.703,-61.035,-13.184,-4.395,-59.570,0.000,0
1641445149.707,-74.219,-21.973,-11.719,-62.988,0.000,0
1641445149.711,-60.547,-23.926,-9.766,-44.434,0.000,0
1641445149.715,-40.527,-22.461,-6.348,-29.785,0.000,0
1641445149.719,-44.922,-16.113,-4.883,-39.551,0.000,0
1641445149.723,-57.617,-19.531,-5.859,-52.246,0.000,0
1641445149.727,-45.410,-26.367,-7.812,-38.086,0.000,0
1641445149.731,-23.438,-19.043,-9.277,-20.508,0.000,0
1641445149.735,-49.805,-4.883,-4.883,-35.645,0.000,0
1641445149.739,-67.871,-6.348,-2.441,-44.434,0.000,0
1641445149.742,-56.641,-20.996,-4.883,-51.270,0.000,0
1641445149.746,-42.480,-24.414,-8.789,-41.016,0.000,0
1641445149.750,-41.016,-14.648,-8.301,-42.969,0.000,0
1641445149.754,-57.129,-13.672,-11.719,-61.035,0.000,0
1641445149.758,-64.941,-20.020,-19.531,-59.570,0.000,0
1641445149.762,-46.875,-21.484,-16.113,-45.410,0.000,0
1641445149.766,-39.551,-18.555,-10.254,-38.574,0.000,0
1641445149.770,-57.129,-18.555,-13.672,-55.176,0.000,0
1641445149.774,-53.223,-26.855,-17.578,-51.758,0.000,0
1641445149.778,-50.293,-18.066,-9.277,-50.293,0.000,0
1641445149.782,-35.156,-4.395,0.977,-39.551,0.000,0
1641445149.785,-43.945,-8.789,-2.441,-35.156,0.000,0
1641445149.789,-73.730,-11.230,-8.301,-55.664,0.000,0
1641445149.793,-66.406,-6.836,-8.789,-54.199,0.000,0
1641445149.797,-43.457,-8.789,-7.812,-42.480,0.000,0
1641445149.801,-43.945,-13.672,-9.766,-51.758,0.000,0
1641445149.805,-65.918,-15.625,-14.648,-63.477,0.000,0
1641445149.809,-72.754,-13.672,-12.695,-64.453,0.000,0
1641445149.813,-50.293,-11.230,-7.812,-50.781,0.000,0
1641445149.817,-51.758,-19.531,-18.555,-37.598,0.000,0
1641445149.821,-71.777,-20.996,-19.531,-52.734,0.000,0
1641445149.824,-67.383,-12.207,-7.324,-68.848,0.000,0
1641445149.828,-47.852,-10.254,-10.742,-52.246,0.000,0
1641445149.832,-41.504,-15.625,-16.113,-32.227,0.000,0
1641445149.836,-65.918,-19.043,-17.578,-54.199,0.000,0
1641445149.840,-72.754,-8.301,-10.742,-69.824,0.000,0
1641445149.844,-45.898,-4.395,-6.348,-50.293,0.000,0
1641445149.848,-26.855,-7.812,-5.859,-36.621,0.000,0
1641445149.852,-62.500,-14.160,-11.230,-64.453,0.000,0
1641445149.856,-90.820,-21.973,-20.508,-82.031,0.000,0
1641445149.860,-75.684,-26.367,-21.484,-75.195,0.000,0
1641445149.864,-48.828,-22.949,-12.695,-47.852,0.000,0
1641445149.867,-49.805,-13.184,-2.441,-40.527,0.000,0
1641445149.871,-70.801,-12.695,-2.930,-66.406,0.000,0
1641445149.875,-65.918,-15.625,-12.207,-68.848,0.000,0
1641445149.879,-39.062,-20.020,-24.902,-50.293,0.000,0
1641445149.883,-39.551,-14.648,-20.996,-47.852,0.000,0
1641445149.887,-70.312,-6.348,-7.324,-65.918,0.000,0
1641445149.891,-80.566,-15.625,-12.207,-68.359,0.000,0
1641445149.895,-59.570,-20.020,-16.602,-58.105,0.000,0
1641445149.899,-40.039,-12.695,-11.719,-53.223,0.000,0
1641445149.903,-57.129,-17.090,-16.113,-66.406,0.000,0
1641445149.907,-63.477,-17.090,-13.672,-67.871,0.000,0
1641445149.910,-49.316,-17.090,-17.090,-58.105,0.000,0
1641445149.914,-41.504,-17.578,-19.043,-49.805,0.000,0
1641445149.918,-60.547,-9.766,-8.301,-60.547,0.000,0
1641445149.922,-82.520,-18.555,-10.742,-65.430,0.000,0
1641445149.926,-62.500,-22.461,-10.742,-56.152,0.000,0
1641445149.930,-34.668,-15.137,-5.859,-44.434,0.000,0
1641445149.934,-46.387,-16.113,-3.906,-43.945,0.000,0
1641445149.938,-63.965,-14.160,-3.418,-61.035,0.000,0
1641445149.942,-64.941,-14.648,-4.395,-58.594,0.000,0
1641445149.946,-42.969,-12.207,-3.418,-44.922,0.000,0
1641445149.950,-41.504,-15.137,-8.789,-35.156,0.000,0
1641445149.953,-77.637,-20.508,-11.230,-64.453,0.000,0
1641445149.957,-80.078,-22.949,-10.254,-82.520,0.000,0
1641445149.961,-62.012,-18.066,-0.488,-62.012,0.000,0
1641445149.965,-44.922,-13.184,2.930,-47.363,0.000,0
1641445149.969,-58.105,-20.020,-2.930,-49.316,0.000,0
1641445149.973,-71.777,-13.184,4.395,-57.129,0.000,0
1641445149.977,-58.594,-5.859,11.230,-54.688,0.000,0
1641445149.981,-24.414,-12.695,10.254,-29.785,0.000,0
1641445149.985,-47.852,-18.066,10.254,-44.434,0.000,0
1641445149.989,-87.402,-15.137,6.348,-62.500,0.000,0
1641445149.993,-66.895,-13.184,6.836,-49.316,0.000,0
1641445149.996,-33.203,-22.461,3.418,-30.762,0.000,0
1641445150.000,-34.668,-22.461,-5.859,-36.133,0.000,0
1641445150.004,-65.430,-20.508,0.000,-57.129,0.000,0
1641445150.008,-72.266,-20.996,4.883,-56.641,0.000,0
1641445150.012,-48.340,-25.391,-4.395,-43.457,0.000,0
1641445150.016,-39.062,-31.250,-8.789,-38.574,0.000,0
1641445150.020,-56.641,-13.184,8.301,-50.293,0.000,0
1641445150.024,-62.500,-8.789,7.812,-54.199,0.000,0
1641445150.028,-42.480,-14.648,-4.883,-44.922,0.000,0
1641445150.032,-22.949,-12.207,0.000,-27.344,0.000,0
1641445150.036,-45.898,-12.695,3.418,-42.480,0.000,0
1641445150.039,-61.035,-14.648,-5.371,-57.617,0.000,0
1641445150.043,-40.039,-17.578,-7.812,-46.387,0.000,0
1641445150.047,-21.484,-15.137,-4.395,-32.227,0.000,0
1641445150.051,-30.273,-15.625,-4.395,-39.551,0.000,0
1641445150.055,-41.992,-16.113,-1.953,-52.246,0.000,0
1641445150.059,-36.621,-15.137,-5.859,-47.363,0.000,0
1641445150.063,-19.043,-12.207,-5.859,-30.762,0.000,0
1641445150.067,-13.672,-5.859,-1.465,-31.250,0.000,0
1641445150.071,-34.180,-7.324,-6.348,-51.270,0.000,0
1641445150.075,-50.781,-9.277,-4.395,-55.176,0.000,0
1641445150.079,-33.691,-9.277,-4.395,-44.434,0.000,0
1641445150.082,-22.949,-5.859,-1.465,-33.691,0.000,0
1641445150.086,-52.734,-9.277,0.488,-48.340,0.000,0
1641445150.090,-69.824,-13.184,-2.930,-57.617,0.000,0
1641445150.094,-43.945,-8.789,-8.301,-46.387,0.000,0
1641445150.098,-30.273,-11.719,-14.160,-45.410,0.000,0
1641445150.102,-57.617,-19.531,-16.602,-50.293,0.000,0
1641445150.106,-62.012,-15.137,-13.184,-49.316,0.000,0
1641445150.110,-53.711,-1.953,-1.953,-51.270,0.000,0
1641445150.114,-39.062,-9.766,-0.977,-31.250,0.000,0
1641445150.118,-44.434,-14.648,-7.324,-32.715,0.000,0
1641445150.121,-64.941,-11.719,-4.883,-51.758,0.000,0
1641445150.125,-54.688,-15.137,-6.348,-52.246,0.000,0
1641445150.129,-30.273,-19.043,-7.324,-41.992,0.000,0
1641445150.133,-31.250,-17.090,-4.395,-25.391,0.000,0
1641445150.137,-53.223,-15.137,-5.859,-35.156,0.000,0
1641445150.141,-58.594,-20.996,-7.812,-45.410,0.000,0
1641445150.145,-40.527,-25.391,-16.113,-32.227,0.000,0
1641445150.149,-33.691,-27.344,-16.602,-25.391,0.000,0
1641445150.153,-52.246,-27.832,-14.160,-48.828,0.000,0
1641445150.157,-58.594,-25.879,-18.066,-52.734,0.000,0
1641445150.161,-43.457,-22.461,-18.066,-42.480,0.000,0
1641445150.164,-28.320,-26.855,-13.672,-34.180,0.000,0
1641445150.168,-43.457,-25.879,-1.953,-42.480,0.000,0
1641445150.172,-54.199,-14.160,5.371,-50.293,0.000,0
1641445150.176,-43.945,-20.020,-0.977,-44.922,0.000,0
1641445150.180,-31.738,-27.344,-6.836,-28.320,0.000,0
1641445150.184,-40.527,-19.531,-8.789,-34.668,0.000,0
1641445150.188,-59.082,-15.625,-10.742,-54.688,0.000,0
1641445150.192,-52.734,-26.855,-18.066,-50.293,0.000,0
1641445150.196,-27.832,-29.785,-15.625,-32.715,0.000,0
1641445150.200,-23.438,-20.508,-9.766,-34.180,0.000,0
1641445150.204,-45.898,-21.973,-11.230,-50.293,0.000,0
1641445150.207,-54.199,-27.344,-13.184,-47.852,0.000,0
1641445150.211,-30.762,-27.832,-7.324,-28.320,0.000,0
1641445150.215,-8.789,-26.855,0.977,-16.113,0.000,0
1641445150.219,-29.785,-25.391,-5.859,-24.902,0.000,0
1641445150.223,-49.805,-24.902,-6.836,-29.785,0.000,0
1641445150.227,-30.273,-20.020,-1.465,-30.762,0.000,0
1641445150.231,-13.672,-20.508,1.465,-11.719,0.000,0
1641445150.235,-34.180,-26.855,-1.953,-11.719,0.000,0
1641445150.239,-52.246,-32.227,-10.254,-34.668,0.000,0
1641445150.243,-46.875,-28.809,-8.789,-24.414,0.000,0
1641445150.247,-26.855,-17.578,-1.465,-9.766,0.000,0
1641445150.250,-30.273,-23.438,-8.301,-21.484,0.000,0
1641445150.254,-44.922,-28.320,-17.090,-37.109,0.000,0
1641445150.258,-45.410,-18.066,-13.184,-33.691,0.000,0
1641445150.262,-25.879,-10.254,-3.906,-20.020,0.000,0
1641445150.266,-14.160,-15.137,-3.418,-10.254,0.000,0
1641445150.270,-37.598,-19.043,-14.160,-27.832,0.000,0
1641445150.274,-45.410,-19.043,-19.043,-43.945,0.000,0
1641445150.278,-28.320,-20.020,-15.625,-30.273,0.000,0
1641445150.282,-15.137,-19.531,-10.254,-16.113,0.000,0
1641445150.286,-31.738,-21.973,-9.277,-27.832,0.000,0
1641445150.290,-52.246,-15.137,-11.719,-35.645,0.000,0
1641445150.293,-41.504,-9.277,-11.230,-33.203,0.000,0
1641445150.297,-13.184,-16.113,-12.695,-19.531,0.000,0
1641445150.301,-25.391,-17.090,-18.555,-20.508,0.000,0
1641445150.305,-50.293,1.953,-4.883,-36.133,0.000,0
1641445150.309,-47.363,-1.465,3.418,-32.715,0.000,0
1641445150.313,-21.973,-4.883,-5.859,-16.113,0.000,0
1641445150.317,-31.250,4.395,-11.230,-16.113,0.000,0
1641445150.321,-57.129,2.441,-12.207,-35.645,0.000,0
1641445150.325,-49.316,0.000,-17.090,-47.852,0.000,0
1641445150.329,-35.645,-3.906,-20.020,-46.875,0.000,0
1641445150.333,-31.738,-6.348,-19.043,-33.203,0.000,0
1641445150.336,-48.828,-12.207,-13.672,-44.434,0.000,0
1641445150.340,-63.965,-9.766,-10.254,-56.641,0.000,0
1641445150.344,-48.828,-3.906,-13.184,-36.621,0.000,0
1641445150.348,-20.996,1.465,-9.277,-23.926,0.000,0
1641445150.352,-46.387,5.371,-1.953,-44.434,0.000,0
1641445150.356,-68.359,-5.371,-6.836,-54.199,0.000,0
1641445150.360,-49.316,-8.301,-10.742,-49.805,0.000,0
1641445150.364,-28.809,-0.977,-1.953,-35.645,0.000,0
1641445150.368,-45.410,-1.953,-0.977,-43.457,0.000,0
1641445150.372,-65.430,-7.812,-4.395,-56.641,0.000,0
1641445150.376,-56.152,-4.883,-1.953,-49.805,0.000,0
1641445150.379,-38.574,-5.859,-0.977,-28.809,0.000,0
1641445150.383,-44.922,-0.488,-2.441,-30.273,0.000,0
1641445150.387,-65.918,-3.906,-6.348,-55.664,0.000,0
1641445150.391,-67.871,-11.230,-1.953,-51.758,0.000,0
1641445150.395,-61.035,-0.977,5.371,-43.457,0.000,0
1641445150.399,-43.457,-0.488,4.883,-37.109,0.000,0
1641445150.403,-59.082,-9.766,5.371,-45.898,0.000,0
1641445150.407,-76.172,-17.578,-0.488,-56.641,0.000,0
1641445150.411,-52.734,-13.184,-2.441,-43.945,0.000,0
1641445150.415,-34.668,-11.719,0.977,-23.438,0.000,0
1641445150.419,-49.316,-18.555,-5.371,-42.480,0.000,0
1641445150.422,-70.312,-11.719,-6.836,-63.965,0.000,0
1641445150.426,-69.824,-12.695,-12.207,-58.105,0.000,0
1641445150.430,-43.945,-14.648,-11.719,-42.480,0.000,0
1641445150.434,-37.598,-6.836,-9.277,-40.039,0.000,0
1641445150.438,-68.359,-4.395,-15.137,-62.500,0.000,0
1641445150.442,-76.660,-7.812,-6.836,-72.754,0.000,0
1641445150.446,-44.434,-16.602,-8.301,-50.781,0.000,0
1641445150.450,-40.527,-20.508,-20.020,-40.527,0.000,0
1641445150.454,-66.895,-16.602,-17.090,-61.523,0.000,0
1641445150.458,-74.219,-9.277,-10.742,-71.777,0.000,0
1641445150.461,-50.293,-12.207,-15.625,-57.129,0.000,0
1641445150.465,-34.668,-20.996,-14.160,-38.574,0.000,0
1641445150.469,-61.035,-22.949,-7.324,-46.875,0.000,0
1641445150.473,-71.289,-16.113,-9.766,-57.129,0.000,0
1641445150.477,-49.805,-16.602,-17.578,-46.387,0.000,0
1641445150.481,-34.668,-21.484,-18.555,-19.043,0.000,0
1641445150.485,-50.293,-10.742,-7.324,-34.180,0.000,0
1641445150.489,-65.430,-16.113,-6.348,-55.664,0.000,0
1641445150.493,-65.918,-23.438,-6.836,-48.828,0.000,0
1641445150.497,-46.875,-22.461,-0.488,-28.320,0.000,0
1641445150.501,-35.645,-25.391,-4.883,-33.691,0.000,0
1641445150.504,-61.035,-20.508,-8.301,-60.059,0.000,0
1641445150.508,-75.684,-20.020,-8.301,-61.035,0.000,0
1641445150.512,-56.641,-22.461,-18.066,-55.664,0.000,0
1641445150.516,-41.992,-17.090,-18.066,-46.875,0.000,0
1641445150.520,-62.500,-16.113,-9.766,-58.594,0.000,0
1641445150.524,-60.547,-19.531,-15.137,-58.105,0.000,0
1641445150.528,-40.039,-12.207,-14.160,-44.434,0.000,0
1641445150.532,-34.180,-2.930,-1.465,-44.922,0.000,0
1641445150.536,-47.852,-12.207,-8.789,-52.734,0.000,0
1641445150.540,-67.871,-20.020,-11.719,-59.082,0.000,0
1641445150.543,-48.828,-17.090,-6.836,-57.129,0.000,0
1641445150.547,-20.020,-13.184,-5.371,-39.551,0.000,1
1641445150.551,-33.691,-5.371,1.953,-44.922,0.000,0
1641445150.555,-57.129,-1.953,7.324,-54.688,0.000,0
1641445150.559,-54.688,4.395,6.836,-49.316,0.000,0
1641445150.563,-40.039,0.000,0.000,-43.457,0.000,0
1641445150.567,-43.945,-23.926,-13.184,-34.668,0.000,0
1641445150.571,-69.824,-27.832,-19.531,-47.363,0.000,0
1641445150.575,-77.148,-17.090,-9.277,-62.012,0.000,0
1641445150.579,-51.758,-11.719,-3.906,-40.527,0.000,0
1641445150.583,-36.133,-16.602,-6.836,-27.344,0.000,0
1641445150.586,-64.941,-18.066,-6.836,-58.105,0.000,0
1641445150.590,-74.707,-9.766,-1.953,-63.965,0.000,0
1641445150.594,-43.945,-11.230,-2.930,-39.062,0.000,0
1641445150.598,-31.738,-18.555,-3.418,-28.320,0.000,0
1641445150.602,-58.105,-20.508,-9.277,-41.992,0.000,0
1641445150.606,-76.660,-19.043,-18.066,-49.316,0.000,0
1641445150.610,-69.824,-21.973,-16.602,-42.969,0.000,0
1641445150.614,-39.062,-22.949,-8.301,-21.484,0.000,0
1641445150.618,-44.922,-19.531,-1.465,-22.949,0.000,0
1641445150.622,-68.359,-13.672,0.488,-46.387,0.000,0
1641445150.626,-64.453,-11.230,-9.766,-52.246,0.000,0
1641445150.629,-39.551,-14.160,-15.625,-35.156,0.000,0
1641445150.633,-30.762,-9.277,-8.789,-22.949,0.000,0
1641445150.637,-65.918,-0.488,-6.348,-43.457,0.000,0
1641445150.641,-67.871,-5.371,-4.395,-58.105,0.000,0
1641445150.645,-41.992,-8.789,-8.301,-44.922,0.000,0
1641445150.649,-36.621,-3.906,-9.766,-33.691,0.000,0
1641445150.653,-52.734,-2.441,-5.371,-45.898,0.000,0
1641445150.657,-61.523,-8.789,-6.836,-54.688,0.000,0
1641445150.661,-58.105,-20.996,-12.207,-56.152,0.000,0
1641445150.665,-48.828,-12.695,-10.742,-46.387,0.000,0
1641445150.669,-56.152,-3.906,-5.371,-55.176,0.000,0
1641445150.672,-66.895,-12.695,-4.883,-59.082,0.000,0
1641445150.676,-57.129,-11.230,-12.695,-46.387,0.000,0
1641445150.680,-40.039,-3.906,-9.766,-35.645,0.000,0
1641445150.684,-42.969,-11.230,-9.766,-40.527,0.000,0
1641445150.688,-62.988,-8.789,-13.672,-58.594,0.000,0
1641445150.692,-62.012,5.371,0.000,-53.223,0.000,0
1641445150.696,-44.922,2.441,-1.953,-40.527,0.000,0
1641445150.700,-40.039,-12.695,-10.742,-40.039,0.000,0
1641445150.704,-54.688,-16.113,-13.184,-59.570,0.000,0
1641445150.708,-66.895,-9.766,-12.207,-58.594,0.000,0
1641445150.712,-54.199,-1.953,-5.371,-44.434,0.000,0
1641445150.715,-38.574,-1.953,-3.906,-40.039,0.000,0
1641445150.719,-58.105,-11.719,-8.789,-42.480,0.000,0
1641445150.723,-74.219,-10.742,-10.254,-56.641,0.000,0
1641445150.727,-52.734,-6.836,-1.465,-52.246,0.000,0
1641445150.731,-34.668,-14.160,1.465,-32.715,0.000,0
1641445150.735,-59.570,-18.066,-4.395,-41.504,0.000,0
1641445150.739,-79.590,-15.137,-6.836,-60.059,0.000,0
1641445150.743,-61.523,-16.602,-3.906,-59.570,0.000,0
1641445150.747,-31.738,-20.508,-0.488,-32.715,0.000,0
1641445150.751,-40.039,-15.137,5.371,-35.645,0.000,0
1641445150.755,-64.941,-18.066,3.418,-60.059,0.000,0
1641445150.758,-64.453,-17.090,0.000,-64.941,0.000,0
1641445150.762,-37.598,-20.508,-3.906,-47.363,0.000,0
1641445150.766,-25.391,-28.320,-6.836,-38.086,0.000,0
1641445150.770,-58.105,-12.207,-3.418,-63.965,0.000,0
1641445150.774,-67.383,-9.277,-6.348,-67.871,0.000,0
1641445150.778,-42.480,-20.996,-12.207,-54.688,0.000,0
1641445150.782,-33.691,-18.555,-18.555,-44.434,0.000,0
1641445150.786,-55.176,-8.301,-12.695,-57.617,0.000,0
1641445150.790,-63.965,-12.207,-1.465,-64.453,0.000,0
1641445150.794,-52.734,-19.043,-5.859,-48.340,0.000,0
1641445150.797,-37.109,-19.531,-17.090,-40.039,0.000,0
1641445150.801,-44.922,-22.461,-15.137,-54.688,0.000,0
1641445150.805,-54.199,-23.438,-11.719,-64.453,0.000,0
1641445150.809,-52.734,-22.949,-19.043,-49.805,0.000,0
1641445150.813,-47.852,-14.160,-15.137,-38.086,0.000,0
1641445150.817,-34.180,-6.836,-1.465,-42.969,0.000,0
1641445150.821,-51.270,-14.160,-1.465,-56.152,0.000,0
1641445150.825,-62.012,-17.578,-2.930,-59.082,0.000,0
1641445150.829,-43.945,-15.625,-5.859,-49.316,0.000,0
1641445150.833,-35.156,-18.066,-10.742,-45.410,0.000,0
1641445150.837,-49.805,-23.438,-6.836,-59.082,0.000,0
1641445150.840,-68.359,-23.926,-7.812,-56.641,0.000,0
1641445150.844,-47.363,-19.531,-6.836,-42.480,0.000,0
1641445150.848,-20.508,-20.508,-7.812,-37.598,0.000,0
1641445150.852,-48.828,-23.438,-12.207,-41.016,0.000,0
1641445150.856,-69.824,-23.438,-9.766,-52.246,0.000,0
