timestamps,TP9,AF7,AF8,TP10,Right AUX
1639814276.556,832.031,-90.332,-125.488,15.137,0.000,0
1639814276.560,-441.895,-44.434,-51.758,-15.625,0.000,0
1639814276.564,-1000.000,3.906,23.926,-38.086,0.000,0
1639814276.568,-615.723,3.906,45.410,-31.738,0.000,0
1639814276.572,708.496,-34.668,-32.715,6.836,0.000,0
1639814276.575,989.746,-84.961,-145.020,22.949,0.000,0
1639814276.579,-253.418,-47.852,-74.707,-20.020,0.000,0
1639814276.583,-1000.000,-1.465,21.484,-51.758,0.000,0
1639814276.587,-724.609,0.488,27.832,-43.945,0.000,0
1639814276.591,541.992,-20.996,-23.438,-15.625,0.000,0
1639814276.595,-916.992,-78.125,-130.859,10.254,0.000,0
1639814276.599,-106.445,-58.594,-85.449,-19.531,0.000,0
1639814276.603,-1000.000,5.859,19.531,-48.828,0.000,0
1639814276.607,-841.309,16.113,37.109,-30.762,0.000,0
1639814276.611,369.629,-14.648,-14.648,-14.160,0.000,0
1639814276.614,-899.414,-88.379,-133.789,6.836,0.000,0
1639814276.618,-90.820,-66.406,-98.145,-0.977,0.000,0
1639814276.622,-1000.000,2.441,20.508,-43.945,0.000,0
1639814276.626,-875.977,-1.465,42.480,-50.781,0.000,0
1639814276.630,215.332,-22.461,-4.395,-17.090,0.000,0
1639814276.634,-825.195,-89.355,-130.859,13.672,0.000,0
1639814276.638,235.352,-86.426,-122.070,-3.906,0.000,0
1639814276.642,-1000.000,-17.090,1.953,-46.875,0.000,0
1639814276.646,-1000.000,-4.395,29.785,-65.918,0.000,0
1639814276.650,62.012,-9.277,-6.836,-48.828,0.000,0
1639814276.654,-828.125,-71.289,-118.652,-2.930,0.000,0
1639814276.657,340.332,-86.914,-129.395,-6.348,0.000,0
1639814276.661,-943.359,-25.391,-19.531,-56.152,0.000,0
1639814276.665,-1000.000,-4.395,9.766,-58.594,0.000,0
1639814276.669,-88.379,-11.230,-5.859,-21.484,0.000,0
1639814276.673,-842.773,-64.941,-95.703,16.602,0.000,0
1639814276.677,388.672,-93.262,-131.836,15.625,0.000,0
1639814276.681,-885.254,-33.203,-24.414,-36.133,0.000,0
1639814276.685,-1000.000,0.488,31.250,-50.781,0.000,0
1639814276.689,-201.172,-7.812,22.461,-25.391,0.000,0
1639814276.693,-906.738,-56.152,-71.289,1.953,0.000,0
1639814276.697,627.930,-91.797,-133.301,6.836,0.000,0
1639814276.700,-645.508,-33.203,-47.852,-33.203,0.000,0
1639814276.704,-1000.000,0.977,4.883,-53.223,0.000,0
1639814276.708,-394.043,-4.883,2.930,-43.945,0.000,0
1639814276.712,974.121,-44.434,-77.148,-2.441,0.000,0
1639814276.716,788.086,-99.609,-141.602,20.996,0.000,0
1639814276.720,-499.023,-54.199,-53.223,-35.645,0.000,0
1639814276.724,-1000.000,-1.465,16.113,-60.059,0.000,0
1639814276.728,-526.367,-2.930,16.113,-44.434,0.000,0
1639814276.732,823.730,-41.016,-54.688,-13.184,0.000,0
1639814276.736,909.180,-92.285,-141.113,11.719,0.000,0
1639814276.740,-367.676,-50.293,-63.965,-22.949,0.000,0
1639814276.743,-1000.000,4.883,29.297,-63.477,0.000,0
1639814276.747,-712.402,6.836,34.668,-56.641,0.000,0
1639814276.751,565.430,-27.832,-33.691,-10.254,0.000,0
1639814276.755,-983.887,-88.867,-148.926,12.207,0.000,0
1639814276.759,-214.355,-63.965,-101.074,-25.879,0.000,0
1639814276.763,-1000.000,-11.719,-2.441,-65.918,0.000,0
1639814276.767,-829.590,1.953,23.926,-69.824,0.000,0
1639814276.771,373.535,-14.648,-21.484,-30.762,0.000,0
1639814276.775,-868.164,-80.566,-143.066,7.812,0.000,0
1639814276.779,-28.320,-68.848,-111.328,-29.785,0.000,0
1639814276.783,-1000.000,-11.719,-0.488,-72.266,0.000,0
1639814276.786,-904.785,7.812,20.508,-81.055,0.000,0
1639814276.790,217.285,-2.930,-19.531,-46.387,0.000,0
1639814276.794,-833.008,-79.590,-127.441,4.883,0.000,0
1639814276.798,95.703,-83.984,-111.816,-9.277,0.000,0
1639814276.802,-1000.000,-11.230,-2.930,-55.664,0.000,0
1639814276.806,-992.676,1.953,18.555,-70.801,0.000,0
1639814276.810,45.410,-18.555,-6.836,-45.410,0.000,0
1639814276.814,-821.289,-78.125,-114.258,4.883,0.000,0
1639814276.818,261.230,-78.613,-120.605,-7.812,0.000,0
1639814276.822,-993.164,-10.254,1.953,-51.270,0.000,0
1639814276.825,-1000.000,6.836,34.668,-56.641,0.000,0
1639814276.829,-89.844,-5.859,0.977,-40.039,0.000,0
1639814276.833,-833.496,-76.660,-117.188,0.488,0.000,0
1639814276.837,369.629,-100.098,-137.695,12.207,0.000,0
1639814276.841,-928.223,-23.438,-21.484,-28.320,0.000,0
1639814276.845,-1000.000,5.371,22.949,-54.199,0.000,0
1639814276.849,-174.805,-4.395,21.973,-36.621,0.000,0
1639814276.853,-875.000,-58.105,-83.008,-5.371,0.000,0
1639814276.857,340.820,-96.680,-151.367,10.254,0.000,0
1639814276.861,-943.848,-41.016,-38.086,-32.715,0.000,0
1639814276.864,-1000.000,-0.977,34.180,-45.898,0.000,0
1639814276.868,-379.395,-3.418,14.648,-13.184,0.000,0
1639814276.872,-989.746,-51.758,-86.426,5.371,0.000,0
1639814276.876,694.336,-95.703,-149.414,8.301,0.000,0
1639814276.880,-610.840,-47.363,-53.711,-20.508,0.000,0
1639814276.884,-1000.000,-6.836,12.695,-48.340,0.000,0
1639814276.888,-516.113,-0.977,13.672,-44.922,0.000,0
1639814276.892,868.652,-42.480,-67.871,-8.789,0.000,0
1639814276.896,822.266,-99.609,-153.809,8.301,0.000,0
1639814276.900,-497.559,-61.035,-66.895,-34.668,0.000,0
1639814276.904,-1000.000,-9.277,7.812,-65.430,0.000,0
1639814276.907,-658.203,-13.184,20.020,-50.781,0.000,0
1639814276.911,660.645,-48.828,-34.668,-16.602,0.000,0
1639814276.915,976.074,-94.727,-150.879,12.207,0.000,0
1639814276.919,-298.340,-56.152,-89.355,-19.043,0.000,0
1639814276.923,-1000.000,12.695,11.230,-43.945,0.000,0
1639814276.927,-838.867,12.695,16.113,-41.016,0.000,0
1639814276.931,375.977,-29.785,-41.504,-22.461,0.000,0
1639814276.935,-913.086,-95.215,-145.020,5.371,0.000,0
1639814276.939,-138.184,-69.336,-103.027,-30.273,0.000,0
1639814276.943,-1000.000,-9.277,6.836,-55.176,0.000,0
1639814276.947,-956.055,-10.254,23.926,-49.805,0.000,0
1639814276.950,139.160,-25.391,-11.230,-24.414,0.000,0
1639814276.954,-836.426,-89.844,-124.512,19.043,0.000,0
1639814276.958,52.734,-94.238,-128.418,-4.883,0.000,0
1639814276.962,-1000.000,-29.785,-18.555,-55.176,0.000,0
1639814276.966,-964.844,-4.395,21.484,-56.152,0.000,0
1639814276.970,99.609,-15.625,-7.324,-25.391,0.000,0
1639814276.974,-821.289,-82.031,-123.535,6.348,0.000,0
1639814276.978,188.965,-91.309,-123.047,-16.113,0.000,0
1639814276.982,-1000.000,-20.020,-10.742,-60.059,0.000,0
1639814276.986,-1000.000,-2.441,16.113,-65.430,0.000,0
1639814276.989,-103.027,-15.625,-5.859,-31.250,0.000,0
1639814276.993,-828.125,-72.266,-100.586,17.578,0.000,0
1639814276.997,311.035,-88.379,-125.000,8.789,0.000,0
1639814277.001,-957.031,-23.438,-41.504,-43.457,0.000,0
1639814277.005,-1000.000,1.465,0.977,-58.105,0.000,0
1639814277.009,-195.801,1.465,-6.348,-29.297,0.000,0
1639814277.013,-862.305,-47.852,-97.168,19.043,0.000,0
1639814277.017,456.055,-79.590,-137.207,35.645,0.000,0
1639814277.021,-840.332,-20.996,-42.969,-6.836,0.000,0
1639814277.025,-1000.000,15.625,21.484,-32.227,0.000,0
1639814277.029,-289.062,12.695,21.484,-23.438,0.000,0
1639814277.032,-920.898,-38.574,-78.125,-0.488,0.000,0
1639814277.036,565.918,-82.031,-151.855,11.230,0.000,0
1639814277.040,-733.398,-22.949,-64.453,-27.344,0.000,0
1639814277.044,-1000.000,22.461,4.395,-56.641,0.000,0
1639814277.048,-435.059,19.531,22.949,-53.223,0.000,0
1639814277.052,921.387,-32.227,-57.129,-18.066,0.000,0
1639814277.056,838.379,-89.355,-146.973,-2.930,0.000,0
1639814277.060,-438.965,-41.504,-65.918,-30.273,0.000,0
1639814277.064,-1000.000,11.230,7.324,-53.223,0.000,0
1639814277.068,-590.332,9.277,26.367,-58.105,0.000,0
1639814277.072,744.141,-26.855,-30.762,-9.277,0.000,0
1639814277.075,962.891,-75.195,-139.160,23.438,0.000,0
1639814277.079,-298.340,-40.527,-71.777,-16.113,0.000,0
1639814277.083,-1000.000,5.859,16.113,-43.945,0.000,0
1639814277.087,-759.766,8.301,23.926,-30.273,0.000,0
1639814277.091,541.992,-18.555,-27.344,1.953,0.000,0
1639814277.095,995.117,-84.473,-142.578,30.762,0.000,0
1639814277.099,-308.105,-62.500,-87.891,-5.859,0.000,0
1639814277.103,-1000.000,4.395,28.809,-50.293,0.000,0
1639814277.107,-867.188,9.766,38.086,-43.457,0.000,0
1639814277.111,276.855,-16.113,-13.184,-16.113,0.000,0
1639814277.115,-871.094,-83.008,-125.000,12.695,0.000,0
1639814277.118,-4.883,-61.523,-99.121,-18.555,0.000,0
1639814277.122,-1000.000,8.789,11.719,-53.223,0.000,0
1639814277.126,-843.750,10.254,9.766,-35.156,0.000,0
1639814277.130,322.266,-11.230,-58.105,-12.695,0.000,0
1639814277.134,-840.332,-74.707,-149.902,17.090,0.000,0
1639814277.138,149.414,-73.242,-117.188,-4.395,0.000,0
1639814277.142,-1000.000,-3.906,2.441,-59.082,0.000,0
1639814277.146,-1000.000,15.625,32.715,-47.363,0.000,0
1639814277.150,23.438,3.906,-8.789,-10.742,0.000,0
1639814277.154,-825.195,-69.336,-127.441,16.602,0.000,2
1639814277.158,296.387,-91.797,-132.812,-0.977,0.000,0
1639814277.161,-971.191,-20.996,-21.973,-46.875,0.000,0
1639814277.165,-1000.000,12.695,17.578,-57.617,0.000,0
1639814277.169,-96.191,3.418,9.766,-38.574,0.000,0
1639814277.173,-839.844,-57.617,-96.680,-6.348,0.000,0
1639814277.177,387.695,-91.309,-134.277,-0.977,0.000,0
1639814277.181,-879.883,-31.738,-24.902,-34.180,0.000,0
1639814277.185,-1000.000,10.742,16.602,-50.781,0.000,0
1639814277.189,-324.219,5.371,6.836,-41.504,0.000,0
1639814277.193,-920.410,-49.805,-92.773,-3.906,0.000,0
1639814277.196,565.430,-88.867,-149.902,6.348,0.000,0
1639814277.200,-749.512,-43.945,-39.062,-46.875,0.000,0
1639814277.204,-1000.000,-3.906,14.648,-77.637,0.000,0
1639814277.208,-453.613,7.324,10.742,-44.434,0.000,0
1639814277.212,954.102,-34.668,-61.523,14.160,0.000,0
1639814277.216,687.012,-85.938,-130.859,21.484,0.000,0
1639814277.220,-642.090,-37.109,-57.129,-28.809,0.000,0
1639814277.224,-1000.000,15.137,24.414,-49.316,0.000,0
1639814277.228,-643.555,13.672,51.270,-46.387,0.000,0
1639814277.232,716.309,-30.762,-38.086,-19.043,0.000,0
1639814277.236,909.668,-85.938,-148.926,20.020,0.000,0
1639814277.239,-399.902,-49.805,-73.730,-12.207,0.000,0
1639814277.243,-1000.000,-6.836,13.184,-45.898,0.000,0
1639814277.247,-691.895,8.789,22.461,-45.898,0.000,0
1639814277.251,601.074,-12.207,-32.715,-21.973,0.000,0
1639814277.255,-965.820,-77.148,-133.301,14.648,0.000,0
1639814277.259,-203.125,-50.293,-73.730,-14.160,0.000,0
1639814277.263,-1000.000,6.348,16.113,-45.898,0.000,0
1639814277.267,-890.625,14.160,25.391,-37.598,0.000,0
1639814277.271,333.496,-9.277,2.930,-3.418,0.000,0
1639814277.275,-952.148,-79.590,-114.258,39.551,0.000,0
1639814277.279,-232.422,-69.824,-94.727,9.277,0.000,0
1639814277.282,-1000.000,-10.254,16.113,-48.340,0.000,0
1639814277.286,-927.734,4.395,40.039,-45.898,0.000,0
1639814277.290,142.578,-1.465,6.348,-3.906,0.000,0
1639814277.294,-831.543,-67.383,-113.770,23.438,0.000,0
1639814277.298,89.355,-63.477,-102.539,-10.254,0.000,0
1639814277.302,-1000.000,0.488,9.766,-47.852,0.000,0
1639814277.306,-1000.000,14.160,33.691,-49.805,0.000,0
1639814277.310,12.207,5.371,5.371,-26.367,0.000,0
1639814277.314,-817.871,-66.895,-109.863,0.488,0.000,0
1639814277.318,193.848,-81.055,-105.469,-11.719,0.000,0
1639814277.321,-1000.000,-9.766,14.160,-47.363,0.000,0
1639814277.325,-1000.000,10.254,31.738,-67.383,0.000,0
1639814277.329,-142.090,1.465,8.301,-48.340,0.000,0
1639814277.333,-832.031,-63.965,-95.703,-1.465,0.000,0
1639814277.337,335.449,-92.773,-130.859,-4.395,0.000,0
1639814277.341,-935.547,-16.602,-20.996,-48.340,0.000,0
1639814277.345,-1000.000,15.137,28.809,-61.523,0.000,0
1639814277.349,-231.934,8.301,27.344,-36.621,0.000,0
1639814277.353,-884.766,-52.734,-73.730,12.695,0.000,0
1639814277.357,503.906,-91.797,-138.672,19.531,0.000,0
1639814277.361,-788.574,-21.484,-21.973,-29.785,0.000,0
1639814277.364,-1000.000,12.207,43.457,-52.246,0.000,0
1639814277.368,-385.742,8.789,36.621,-38.574,0.000,0
1639814277.372,-994.629,-34.668,-56.152,-11.719,0.000,0
1639814277.376,708.008,-86.426,-130.371,0.977,0.000,0
1639814277.380,-598.633,-38.086,-38.574,-32.227,0.000,0
1639814277.384,-1000.000,10.742,23.438,-54.688,0.000,0
1639814277.388,-446.289,9.277,11.719,-47.852,0.000,0
1639814277.392,904.785,-27.832,-50.781,-2.441,0.000,0
1639814277.396,867.676,-83.008,-129.395,30.273,0.000,0
1639814277.400,-385.254,-43.945,-61.035,-13.184,0.000,0
1639814277.403,-1000.000,14.160,25.879,-37.109,0.000,0
1639814277.407,-601.074,20.996,46.875,-23.926,0.000,0
1639814277.411,709.961,-19.531,-29.785,3.418,0.000,0
1639814277.415,-999.023,-85.938,-143.555,34.668,0.000,0
1639814277.419,-220.703,-47.852,-77.148,-17.090,0.000,0
1639814277.423,-1000.000,13.184,27.344,-44.434,0.000,0
1639814277.427,-803.223,8.789,41.504,-18.555,0.000,0
1639814277.431,451.660,-12.207,-4.883,18.555,0.000,0
1639814277.435,-893.066,-65.918,-110.840,57.129,0.000,0
1639814277.439,-79.590,-50.293,-82.031,6.348,0.000,0
1639814277.443,-1000.000,1.953,17.090,-52.246,0.000,0
1639814277.446,-834.473,7.324,36.133,-37.109,0.000,0
1639814277.450,345.215,-8.789,-1.465,-12.207,0.000,0
1639814277.454,-854.980,-75.195,-122.559,25.879,0.000,0
1639814277.458,16.113,-68.359,-118.164,9.766,0.000,0
1639814277.462,-1000.000,7.324,-6.348,-37.109,0.000,0
1639814277.466,-1000.000,17.578,32.715,-42.480,0.000,0
1639814277.470,3.906,-3.906,5.859,-12.695,0.000,0
1639814277.474,-822.754,-62.500,-113.281,31.738,0.000,0
1639814277.478,164.062,-75.684,-112.305,16.602,0.000,0
1639814277.482,-1000.000,-13.184,5.859,-33.691,0.000,0
1639814277.486,-1000.000,13.184,31.738,-44.434,0.000,0
1639814277.489,-27.344,2.930,0.000,-14.160,0.000,0
1639814277.493,-843.750,-59.570,-107.422,21.484,0.000,0
1639814277.497,467.285,-83.008,-122.070,6.836,0.000,0
1639814277.501,-880.859,-11.719,-2.441,-42.969,0.000,0
1639814277.505,-1000.000,15.625,38.574,-49.805,0.000,0
1639814277.509,97.168,9.766,26.367,-32.227,0.000,0
1639814277.513,-871.582,-40.527,-75.684,10.254,0.000,0
1639814277.517,551.758,-74.219,-130.859,26.855,0.000,0
1639814277.521,-707.520,-11.719,-25.879,-23.438,0.000,0
1639814277.525,-1000.000,22.949,30.273,-47.852,0.000,0
1639814277.528,-136.719,20.508,34.180,-21.484,0.000,0
1639814277.532,-968.262,-38.086,-47.363,20.020,0.000,0
1639814277.536,904.785,-82.520,-119.141,21.484,0.000,0
1639814277.540,-271.973,-17.578,-19.043,-26.367,0.000,0
1639814277.544,-1000.000,20.508,50.781,-43.945,0.000,0
1639814277.548,-62.988,23.926,55.176,-31.738,0.000,0
1639814277.552,-935.547,-17.090,-26.367,8.301,0.000,0
1639814277.556,889.648,-71.777,-117.188,41.016,0.000,0
1639814277.560,-258.301,-25.879,-27.832,-0.488,0.000,0
1639814277.564,-1000.000,20.996,40.039,-35.156,0.000,0
1639814277.568,-971.191,29.297,36.621,-8.789,0.000,0
1639814277.571,379.395,-8.301,-12.207,29.297,0.000,0
1639814277.575,735.352,-70.312,-83.984,28.809,0.000,0
1639814277.579,-729.004,-27.344,-19.531,-13.672,0.000,0
1639814277.583,-1000.000,33.691,58.105,-38.574,0.000,0
1639814277.587,-923.828,26.855,63.965,-31.250,0.000,0
1639814277.591,258.789,-7.324,1.953,15.137,0.000,0
1639814277.595,-887.207,-63.965,-95.215,50.781,0.000,0
1639814277.599,-158.203,-36.133,-42.969,3.906,0.000,0
1639814277.603,-1000.000,22.949,48.340,-36.621,0.000,0
1639814277.607,-1000.000,30.273,58.105,-15.137,0.000,0
1639814277.610,-59.570,14.160,13.672,26.367,0.000,0
1639814277.614,873.047,-49.316,-89.844,49.316,0.000,0
1639814277.618,-565.918,-42.480,-65.918,16.602,0.000,0
1639814277.622,-1000.000,17.578,42.480,-21.484,0.000,0
1639814277.626,-1000.000,29.297,71.289,-34.668,0.000,0
1639814277.630,-235.840,13.672,21.484,-7.812,0.000,0
1639814277.634,-877.441,-58.105,-96.680,37.109,0.000,0
1639814277.638,-36.133,-65.918,-89.844,7.324,0.000,0
1639814277.642,-1000.000,-0.977,16.602,-40.527,0.000,0
1639814277.646,-1000.000,5.371,36.133,-38.086,0.000,0
1639814277.650,-286.133,-8.789,-0.488,-4.883,0.000,0
1639814277.653,-847.168,-58.594,-106.445,37.598,0.000,0
1639814277.657,154.297,-68.359,-116.211,22.461,0.000,0
1639814277.661,-1000.000,-5.371,-11.719,-24.902,0.000,0
1639814277.665,-1000.000,3.418,6.836,-24.902,0.000,0
1639814277.669,-236.816,-4.883,-16.113,7.324,0.000,0
1639814277.673,-877.441,-44.434,-96.680,43.945,0.000,0
1639814277.677,559.082,-78.125,-133.301,23.438,0.000,0
1639814277.681,-795.410,-23.438,-39.062,-40.039,0.000,0
1639814277.685,-1000.000,2.930,1.465,-54.199,0.000,0
1639814277.689,33.203,-5.371,-3.906,-29.297,0.000,0
1639814277.692,-936.035,-47.852,-86.914,15.137,0.000,0
1639814277.696,851.562,-82.520,-150.879,31.738,0.000,0
1639814277.700,-390.625,-28.320,-55.664,-26.367,0.000,0
1639814277.704,-1000.000,6.348,10.742,-52.246,0.000,0
1639814277.708,306.641,6.836,15.625,-29.297,0.000,0
1639814277.712,-991.699,-31.250,-70.312,7.324,0.000,0
1639814277.716,-972.168,-83.008,-148.438,12.695,0.000,0
1639814277.720,491.699,-35.645,-52.734,-45.898,0.000,0
1639814277.724,-347.168,13.184,25.391,-72.266,0.000,0
1639814277.728,489.258,13.672,24.902,-40.527,0.000,0
1639814277.732,-997.559,-23.438,-36.133,-5.371,0.000,0
1639814277.735,-959.473,-85.938,-116.699,3.906,0.000,0
1639814277.739,483.887,-62.500,-63.477,-51.758,0.000,0
1639814277.743,-724.121,-8.301,6.836,-82.520,0.000,0
1639814277.747,150.879,4.395,2.930,-67.383,0.000,0
1639814277.751,-978.516,-26.367,-56.152,-39.062,0.000,0
1639814277.755,-958.984,-101.562,-143.555,-7.324,0.000,0
1639814277.759,375.977,-85.938,-104.492,-40.527,0.000,0
1639814277.763,-1000.000,-21.484,-1.465,-63.477,0.000,0
1639814277.767,-461.914,-13.672,24.414,-57.129,0.000,0
1639814277.771,833.008,-38.574,-32.227,-41.992,0.000,0
1639814277.775,-885.254,-100.098,-152.832,-11.230,0.000,0
1639814277.778,202.637,-87.891,-131.836,-37.109,0.000,0
1639814277.782,-1000.000,-28.809,-29.297,-77.148,0.000,0
1639814277.786,-973.145,-15.625,3.906,-72.754,0.000,0
1639814277.790,168.945,-38.086,-42.480,-46.875,0.000,0
1639814277.794,-834.473,-112.305,-166.504,-16.602,0.000,0
1639814277.798,29.297,-100.098,-133.789,-24.414,0.000,0
1639814277.802,-1000.000,-30.762,-22.461,-62.988,0.000,0
1639814277.806,-1000.000,-16.602,-8.789,-79.102,0.000,0
1639814277.810,-207.031,-28.320,-32.715,-60.059,0.000,0
1639814277.814,-841.309,-91.309,-135.742,-17.578,0.000,0
1639814277.818,73.242,-98.145,-138.184,-22.461,0.000,0
1639814277.821,-1000.000,-21.484,-29.785,-64.941,0.000,0
1639814277.825,-1000.000,2.930,6.836,-62.988,0.000,0
1639814277.829,-340.332,-22.461,-22.949,-46.387,0.000,0
1639814277.833,-865.234,-88.867,-137.207,-21.973,0.000,0
1639814277.837,224.609,-97.168,-131.836,-29.297,0.000,0
1639814277.841,-1000.000,-28.320,-22.461,-73.242,0.000,0
1639814277.845,-1000.000,0.977,-0.977,-67.871,0.000,0
1639814277.849,-442.871,0.000,-8.301,-46.387,0.000,0
1639814277.853,-931.641,-49.316,-82.031,-17.578,0.000,0
1639814277.856,379.395,-88.867,-123.535,-12.207,0.000,0
1639814277.860,-947.754,-33.691,-34.180,-59.082,0.000,0
1639814277.864,-1000.000,6.348,7.324,-71.777,0.000,0
1639814277.868,-517.578,6.348,3.906,-52.734,0.000,0
1639814277.872,954.590,-47.363,-79.102,-8.301,0.000,0
1639814277.876,607.422,-96.191,-139.160,3.418,0.000,0
1639814277.880,-762.207,-45.410,-38.086,-41.016,0.000,0
1639814277.884,-1000.000,-6.836,34.180,-57.617,0.000,0
1639814277.888,-629.395,-7.324,31.738,-41.016,0.000,0
1639814277.892,752.930,-43.945,-50.781,-4.395,0.000,0
1639814277.896,892.090,-99.609,-142.578,23.926,0.000,0
1639814277.899,-433.594,-62.988,-63.477,-16.113,0.000,0
1639814277.903,-1000.000,-7.324,25.391,-60.547,0.000,0
1639814277.907,-686.523,-9.766,20.020,-53.223,0.000,0
1639814277.911,669.434,-41.504,-60.547,-18.066,0.000,0
1639814277.915,993.652,-94.727,-142.090,0.977,0.000,0
1639814277.919,-294.434,-68.359,-69.824,-28.320,0.000,0
1639814277.923,-1000.000,-9.277,19.043,-64.941,0.000,0
1639814277.927,-886.719,2.441,30.762,-64.941,0.000,0
1639814277.931,347.656,-24.902,-24.902,-36.621,0.000,0
1639814277.935,-944.336,-99.121,-139.160,-10.254,0.000,0
1639814277.939,-232.422,-68.359,-90.820,-25.879,0.000,0
1639814277.942,-1000.000,3.418,3.418,-62.012,0.000,1
1639814277.946,-938.477,-0.488,12.207,-75.195,0.000,0
1639814277.950,145.508,-40.527,-30.273,-40.039,0.000,0
1639814277.954,-834.473,-101.074,-145.020,11.719,0.000,0
1639814277.958,51.758,-72.266,-105.957,-19.531,0.000,0
1639814277.962,-1000.000,-9.277,1.953,-64.453,0.000,0
1639814277.966,-1000.000,-2.930,7.324,-63.965,0.000,0
1639814277.970,19.043,-19.043,-23.926,-42.480,0.000,0
1639814277.974,-828.613,-86.914,-125.977,-3.418,0.000,0
1639814277.978,112.305,-93.262,-131.836,-16.113,0.000,0
1639814277.981,-1000.000,-30.273,-27.344,-38.086,0.000,0
1639814277.985,-1000.000,-8.301,3.418,-41.992,0.000,0
1639814277.989,-215.332,-11.719,-14.648,-32.715,0.000,0
1639814277.993,-829.102,-77.148,-120.117,11.230,0.000,0
1639814277.997,222.168,-95.703,-129.883,-10.742,0.000,0
1639814278.001,-999.512,-27.344,-28.809,-59.082,0.000,0
1639814278.005,-1000.000,-9.277,-10.742,-51.758,0.000,0
1639814278.009,-322.266,-17.578,-13.672,-37.109,0.000,0
1639814278.013,-881.348,-68.848,-112.305,-16.602,0.000,0
1639814278.017,392.090,-105.957,-166.992,-24.414,0.000,0
1639814278.021,-933.594,-42.480,-66.406,-66.406,0.000,0
1639814278.024,-1000.000,-0.977,0.977,-75.684,0.000,0
1639814278.028,-333.984,-2.441,3.418,-54.199,0.000,0
1639814278.032,-985.352,-50.293,-89.844,-13.672,0.000,0
1639814278.036,611.816,-92.285,-162.598,7.324,0.000,0
1639814278.040,-722.656,-33.203,-55.176,-54.688,0.000,0
1639814278.044,-1000.000,11.230,10.254,-83.496,0.000,0
1639814278.048,-503.418,11.230,0.488,-64.941,0.000,0
1639814278.052,899.414,-38.086,-82.520,-28.320,0.000,0
1639814278.056,779.785,-91.309,-152.344,-0.977,0.000,0
1639814278.060,-572.754,-46.387,-44.434,-33.691,0.000,0
1639814278.064,-1000.000,-1.953,17.090,-60.547,0.000,0
1639814278.067,-617.188,2.930,8.301,-52.246,0.000,0
1639814278.071,626.953,-31.250,-46.387,-17.090,0.000,0
1639814278.075,980.469,-88.379,-150.391,2.441,0.000,0
1639814278.079,-312.012,-43.945,-95.703,-41.504,0.000,0
1639814278.083,-1000.000,8.789,-5.859,-60.547,0.000,0
1639814278.087,-832.031,2.930,12.207,-48.340,0.000,0
1639814278.091,418.457,-24.414,-41.504,-15.137,0.000,0
1639814278.095,-934.570,-86.914,-145.508,38.574,0.000,0
1639814278.099,-193.848,-61.523,-87.891,-0.977,0.000,0
1639814278.103,-1000.000,4.395,3.418,-60.547,0.000,0
1639814278.107,-951.660,10.742,20.508,-55.664,0.000,0
1639814278.110,218.750,-19.043,-12.207,-17.090,0.000,0
1639814278.114,-933.105,-86.914,-132.812,13.672,0.000,0
1639814278.118,-206.543,-81.055,-121.582,-16.113,0.000,0
1639814278.122,-1000.000,-15.625,-12.207,-43.457,0.000,0
1639814278.126,-1000.000,6.348,18.066,-57.129,0.000,0
1639814278.130,-92.285,-15.137,-15.625,-43.945,0.000,0
1639814278.134,-837.402,-84.961,-140.625,1.465,0.000,0
1639814278.138,21.973,-79.102,-120.605,-14.160,0.000,0
1639814278.142,-1000.000,-16.113,-15.137,-66.895,0.000,0
1639814278.146,-1000.000,0.000,8.789,-69.336,0.000,0
1639814278.150,-243.652,-7.812,-2.930,-27.344,0.000,0
1639814278.153,-836.426,-89.355,-127.930,11.230,0.000,0
1639814278.157,120.605,-107.910,-142.578,-20.508,0.000,0
1639814278.161,-1000.000,-34.180,-17.090,-76.172,0.000,0
1639814278.165,-1000.000,-10.254,11.230,-72.754,0.000,0
1639814278.169,-377.930,-12.207,-5.371,-41.992,0.000,0
1639814278.173,-887.207,-71.289,-118.164,-5.371,0.000,0
1639814278.177,162.598,-97.656,-157.715,-3.906,0.000,0
1639814278.181,-1000.000,-29.297,-29.785,-60.059,0.000,0
1639814278.185,-1000.000,1.953,21.973,-83.008,0.000,0
1639814278.189,-532.227,-8.301,3.418,-56.152,0.000,0
1639814278.192,-998.047,-69.336,-104.492,-23.438,0.000,0
1639814278.196,377.441,-100.098,-150.879,-21.973,0.000,0
1639814278.200,-970.703,-37.109,-36.133,-66.406,0.000,0
1639814278.204,-1000.000,-6.348,26.855,-88.867,0.000,0
1639814278.208,-690.918,-13.184,19.531,-57.617,0.000,0
1639814278.212,812.988,-55.664,-73.730,-22.461,0.000,0
1639814278.216,527.832,-97.168,-142.578,-14.160,0.000,0
1639814278.220,-889.160,-45.410,-41.016,-42.480,0.000,0
1639814278.224,-1000.000,8.301,20.996,-72.754,0.000,0
1639814278.228,-733.398,7.812,15.137,-70.801,0.000,0
1639814278.231,661.621,-39.551,-63.477,-21.973,0.000,0
1639814278.235,825.684,-101.074,-165.527,-4.883,0.000,0
1639814278.239,-555.176,-54.199,-75.684,-50.781,0.000,0
1639814278.243,-1000.000,7.812,22.949,-77.148,0.000,0
1639814278.247,-778.809,8.789,34.668,-59.570,0.000,0
1639814278.251,487.305,-29.785,-33.203,-34.668,0.000,0
