timestamps,TP9,AF7,AF8,TP10,Right AUX, Marker
1644798353.496,-114.258,-1000.000,-63.965,-82.031,0.000,0
1644798353.500,-122.070,-230.957,-37.109,-107.910,0.000,0
1644798353.504,-107.422,681.641,-42.480,-82.520,0.000,0
1644798353.508,-87.891,-17.578,-55.176,-45.410,0.000,0
1644798353.513,-109.375,-962.402,-59.570,-44.922,0.000,0
1644798353.517,-128.418,-968.262,-51.758,-82.031,0.000,0
1644798353.521,-125.488,-16.602,-35.645,-103.516,0.000,0
1644798353.514,-100.098,224.609,-47.363,-77.637,0.000,0
1644798353.518,-94.238,-485.840,-57.129,-50.781,0.000,0
1644798353.522,-109.375,-721.680,-59.570,-42.969,0.000,0
1644798353.527,-118.652,-1000.000,-62.988,-66.406,0.000,0
1644798353.531,-122.559,-524.902,-40.039,-96.191,0.000,0
1644798353.535,-114.258,454.590,-39.062,-81.543,0.000,0
1644798353.539,-112.305,152.832,-57.129,-59.570,0.000,0
1644798353.543,-106.934,-714.844,-70.801,-42.480,0.000,0
1644798353.547,-105.469,-1000.000,-70.312,-68.359,0.000,0
1644798353.551,-122.559,-441.406,-41.992,-108.398,0.000,0
1644798353.555,-125.977,683.105,-35.156,-95.215,0.000,0
1644798353.559,-119.141,415.527,-56.641,-73.242,0.000,0
1644798353.553,-118.164,-616.211,-67.871,-62.012,0.000,0
1644798353.558,-128.906,-1000.000,-62.988,-70.312,0.000,0
1644798353.562,-141.602,-487.305,-50.293,-97.168,0.000,0
1644798353.566,-117.676,395.996,-48.340,-83.984,0.000,0
1644798353.570,-98.145,246.582,-63.477,-62.012,0.000,0
1644798353.574,-115.723,-580.566,-79.102,-48.340,0.000,0
1644798353.578,-130.859,-981.445,-74.707,-53.223,0.000,0
1644798353.582,-117.676,-1000.000,-50.293,-82.031,0.000,0
1644798353.586,-100.586,-330.078,-34.668,-89.844,0.000,0
1644798353.590,-105.957,601.562,-38.574,-74.219,0.000,0
1644798353.594,-122.559,-121.582,-61.523,-51.270,0.000,0
