timestamps,TP9,AF7,AF8,TP10,Right AUX
1637814924.248,36.133,131.348,-54.199,103.516,0.000,0
1637814924.252,69.824,77.148,-44.434,126.465,0.000,0
1637814924.256,-307.617,-280.762,-44.434,-171.875,0.000,0
1637814924.260,-281.738,-247.559,-53.223,-332.520,0.000,0
1637814924.264,-126.465,6.348,-41.992,-179.688,0.000,0
1637814924.268,47.363,60.059,-35.645,92.285,0.000,0
1637814924.271,150.879,-249.512,-35.156,169.922,0.000,0
1637814924.275,-242.676,-529.297,-43.457,-105.957,0.000,0
1637814924.279,-319.824,-387.695,-57.129,-301.758,0.000,0
1637814924.283,-133.301,-179.688,-52.246,-200.684,0.000,0
1637814924.287,7.812,-392.578,-46.387,51.758,0.000,0
1637814924.291,165.039,-190.430,-39.551,158.691,0.000,0
1637814924.295,-190.918,-69.336,-35.645,-79.590,0.000,0
1637814924.299,-329.102,-457.031,-34.180,-294.922,0.000,0
1637814924.303,-143.555,-328.613,-32.227,-199.707,0.000,0
1637814924.307,0.000,62.500,-38.086,31.250,0.000,0
1637814924.311,166.992,101.562,-43.457,146.973,0.000,0
1637814924.315,-65.430,-14.648,-44.434,-58.105,0.000,0
1637814924.319,-52.246,-20.020,-35.156,-49.316,0.000,0
1637814924.322,207.031,-545.410,-36.133,156.738,0.000,0
1637814924.326,-118.652,-785.645,-46.387,-23.438,0.000,0
1637814924.330,-351.074,-274.902,-44.434,-290.527,0.000,0
1637814924.334,-159.668,-178.223,-39.551,-261.230,0.000,0
1637814924.338,-60.547,-222.656,-35.645,-48.340,0.000,0
1637814924.342,153.320,-28.320,-36.621,132.812,0.000,0
1637814924.346,-61.523,-54.688,-31.250,5.371,0.000,0
1637814924.350,-362.793,-363.281,-26.367,-256.348,0.000,0
1637814924.354,-197.266,-370.117,-29.785,-256.348,0.000,0
1637814924.358,-82.520,-310.059,-41.504,-41.016,0.000,0
1637814924.362,124.023,-170.410,-49.805,132.324,0.000,0
1637814924.366,-28.809,-312.988,-43.945,19.531,0.000,0
1637814924.370,-367.676,-477.051,-36.133,-235.352,0.000,0
1637814924.373,-220.215,-142.090,-40.039,-301.270,0.000,0
1637814924.377,-81.543,126.465,-47.363,-131.836,0.000,0
1637814924.381,99.609,19.531,-42.480,113.770,0.000,0
1637814924.385,41.504,-647.461,-32.715,77.637,0.000,0
1637814924.389,-301.270,-511.230,-30.762,-207.520,0.000,0
1637814924.393,-236.816,21.484,-36.621,-298.340,0.000,0
1637814924.397,-115.723,-159.668,-47.852,-160.645,0.000,0
1637814924.401,43.457,-161.133,-47.852,86.914,0.000,0
1637814924.405,76.660,-40.039,-36.621,117.676,0.000,0
1637814924.409,-270.508,-189.941,-36.621,-165.527,0.000,0
1637814924.413,-258.789,-609.863,-36.133,-306.641,0.000,0
1637814924.417,-125.977,-733.887,-35.645,-155.762,0.000,0
1637814924.420,37.598,-46.387,-41.016,78.125,0.000,0
1637814924.424,118.652,119.629,-48.340,124.512,0.000,0
1637814924.428,-245.605,-253.906,-29.785,-103.516,0.000,0
1637814924.432,-260.254,-259.277,-23.926,-281.738,0.000,0
1637814924.436,-129.395,80.078,-42.480,-225.098,0.000,0
1637814924.440,-0.488,71.289,-43.945,0.977,0.000,0
1637814924.444,110.352,-134.277,-38.574,112.793,0.000,0
1637814924.448,-257.324,-145.508,-39.062,-116.699,0.000,0
1637814924.452,-316.406,-230.469,-45.410,-292.969,0.000,0
1637814924.456,-139.648,-317.871,-41.016,-202.148,0.000,0
1637814924.460,3.418,-332.520,-41.504,26.367,0.000,0
1637814924.464,182.129,-301.270,-43.945,172.852,0.000,0
1637814924.468,-179.199,-151.367,-39.551,-56.152,0.000,0
1637814924.471,-344.727,-166.504,-46.875,-278.809,0.000,0
1637814924.475,-152.344,-490.234,-44.922,-214.355,0.000,0
1637814924.479,-24.902,-199.707,-33.691,8.789,0.000,0
1637814924.483,189.941,240.723,-32.715,191.895,0.000,0
1637814924.487,-78.613,-97.656,-38.574,-18.066,0.000,0
1637814924.491,-326.172,-325.195,-40.039,-247.559,0.000,0
1637814924.495,-201.660,-41.016,-36.621,-219.238,0.000,0
1637814924.499,-58.105,92.285,-36.133,-41.016,0.000,0
1637814924.503,180.176,-138.672,-37.109,149.902,0.000,0
1637814924.507,-47.852,-497.070,-35.156,28.809,0.000,0
1637814924.511,-341.797,-404.297,-39.551,-226.562,0.000,0
1637814924.515,-199.219,25.879,-39.551,-261.230,0.000,0
1637814924.519,-50.293,-343.750,-39.551,-63.477,0.000,0
1637814924.522,181.152,-791.504,-36.621,166.504,0.000,0
1637814924.526,20.996,-284.180,-33.203,41.504,0.000,0
1637814924.530,-320.312,-92.285,-38.574,-246.094,0.000,0
1637814924.534,-203.125,-266.602,-34.180,-295.898,0.000,0
1637814924.538,-77.637,-124.512,-27.344,-104.492,0.000,0
1637814924.542,122.070,114.746,-35.156,134.277,0.000,0
1637814924.546,58.594,-186.523,-41.992,81.543,0.000,0
1637814924.550,-318.848,-476.562,-41.016,-209.473,0.000,0
1637814924.554,-216.797,-503.906,-46.387,-315.430,0.000,0
1637814924.558,-80.078,-276.855,-47.363,-111.328,0.000,0
1637814924.562,82.031,-52.734,-40.039,146.484,0.000,0
1637814924.566,99.609,-567.871,-41.016,117.676,0.000,0
1637814924.570,-290.039,-522.461,-48.828,-172.852,0.000,0
1637814924.573,-269.531,-32.227,-40.527,-316.895,0.000,0
1637814924.577,-117.188,-146.973,-33.691,-160.156,0.000,0
1637814924.582,63.965,-266.113,-43.457,95.703,0.000,0
1637814924.585,136.230,-152.832,-49.316,103.516,0.000,0
1637814924.589,-258.789,-90.332,-46.875,-136.230,0.000,0
1637814924.593,-312.500,-287.598,-47.363,-295.898,0.000,0
1637814924.597,-104.004,-344.727,-48.340,-181.152,0.000,0
1637814924.601,74.219,-262.695,-47.852,91.309,0.000,0
1637814924.605,144.043,-213.379,-49.316,150.879,0.000,0
1637814924.609,-233.887,-594.238,-50.293,-85.449,0.000,0
1637814924.613,-317.871,-791.504,-39.551,-272.461,0.000,0
1637814924.617,-137.695,-190.918,-41.992,-183.105,0.000,0
1637814924.621,12.207,-8.301,-42.480,56.152,0.000,0
1637814924.624,172.852,-151.855,-42.969,157.715,0.000,0
1637814924.629,-187.012,-230.469,-42.969,-69.824,0.000,0
1637814924.633,-304.688,-158.203,-43.945,-265.625,0.000,0
1637814924.636,-125.977,-159.668,-53.223,-196.289,0.000,0
1637814924.640,-10.254,-362.793,-51.270,22.461,0.000,0
1637814924.644,191.406,-404.297,-48.828,166.504,0.000,0
1637814924.648,-111.816,-474.609,-48.340,-27.344,0.000,0
1637814924.652,-331.543,-562.988,-51.270,-282.715,0.000,0
1637814924.656,-158.691,-743.164,-56.641,-272.461,0.000,0
1637814924.660,-1.953,-483.887,-56.152,-52.246,0.000,0
1637814924.664,187.988,82.520,-55.664,151.367,0.000,0
1637814924.668,-84.961,-171.387,-56.641,21.484,0.000,0
1637814924.672,-343.750,-463.379,-54.199,-242.676,0.000,0
1637814924.676,-181.641,-226.562,-47.852,-269.043,0.000,0
1637814924.680,-28.320,-76.660,-44.922,-86.426,0.000,0
1637814924.683,168.945,-244.629,-52.246,135.742,0.000,0
1637814924.687,-33.691,-368.164,-46.875,78.125,0.000,0
1637814924.691,-344.727,-226.074,-42.480,-219.727,0.000,0
1637814924.695,-214.355,-330.078,-45.898,-272.949,0.000,0
1637814924.699,-90.820,-762.695,-41.016,-75.195,0.000,0
1637814924.703,127.930,-782.227,-46.875,125.000,0.000,0
1637814924.707,41.016,-221.680,-48.828,59.570,0.000,0
1637814924.711,-316.406,-183.105,-43.945,-221.680,0.000,0
1637814924.715,-213.867,-375.977,-44.434,-292.480,0.000,0
1637814924.719,-79.590,-276.367,-51.758,-112.305,0.000,0
1637814924.723,115.723,36.621,-55.664,114.746,0.000,0
1637814924.727,102.051,-45.410,-48.828,95.703,0.000,0
1637814924.731,-280.273,-391.602,-41.992,-154.785,0.000,0
1637814924.734,-247.070,-457.520,-42.969,-275.879,0.000,0
1637814924.738,-102.539,-371.582,-45.898,-137.207,0.000,0
1637814924.742,84.961,-291.992,-43.457,77.148,0.000,0
1637814924.746,159.668,-683.105,-42.969,93.750,0.000,0
1637814924.750,-280.273,-619.141,-40.527,-144.043,0.000,0
1637814924.754,-317.871,-159.668,-37.109,-284.668,0.000,0
1637814924.758,-123.047,-347.168,-52.246,-200.195,0.000,0
1637814924.762,41.016,-403.809,-57.129,46.387,0.000,0
1637814924.766,155.273,-93.750,-41.504,123.535,0.000,0
1637814924.770,-232.422,-44.434,-36.133,-144.043,0.000,0
1637814924.774,-306.152,-302.734,-46.387,-308.105,0.000,0
1637814924.778,-149.414,-375.977,-46.875,-197.266,0.000,0
1637814924.781,-10.254,-73.730,-45.410,32.227,0.000,0
1637814924.785,176.758,43.945,-42.969,142.578,0.000,0
1637814924.789,-187.988,-549.316,-36.621,-62.012,0.000,0
1637814924.793,-333.496,-810.059,-38.086,-254.883,0.000,0
1637814924.797,-138.184,-249.023,-41.016,-206.055,0.000,0
1637814924.801,10.254,44.922,-37.598,4.883,0.000,0
1637814924.805,204.102,-344.238,-35.645,155.762,0.000,0
1637814924.809,-133.301,-555.176,-34.668,-27.832,0.000,0
1637814924.813,-354.492,-162.598,-29.785,-287.109,0.000,0
1637814924.817,-170.410,-180.664,-29.297,-240.723,0.000,0
1637814924.821,-28.809,-348.145,-39.062,-19.043,0.000,0
1637814924.825,213.867,-167.480,-45.898,138.672,0.000,0
1637814924.829,-70.801,-263.672,-43.457,9.277,0.000,0
1637814924.832,-381.348,-526.855,-46.875,-237.793,0.000,0
1637814924.836,-207.031,-636.719,-45.898,-238.281,0.000,0
1637814924.840,-55.176,-464.355,-41.504,-59.570,0.000,0
1637814924.844,177.246,7.812,-40.527,134.277,0.000,0
1637814924.848,-13.672,-116.211,-43.457,24.902,0.000,0
1637814924.852,-349.121,-681.641,-40.527,-235.840,0.000,0
1637814924.856,-210.938,-474.609,-36.621,-270.996,0.000,0
1637814924.860,-93.750,18.555,-42.480,-92.285,0.000,0
1637814924.864,110.352,-117.676,-46.387,116.211,0.000,0
1637814924.868,-4.395,-324.707,-41.504,31.250,0.000,0
1637814924.872,-351.562,-184.082,-32.715,-218.262,0.000,0
1637814924.876,-235.352,-183.105,-24.414,-267.090,0.000,0
1637814924.880,-102.051,-413.574,-30.762,-99.121,0.000,0
1637814924.883,119.141,-498.047,-41.992,132.324,0.000,0
1637814924.887,94.238,-337.402,-35.156,97.168,0.000,0
1637814924.891,-337.402,-109.375,-31.250,-161.621,0.000,0
1637814924.895,-289.551,-560.059,-35.156,-262.695,0.000,0
1637814924.899,-127.930,-772.949,-34.668,-120.605,0.000,0
1637814924.903,48.828,-79.590,-38.086,91.309,0.000,0
1637814924.907,114.258,1.465,-42.480,101.074,0.000,0
1637814924.911,-285.156,-358.887,-44.922,-140.137,0.000,0
1637814924.915,-311.035,-387.207,-41.992,-278.809,0.000,0
1637814924.919,-145.508,-110.840,-40.039,-145.508,0.000,0
1637814924.923,32.715,-209.961,-42.480,65.430,0.000,0
1637814924.927,145.996,-388.672,-39.062,113.281,0.000,0
1637814924.931,-269.531,-521.973,-39.062,-98.145,0.000,0
1637814924.934,-323.730,-546.875,-40.039,-259.766,0.000,0
1637814924.938,-147.949,-411.133,-31.738,-169.922,0.000,0
1637814924.942,-7.324,-697.754,-32.715,58.105,0.000,0
1637814924.946,182.617,-491.699,-32.715,145.020,0.000,0
1637814924.950,-204.102,-31.738,-32.715,-79.102,0.000,0
1637814924.954,-367.188,-293.945,-45.898,-250.488,0.000,0
1637814924.958,-151.367,-394.043,-41.016,-183.594,0.000,0
1637814924.962,7.812,4.883,-38.574,27.832,0.000,0
1637814924.966,173.340,106.445,-41.504,159.668,0.000,0
1637814924.970,-165.527,-309.082,-40.039,-32.227,0.000,0
1637814924.974,-368.164,-459.473,-46.387,-260.254,0.000,0
1637814924.978,-181.152,-352.539,-51.270,-221.191,0.000,0
1637814924.982,-39.062,-282.227,-50.781,-6.348,0.000,0
1637814924.985,187.500,-573.242,-48.340,158.691,0.000,0
1637814924.989,-80.566,-793.945,-45.410,10.254,0.000,0
1637814924.993,-359.375,-287.109,-47.852,-247.559,0.000,0
1637814924.997,-205.078,-303.711,-51.758,-249.512,0.000,0
1637814925.001,-62.988,-344.727,-46.387,-45.898,0.000,0
1637814925.005,194.336,-69.336,-42.480,146.973,0.000,0
1637814925.009,-40.527,-5.371,-44.434,-0.977,0.000,1
1637814925.013,-394.531,-188.477,-53.223,-255.371,0.000,0
1637814925.017,-235.352,-447.754,-53.711,-275.879,0.000,0
1637814925.021,-80.078,-292.480,-50.781,-99.609,0.000,0
1637814925.025,139.160,-179.199,-50.293,136.230,0.000,0
1637814925.029,30.762,-366.699,-49.805,58.594,0.000,0
1637814925.033,-321.777,-738.281,-45.898,-211.426,0.000,0
1637814925.036,-249.512,-533.203,-43.457,-277.832,0.000,0
1637814925.040,-96.191,53.223,-52.246,-122.559,0.000,0
1637814925.044,117.188,-40.039,-51.270,139.160,0.000,0
1637814925.048,72.266,-203.613,-56.641,79.590,0.000,0
1637814925.052,-303.711,-144.531,-61.035,-228.027,0.000,0
1637814925.056,-242.676,-288.086,-46.387,-285.645,0.000,0
1637814925.060,-111.328,-461.426,-42.480,-107.422,0.000,0
1637814925.064,73.242,-223.633,-42.480,104.492,0.000,0
1637814925.068,93.750,7.812,-49.805,85.449,0.000,0
1637814925.072,-318.359,-279.297,-46.875,-176.758,0.000,0
1637814925.076,-306.152,-735.352,-39.551,-269.043,0.000,0
1637814925.080,-151.367,-759.277,-41.016,-132.324,0.000,0
1637814925.083,43.945,-84.473,-40.527,64.941,0.000,0
1637814925.087,156.250,98.145,-43.945,117.188,0.000,0
1637814925.091,-248.535,-272.949,-44.922,-110.840,0.000,0
1637814925.095,-315.430,-264.648,-42.480,-275.879,0.000,0
1637814925.099,-142.578,-13.672,-40.039,-183.594,0.000,0
1637814925.103,21.484,-31.738,-36.621,48.828,0.000,0
1637814925.107,216.309,-155.273,-41.016,129.883,0.000,0
1637814925.111,-158.203,-383.301,-42.480,-109.863,0.000,0
1637814925.115,-327.637,-526.855,-33.691,-293.945,0.000,0
1637814925.119,-146.484,-455.566,-43.945,-236.328,0.000,0
1637814925.123,-6.836,-653.320,-52.734,6.348,0.000,0
1637814925.127,196.777,-438.965,-41.992,164.551,0.000,0
1637814925.131,-148.926,-58.105,-43.945,-47.852,0.000,0
1637814925.134,-357.422,-294.434,-48.828,-269.531,0.000,0
1637814925.138,-164.062,-392.578,-46.387,-232.422,0.000,0
1637814925.142,-10.254,-47.363,-42.969,-13.672,0.000,0
1637814925.146,223.145,153.809,-35.156,135.254,0.000,0
1637814925.150,-87.402,-221.680,-36.133,-32.227,0.000,0
1637814925.154,-368.164,-496.582,-43.457,-251.465,0.000,0
1637814925.158,-191.895,-186.523,-40.527,-252.930,0.000,0
1637814925.162,-46.875,-0.977,-46.387,-64.941,0.000,0
1637814925.166,166.504,-484.375,-47.852,133.789,0.000,0
1637814925.170,-59.570,-814.453,-44.922,8.301,0.000,0
1637814925.174,-360.352,-498.535,-48.828,-265.625,0.000,0
1637814925.178,-214.844,-354.492,-51.270,-279.297,0.000,0
1637814925.181,-75.195,-404.297,-50.293,-79.590,0.000,0
1637814925.185,164.551,-239.746,-45.898,139.648,0.000,0
1637814925.189,29.297,-37.109,-46.387,38.574,0.000,0
1637814925.193,-354.004,-186.035,-43.945,-266.602,0.000,0
1637814925.197,-252.930,-333.008,-43.457,-288.086,0.000,0
1637814925.201,-109.375,-198.242,-45.410,-94.238,0.000,0
1637814925.205,95.215,-116.699,-44.434,131.348,0.000,0
1637814925.209,63.477,-377.441,-45.898,95.215,0.000,0
1637814925.213,-305.664,-680.176,-46.387,-196.777,0.000,0
1637814925.217,-260.742,-546.875,-57.617,-296.875,0.000,0
1637814925.221,-116.211,-68.359,-55.664,-159.180,0.000,0
1637814925.225,76.172,-38.574,-46.875,61.523,0.000,0
1637814925.229,104.004,-540.039,-41.992,77.148,0.000,0
1637814925.232,-291.992,-658.203,-43.457,-156.738,0.000,0
1637814925.236,-271.484,-251.953,-41.504,-269.531,0.000,0
1637814925.241,-110.840,-254.395,-40.039,-150.879,0.000,0
1637814925.244,73.242,-278.320,-36.133,81.543,0.000,0
1637814925.248,193.848,-57.617,-36.621,118.652,0.000,0
1637814925.252,-233.398,-127.441,-43.457,-153.809,0.000,0
1637814925.256,-313.477,-393.555,-50.293,-305.664,0.000,0
1637814925.260,-152.344,-629.395,-51.270,-196.777,0.000,0
1637814925.264,5.859,-357.910,-45.898,36.133,0.000,0
1637814925.268,168.945,24.414,-44.922,131.836,0.000,0
1637814925.272,-221.191,-513.184,-42.480,-88.867,0.000,0
1637814925.276,-341.309,-825.195,-39.062,-261.230,0.000,0
1637814925.280,-135.742,-216.309,-42.969,-211.914,0.000,0
1637814925.283,25.391,-36.621,-41.992,-14.648,0.000,0
1637814925.288,204.590,-206.055,-31.738,129.395,0.000,0
1637814925.292,-141.602,-437.012,-33.203,-58.105,0.000,0
1637814925.295,-321.289,-353.027,-42.969,-280.762,0.000,0
1637814925.299,-160.645,-374.023,-43.457,-231.445,0.000,0
1637814925.303,-13.184,-460.938,-37.598,-37.109,0.000,0
1637814925.307,214.355,-392.090,-36.621,140.137,0.000,0
1637814925.311,-92.285,-454.590,-39.551,-14.648,0.000,0
1637814925.315,-342.285,-379.883,-35.156,-266.113,0.000,0
1637814925.319,-176.270,-704.102,-37.598,-240.723,0.000,0
1637814925.323,-47.852,-483.398,-48.828,-37.109,0.000,0
1637814925.327,171.875,74.219,-59.570,129.395,0.000,0
1637814925.330,-52.734,-212.402,-56.152,-29.297,0.000,0
1637814925.335,-358.887,-439.453,-41.992,-284.180,0.000,0
1637814925.339,-218.750,-200.684,-42.480,-300.293,0.000,0
1637814925.342,-78.613,-23.926,-59.082,-88.379,0.000,0
1637814925.346,154.785,-200.195,-59.082,118.652,0.000,0
1637814925.350,-19.531,-517.578,-50.293,-6.348,0.000,0
1637814925.354,-333.496,-559.082,-49.805,-275.879,0.000,0
1637814925.358,-179.688,-458.008,-43.945,-316.895,0.000,0
1637814925.362,-110.840,-707.520,-44.434,-99.121,0.000,0
1637814925.366,79.590,-780.273,-49.316,123.535,0.000,0
1637814925.370,35.645,-182.129,-46.875,63.477,0.000,0
1637814925.374,-337.891,-125.977,-41.504,-207.520,0.000,0
1637814925.378,-245.605,-378.906,-36.621,-290.527,0.000,0
1637814925.382,-100.098,-284.668,-41.992,-113.281,0.000,0
1637814925.386,72.266,-69.824,-42.480,91.309,0.000,0
1637814925.390,68.848,-134.277,-47.363,40.039,0.000,0
1637814925.393,-335.449,-529.785,-55.664,-227.051,0.000,0
1637814925.397,-339.844,-604.004,-49.805,-333.496,0.000,0
1637814925.401,-160.156,-425.293,-41.504,-181.641,0.000,0
1637814925.405,53.711,-413.574,-43.457,57.617,0.000,0
1637814925.409,111.328,-700.684,-41.504,110.840,0.000,0
1637814925.413,-281.250,-633.301,-29.785,-123.535,0.000,0
1637814925.417,-308.105,-132.324,-32.227,-280.273,0.000,0
1637814925.421,-144.531,-217.285,-40.039,-183.594,0.000,0
1637814925.425,5.859,-317.871,-38.574,66.406,0.000,0
1637814925.429,133.301,-70.312,-41.504,132.324,0.000,0
1637814925.433,-241.211,-79.102,-46.387,-116.699,0.000,0
1637814925.437,-342.285,-391.113,-44.434,-301.758,0.000,0
1637814925.441,-158.691,-393.555,-45.410,-205.078,0.000,0
1637814925.444,9.277,-90.332,-42.480,55.176,0.000,0
1637814925.448,201.660,-165.527,-46.875,152.344,0.000,0
1637814925.452,-170.410,-661.133,-45.898,-73.242,0.000,0
1637814925.456,-331.055,-802.246,-39.062,-267.090,0.000,0
1637814925.460,-146.973,-214.355,-42.480,-247.559,0.000,0
1637814925.464,-22.461,3.906,-50.293,-37.598,0.000,0
1637814925.468,192.383,-230.469,-50.781,145.020,0.000,0
1637814925.472,-117.188,-293.457,-49.316,-66.895,0.000,0
1637814925.476,-383.301,-150.391,-53.711,-323.242,0.000,0
1637814925.480,-187.012,-137.207,-47.363,-239.746,0.000,0
1637814925.484,-23.926,-232.910,-43.945,-5.859,0.000,0
1637814925.488,177.734,-326.172,-50.781,162.109,0.000,0
1637814925.491,-73.730,-343.262,-53.711,4.395,0.000,0
1637814925.495,-375.977,-484.863,-57.129,-264.648,0.000,0
1637814925.499,-235.840,-822.266,-63.477,-273.926,0.000,0
1637814925.503,-91.797,-592.773,-61.523,-74.219,0.000,0
1637814925.507,131.836,-49.316,-57.129,122.070,0.000,0
1637814925.511,-39.551,-193.359,-52.734,6.348,0.000,0
1637814925.515,-356.934,-433.594,-47.363,-225.098,0.000,0
1637814925.519,-209.961,-208.496,-45.898,-252.441,0.000,0
1637814925.523,-77.148,-37.109,-52.246,-97.168,0.000,0
1637814925.527,133.789,-248.535,-59.570,118.164,0.000,0
1637814925.531,46.387,-397.949,-52.734,58.105,0.000,0
1637814925.535,-324.707,-232.910,-46.387,-203.125,0.000,0
1637814925.539,-231.445,-96.191,-53.711,-278.320,0.000,0
1637814925.542,-97.168,-547.852,-53.223,-128.906,0.000,0
1637814925.546,98.633,-754.395,-50.781,110.352,0.000,0
1637814925.550,103.027,-143.555,-60.059,64.453,0.000,0
1637814925.554,-309.082,-104.980,-53.711,-185.547,0.000,0
1637814925.558,-283.203,-428.223,-50.293,-264.648,0.000,0
1637814925.562,-117.188,-393.066,-48.828,-150.391,0.000,0
1637814925.566,61.035,-59.570,-40.527,88.867,0.000,0
1637814925.570,143.066,-65.430,-39.551,121.582,0.000,0
1637814925.574,-263.184,-387.695,-53.223,-153.320,0.000,0
1637814925.578,-298.340,-364.746,-56.641,-307.617,0.000,0
1637814925.582,-130.371,-350.586,-59.570,-187.012,0.000,0
1637814925.586,60.547,-473.145,-56.152,63.477,0.000,0
1637814925.590,167.480,-492.676,-48.828,130.859,0.000,0
1637814925.593,-242.676,-567.383,-53.711,-128.418,0.000,0
1637814925.597,-312.500,-257.812,-55.664,-318.359,0.000,0
1637814925.601,-125.488,-174.805,-52.246,-214.844,0.000,0
1637814925.605,28.320,-710.938,-48.828,51.758,0.000,0
1637814925.609,178.223,-441.895,-45.898,145.020,0.000,0
1637814925.613,-193.359,-1.465,-46.387,-84.473,0.000,0
1637814925.617,-325.684,-322.754,-50.293,-275.391,0.000,0
1637814925.621,-141.602,-430.176,-53.223,-223.145,0.000,0
1637814925.625,-17.090,-125.977,-68.848,-12.207,0.000,0
1637814925.629,173.340,71.777,-67.383,133.789,0.000,0
1637814925.633,-132.812,-235.352,-47.852,-50.293,0.000,0
1637814925.637,-334.473,-631.348,-50.293,-276.367,0.000,0
1637814925.641,-166.016,-433.105,-53.711,-243.164,0.000,0
1637814925.644,-45.898,-156.250,-50.781,-60.059,0.000,0
1637814925.648,178.223,-572.754,-58.594,98.145,0.000,0
1637814925.652,-75.684,-808.105,-65.430,-27.344,0.000,0
1637814925.656,-367.188,-266.602,-59.082,-267.090,0.000,0
1637814925.660,-189.453,-169.922,-53.223,-263.672,0.000,0
1637814925.664,-35.645,-326.660,-60.059,-50.781,0.000,0
1637814925.668,178.711,-124.023,-50.293,145.020,0.000,0
1637814925.672,-46.387,-11.230,-40.527,-0.488,0.000,0
1637814925.676,-378.906,-373.535,-48.340,-273.438,0.000,0
1637814925.680,-223.633,-532.227,-57.129,-296.875,0.000,0
1637814925.684,-84.961,-464.355,-63.965,-98.633,0.000,0
1637814925.688,106.445,-296.387,-53.223,142.578,0.000,0
1637814925.691,-11.230,-186.035,-49.316,72.266,0.000,0
1637814925.695,-343.750,-684.082,-63.965,-226.074,0.000,0
1637814925.699,-233.398,-561.523,-61.035,-302.246,0.000,0
1637814925.703,-121.094,-180.664,-52.246,-126.465,0.000,0
1637814925.707,60.547,-373.535,-50.781,104.980,0.000,0
1637814925.711,47.852,-352.539,-50.781,73.242,0.000,0
1637814925.715,-322.266,-154.785,-57.129,-237.793,0.000,0
1637814925.719,-241.211,-96.680,-60.059,-317.383,0.000,0
1637814925.723,-117.188,-293.945,-62.500,-152.832,0.000,0
1637814925.727,27.344,-301.270,-55.176,75.195,0.000,0
1637814925.731,95.215,-334.473,-58.594,108.887,0.000,0
1637814925.735,-288.086,-367.188,-65.430,-176.270,0.000,0
1637814925.739,-293.945,-608.887,-50.781,-317.871,0.000,0
1637814925.742,-143.555,-781.738,-48.828,-202.637,0.000,0
1637814925.746,37.109,-95.703,-54.688,33.203,0.000,0
1637814925.750,169.922,62.500,-49.805,117.188,0.000,0
1637814925.754,-241.699,-304.199,-42.480,-138.672,0.000,0
1637814925.758,-314.453,-284.180,-41.992,-302.734,0.000,0
1637814925.762,-124.023,-194.824,-43.945,-170.898,0.000,0
1637814925.766,20.996,-285.645,-52.246,57.129,0.000,0
1637814925.770,178.711,-382.324,-58.105,117.676,0.000,0
1637814925.774,-184.082,-433.594,-50.293,-91.309,0.000,0
1637814925.778,-325.684,-463.379,-51.270,-284.668,0.000,0
1637814925.782,-147.949,-469.238,-52.246,-211.914,0.000,0
1637814925.786,-11.719,-669.922,-52.734,4.883,0.000,0
1637814925.790,200.195,-498.535,-48.340,127.930,0.000,0
1637814925.793,-101.074,-8.301,-40.527,-39.551,0.000,0
1637814925.797,-314.453,-243.164,-44.434,-285.156,0.000,0
1637814925.801,-148.926,-384.766,-50.781,-244.629,0.000,0
1637814925.805,-8.789,-79.102,-52.246,-2.441,0.000,1
1637814925.809,202.148,107.910,-50.781,142.090,0.000,0
1637814925.813,-83.008,-209.473,-45.410,-27.344,0.000,0
1637814925.817,-341.309,-458.496,-46.387,-276.855,0.000,0
1637814925.821,-158.691,-274.414,-49.316,-249.512,0.000,0
1637814925.825,-40.527,-234.863,-39.551,-32.227,0.000,0
1637814925.829,173.828,-583.496,-35.156,134.766,0.000,0
1637814925.833,-10.742,-818.848,-41.992,16.602,0.000,0
1637814925.837,-332.031,-325.195,-46.387,-246.094,0.000,0
1637814925.840,-185.547,-108.887,-46.875,-276.855,0.000,0
1637814925.844,-57.617,-204.590,-55.664,-72.754,0.000,0
1637814925.848,142.578,-82.031,-57.129,118.164,0.000,0
1637814925.852,15.137,58.594,-53.711,20.996,0.000,0
1637814925.856,-336.914,-169.434,-54.199,-243.652,0.000,0
1637814925.860,-236.328,-335.938,-50.293,-277.832,0.000,0
1637814925.864,-102.539,-321.777,-52.734,-114.746,0.000,0
1637814925.868,99.609,-236.816,-54.688,99.609,0.000,0
1637814925.872,73.242,-288.574,-51.270,91.797,0.000,0
1637814925.876,-315.918,-735.840,-51.270,-174.805,0.000,0
1637814925.880,-267.090,-708.496,-57.129,-286.621,0.000,0
1637814925.884,-112.305,-191.406,-55.664,-159.668,0.000,0
1637814925.887,67.871,-95.703,-54.199,75.684,0.000,0
1637814925.891,96.680,-251.465,-50.781,80.566,0.000,0
1637814925.895,-297.363,-163.086,-46.875,-193.848,0.000,0
1637814925.899,-280.762,-47.363,-55.176,-308.594,0.000,0
1637814925.903,-133.789,-181.641,-47.363,-181.641,0.000,0
1637814925.907,29.297,-233.398,-40.527,53.223,0.000,0
1637814925.911,140.625,0.000,-35.645,105.957,0.000,0
1637814925.915,-249.023,-36.133,-36.133,-128.418,0.000,0
1637814925.919,-299.805,-563.965,-48.828,-288.574,0.000,0
1637814925.923,-132.812,-828.125,-51.758,-197.266,0.000,0
1637814925.927,10.254,-198.242,-52.734,32.227,0.000,0
1637814925.931,162.109,100.586,-46.387,129.395,0.000,0
1637814925.935,-211.426,-459.473,-48.828,-83.496,0.000,0
1637814925.938,-321.289,-773.926,-54.688,-284.668,0.000,0
1637814925.942,-140.625,-322.754,-51.758,-210.449,0.000,0
