timestamps,TP9,AF7,AF8,TP10,Right AUX, Marker
1638713732.754,-111.328,-59.082,-84.473,-1000.000,0.000,0
1638713732.758,98.145,-39.551,-79.102,-1000.000,0.000,0
1638713732.756,109.375,-41.992,-61.035,-1000.000,0.000,0
1638713732.759,-104.004,-51.758,-70.801,-1000.000,0.000,0
1638713732.763,-253.418,-50.293,-81.543,-1000.000,0.000,0
1638713732.767,-128.906,-50.781,-71.289,-1000.000,0.000,0
1638713732.771,94.727,-47.363,-67.871,-1000.000,0.000,0
1638713732.775,115.723,-54.199,-75.684,-1000.000,0.000,0
1638713732.779,-91.309,-59.082,-76.172,-1000.000,0.000,0
1638713732.783,-241.699,-51.758,-69.336,-1000.000,0.000,0
1638713732.787,-119.629,-56.152,-49.316,-1000.000,0.000,0
1638713732.791,78.613,-63.477,-65.430,-1000.000,0.000,0
1638713732.795,113.770,-56.152,-93.262,-1000.000,0.000,0
1638713732.799,-48.828,-55.664,-72.266,-1000.000,0.000,0
1638713732.797,-239.258,-65.430,-76.660,-1000.000,0.000,0
1638713732.801,-178.223,-61.523,-86.426,-1000.000,0.000,0
1638713732.805,40.527,-58.594,-81.055,-1000.000,0.000,0
1638713732.809,129.883,-51.270,-75.195,-1000.000,0.000,0
1638713732.813,-20.020,-44.434,-70.801,-1000.000,0.000,0
1638713732.817,-210.938,-50.293,-73.242,-1000.000,0.000,0
1638713732.821,-186.523,-54.199,-70.312,-1000.000,0.000,0
1638713732.825,26.855,-48.828,-62.500,-1000.000,0.000,0
1638713732.829,135.254,-57.129,-76.172,-1000.000,0.000,0
1638713732.833,-26.367,-58.594,-93.750,-1000.000,0.000,0
1638713732.837,-219.727,-53.711,-77.148,-1000.000,0.000,0
1638713732.841,-201.172,-57.129,-70.312,-1000.000,0.000,0
1638713732.839,-5.371,-57.617,-83.496,-1000.000,0.000,0
1638713732.843,121.582,-54.199,-85.449,-1000.000,0.000,0
1638713732.847,9.766,-53.223,-68.848,-1000.000,0.000,0
1638713732.851,-195.312,-60.547,-68.848,-1000.000,0.000,0
1638713732.855,-226.562,-60.547,-83.496,-1000.000,0.000,0
1638713732.859,-28.320,-47.852,-72.266,-1000.000,0.000,0
1638713732.863,135.254,-44.434,-77.148,-1000.000,0.000,0
1638713732.867,67.871,-51.758,-62.012,-1000.000,0.000,0
1638713732.871,-152.344,-53.223,-56.152,-1000.000,0.000,0
1638713732.875,-237.793,-51.758,-83.008,-1000.000,0.000,0
1638713732.879,-39.551,-48.340,-60.059,-1000.000,0.000,0
1638713732.883,137.207,-50.781,-53.711,-1000.000,0.000,0
1638713732.882,68.359,-49.316,-66.406,-1000.000,0.000,0
1638713732.886,-146.484,-42.480,-54.688,-1000.000,0.000,0
1638713732.890,-232.422,-47.852,-50.293,-1000.000,0.000,0
1638713732.894,-74.219,-48.340,-61.523,-1000.000,0.000,0
1638713732.898,104.492,-42.480,-65.430,-1000.000,0.000,0
1638713732.902,81.543,-45.410,-56.641,-1000.000,0.000,0
1638713732.906,-116.699,-53.711,-49.805,-1000.000,0.000,0
1638713732.910,-234.863,-61.035,-50.293,-1000.000,0.000,0
1638713732.914,-124.023,-58.105,-78.613,-1000.000,0.000,0
1638713732.918,88.379,-49.316,-79.590,-1000.000,0.000,0
1638713732.922,104.004,-54.199,-56.152,-1000.000,0.000,0
1638713732.926,-106.445,-52.246,-53.711,-1000.000,0.000,0
1638713732.925,-246.094,-48.828,-59.082,-1000.000,0.000,0
1638713732.929,-134.766,-45.410,-63.965,-1000.000,0.000,0
1638713732.933,86.914,-40.527,-60.059,-1000.000,0.000,0
1638713732.936,126.465,-47.363,-61.523,-1000.000,0.000,0
1638713732.940,-71.289,-53.223,-62.012,-1000.000,0.000,0
1638713732.944,-225.586,-49.316,-47.363,-1000.000,0.000,0
1638713732.948,-155.273,-49.316,-55.664,-1000.000,0.000,0
1638713732.952,42.969,-53.223,-67.871,-1000.000,0.000,0
1638713732.956,116.699,-48.828,-66.895,-1000.000,0.000,0
1638713732.960,-45.410,-45.410,-56.641,-1000.000,0.000,0
1638713732.964,-196.289,-50.293,-25.879,-1000.000,0.000,0
1638713732.968,-145.996,-52.734,-34.668,-1000.000,0.000,0
1638713732.967,43.457,-36.133,-63.965,-1000.000,0.000,0
