timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker
1633938115.468,-1000.000,-1000.000,-1000.000,921.875,0.000,0
1633938115.473,125.488,-425.293,-50.293,-361.328,0.000,0
1633938115.459,-931.641,-938.477,-980.469,-1000.000,0.000,0
1633938115.464,988.770,624.023,998.535,-424.805,0.000,0
1633938115.468,-171.875,-792.480,-64.453,895.508,0.000,0
1633938115.472,-1000.000,-1000.000,-1000.000,-922.363,0.000,0
1633938115.477,-68.848,-572.754,-165.527,-98.145,0.000,0
1633938115.481,-979.492,889.160,999.023,-1000.000,0.000,0
1633938115.485,-947.754,914.062,-968.262,-638.184,0.000,0
1633938115.490,26.367,-503.418,18.555,711.426,0.000,0
1633938115.494,-1000.000,-1000.000,-1000.000,-841.309,0.000,0
1633938115.499,-176.758,-800.293,-195.312,69.824,0.000,0
1633938115.503,986.816,534.180,988.281,-1000.000,0.000,0
1633938115.507,-913.574,-853.027,-943.848,-905.762,0.000,0
1633938115.495,222.656,-212.891,141.602,383.301,0.000,0
1633938115.500,-1000.000,-1000.000,-1000.000,-783.203,0.000,0
1633938115.504,-203.613,-1000.000,-214.844,142.090,0.000,0
1633938115.508,-997.559,166.992,993.652,-1000.000,0.000,0
1633938115.513,-923.828,-775.391,-953.613,-1000.000,0.000,0
1633938115.517,229.004,-21.973,174.805,83.496,0.000,0
1633938115.521,-1000.000,-1000.000,-1000.000,-769.043,0.000,0
1633938115.526,-303.223,-1000.000,-491.699,138.184,0.000,0
1633938115.530,968.750,-50.781,856.445,-1000.000,0.000,0
1633938115.534,-915.527,-777.832,-901.367,-1000.000,0.000,0
1633938115.538,226.562,142.578,296.875,-120.117,0.000,0
1633938115.543,-1000.000,-1000.000,-1000.000,-793.457,0.000,0
1633938115.532,-482.910,-1000.000,-612.793,250.000,0.000,0
1633938115.536,868.164,-241.211,780.273,-991.699,0.000,0
1633938115.541,-882.812,-826.172,-885.254,-1000.000,0.000,0
1633938115.545,397.949,168.457,369.141,-260.254,0.000,0
1633938115.549,-1000.000,-1000.000,-1000.000,-841.797,0.000,0
1633938115.553,-738.281,-1000.000,-790.039,458.984,0.000,0
1633938115.558,674.316,-259.277,612.793,-912.109,0.000,0
1633938115.562,-854.004,-829.102,-886.719,-1000.000,0.000,0
1633938115.566,541.504,219.238,582.031,-235.352,0.000,0
1633938115.570,-894.043,-1000.000,-776.855,-889.160,0.000,0
1633938115.575,-1000.000,-1000.000,-1000.000,683.105,0.000,0
1633938115.579,373.047,-264.648,369.141,-700.195,0.000,0
