timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1634634702.055,418.457,230.469,-661.133,-195.312,0.000,0
1634634702.058,-1000.000,-1000.000,-661.133,-956.543,0.000,0
1634634702.063,-222.168,-416.992,509.766,923.828,0.000,0
1634634702.067,-994.141,913.086,406.250,-367.676,0.000,0
1634634702.071,-943.848,-894.531,-374.512,-1000.000,0.000,0
1634634702.075,600.098,273.438,-699.707,-173.340,0.000,0
1634634702.079,-1000.000,-1000.000,-860.840,-1000.000,0.000,0
1634634702.083,-270.508,-592.285,24.414,-961.914,0.000,0
1634634702.087,-961.914,801.270,360.352,-73.242,0.000,0
1634634702.091,977.539,-863.770,-429.199,-1000.000,0.000,0
1634634702.094,873.535,422.852,-840.332,-387.207,0.000,0
1634634702.098,-705.078,-1000.000,-901.855,914.062,0.000,0
1634634702.102,-526.367,-883.789,-336.426,-906.738,0.000,0
1634634702.106,981.445,498.047,208.496,25.391,0.000,0
1634634702.115,976.562,-821.289,-464.844,-1000.000,0.000,0
1634634702.119,969.238,499.023,-980.957,-778.320,0.000,0
1634634702.123,-503.906,-878.418,-910.645,550.293,0.000,0
1634634702.127,-746.094,-1000.000,-659.180,-804.688,0.000,0
1634634702.131,876.953,175.781,-43.945,147.949,0.000,0
1634634702.135,974.121,-843.750,-419.922,-1000.000,0.000,0
1634634702.139,-939.941,720.703,-1000.000,-1000.000,0.000,0
1634634702.143,-156.250,-608.398,-925.293,151.855,0.000,0
1634634702.147,-992.676,-1000.000,-880.371,-763.672,0.000,0
1634634702.151,591.309,12.695,-255.859,129.883,0.000,0
1634634702.155,-980.469,-922.852,-367.676,-1000.000,0.000,0
1634634702.159,-945.801,931.152,-1000.000,-1000.000,0.000,0
1634634702.171,120.117,-288.086,-960.938,-154.785,0.000,0
1634634702.175,-1000.000,-1000.000,-1000.000,-803.223,0.000,0
1634634702.179,175.293,-182.129,-542.969,155.762,0.000,0
1634634702.183,-939.453,-982.910,-532.715,-1000.000,0.000,0
1634634702.188,-955.078,-981.445,-1000.000,-1000.000,0.000,0
1634634702.192,210.938,-181.152,-986.328,-256.348,0.000,0
1634634702.196,-1000.000,-1000.000,-995.117,-830.078,0.000,0
1634634702.200,-98.145,-173.340,-1000.000,170.410,0.000,0
1634634702.204,-973.145,998.535,-1000.000,-1000.000,0.000,0
1634634702.208,-932.617,-938.477,-1000.000,-1000.000,0.000,0
1634634702.213,230.469,-12.207,-997.070,-266.113,0.000,0
1634634702.217,-1000.000,-1000.000,-1000.000,-831.543,0.000,0
1634634702.232,-203.613,-174.805,-974.609,366.211,0.000,0
1634634702.236,-998.047,988.281,-957.031,-960.449,0.000,0
1634634702.240,-918.457,-923.828,-1000.000,-1000.000,0.000,0
1634634702.245,222.656,205.078,-961.914,-218.750,0.000,0
1634634702.249,-1000.000,-1000.000,-1000.000,-956.055,0.000,0
1634634702.253,-203.613,-385.254,-745.605,925.293,0.000,0
1634634702.258,-997.559,937.500,-466.797,-369.141,0.000,0
1634634702.262,-923.828,-906.250,-968.750,-1000.000,0.000,0
1634634702.267,229.004,141.113,-1000.000,-151.855,0.000,0
1634634702.271,-1000.000,-1000.000,-740.234,-994.141,0.000,0
1634634702.275,-303.223,-687.500,-123.535,-967.773,0.000,0
1634634702.280,968.262,689.453,250.977,-69.824,0.000,0
1634634702.296,-911.621,-834.961,-209.473,-1000.000,0.000,0
1634634702.301,225.098,181.152,-919.434,-482.422,0.000,0
1634634702.305,-1000.000,-1000.000,-902.832,903.320,0.000,0
1634634702.310,-384.766,-812.012,-438.477,-942.383,0.000,0
1634634702.314,915.039,539.551,-69.336,-205.566,0.000,0
1634634702.319,-919.434,-807.129,-634.766,-1000.000,0.000,0
1634634702.323,595.703,243.164,-1000.000,-679.688,0.000,0
1634634702.328,-998.047,-1000.000,-949.707,651.367,0.000,0
1634634702.332,-638.184,-985.352,-785.156,-834.473,0.000,0
1634634702.337,860.840,279.297,-136.719,87.402,0.000,0
1634634702.341,-956.543,-785.156,-484.863,-1000.000,0.000,0
1634634702.346,825.195,416.016,-1000.000,-705.078,0.000,0
1634634702.363,-612.793,-918.457,-926.758,663.574,0.000,0
1634634702.368,-962.891,-1000.000,-886.719,-830.566,0.000,0
1634634702.373,582.520,73.242,-249.512,197.754,0.000,0
1634634702.377,-963.867,-839.355,-330.078,-1000.000,0.000,0
1634634702.382,-990.723,691.406,-1000.000,-544.434,0.000,0
1634634702.387,-220.215,-645.020,-929.688,826.660,0.000,0
1634634702.391,-1000.000,-1000.000,-963.867,-871.582,0.000,0
1634634702.396,389.160,-79.590,-150.391,456.543,0.000,0
1634634702.401,-960.449,-944.336,-93.750,-1000.000,0.000,0
1634634702.405,-952.637,950.684,-1000.000,-521.484,0.000,0
1634634702.410,94.238,-279.297,-947.754,887.207,0.000,0
1634634702.415,-1000.000,-1000.000,-1000.000,-905.273,0.000,0
1634634702.433,120.605,-171.875,-91.797,568.359,0.000,0
1634634702.437,-948.242,997.559,-12.695,-929.688,0.000,0
1634634702.442,-947.266,-943.359,-1000.000,-902.344,0.000,0
1634634702.447,235.840,-40.039,-969.727,546.387,0.000,0
1634634702.452,-1000.000,-1000.000,-1000.000,-904.785,0.000,0
1634634702.457,-102.539,-179.688,-54.688,836.426,0.000,0
1634634702.461,-971.191,998.047,6.836,-683.105,0.000,0
1634634702.466,-933.105,-931.152,-999.512,-698.730,0.000,0
1634634702.471,230.469,71.777,-1000.000,897.949,0.000,0
1634634702.476,-1000.000,-1000.000,-678.223,979.004,0.000,0
1634634702.481,-203.613,-261.719,442.383,-965.332,0.000,0
1634634702.485,-997.559,964.355,460.938,-256.836,0.000,0
1634634702.496,-918.457,-912.109,-33.203,-994.629,0.000,0
1634634702.501,222.656,227.539,-624.023,580.566,0.000,0
1634634702.505,-1000.000,-1000.000,-394.043,-948.730,0.000,0
1634634702.510,-190.918,-437.012,832.031,990.234,0.000,1
1634634702.515,990.234,907.715,712.891,-131.836,0.000,0
1634634702.520,-927.734,-892.578,672.363,-1000.000,0.000,0
1634634702.525,512.207,215.820,-103.027,8.301,0.000,0
1634634702.530,-1000.000,-1000.000,-325.684,-953.613,0.000,0
1634634702.535,-254.395,-569.336,898.926,-969.727,0.000,0
1634634702.540,-969.727,811.523,877.441,-31.250,0.000,0
1634634702.544,980.469,-866.211,709.961,-1000.000,0.000,0
1634634702.549,873.047,436.523,578.125,-172.363,0.000,0
1634634702.553,-706.055,-1000.000,497.559,993.164,0.000,0
1634634702.558,-518.555,-849.121,861.328,-920.898,0.000,0
1634634702.563,-997.070,557.129,922.852,117.676,0.000,0
1634634702.568,943.359,-869.629,845.215,-1000.000,0.000,0
1634634702.573,-959.961,698.242,832.031,-188.477,0.000,0
1634634702.578,-314.453,-719.727,708.496,994.629,0.000,0
1634634702.582,-717.773,-1000.000,851.074,-928.223,0.000,0
1634634702.587,912.598,362.793,931.152,234.863,0.000,0
1634634702.592,947.266,-945.801,836.426,-1000.000,0.000,0
1634634702.597,-897.461,-995.117,854.004,-485.840,0.000,0
1634634702.602,144.531,-135.742,664.551,882.324,0.000,0
1634634702.607,-911.133,-1000.000,772.461,-882.812,0.000,0
1634634702.606,587.891,132.812,950.195,211.914,0.000,0
1634634702.610,-972.656,-943.848,837.891,-1000.000,0.000,0
1634634702.615,-940.918,-965.820,868.652,-575.684,0.000,0
1634634702.620,216.309,41.016,653.809,816.406,0.000,0
1634634702.625,-1000.000,-1000.000,745.117,-861.328,0.000,0
1634634702.630,204.102,-113.770,980.957,303.711,0.000,0
1634634702.635,-932.617,-983.398,893.066,-1000.000,0.000,0
1634634702.639,-952.148,-932.617,897.461,-587.402,0.000,0
1634634702.644,231.445,112.793,864.258,820.312,0.000,0
1634634702.649,-1000.000,-1000.000,909.668,-852.051,0.000,0
1634634702.654,6.836,-187.500,966.309,331.055,0.000,0
1634634702.659,-958.984,994.141,937.500,-925.293,0.000,0
1634634702.653,-943.359,-915.039,930.176,-1000.000,0.000,0
1634634702.658,369.629,222.656,905.762,-141.602,0.000,0
1634634702.663,-1000.000,-1000.000,910.156,-862.305,0.000,0
1634634702.668,-195.312,-210.449,950.684,680.176,0.000,0
1634634702.672,-974.121,-978.516,926.270,-716.797,0.000,0
1634634702.677,-990.723,-981.445,900.391,-1000.000,0.000,0
1634634702.682,425.293,143.066,880.859,-88.379,0.000,0
1634634702.687,-1000.000,-1000.000,888.184,-963.867,0.000,0
1634634702.691,-240.723,-346.191,936.035,921.387,0.000,0
1634634702.696,-988.281,943.359,916.016,-363.770,0.000,0
1634634702.701,-945.801,-906.250,898.926,-1000.000,0.000,0
1634634702.706,600.586,281.250,846.680,-172.852,0.000,0
1634634702.697,-1000.000,-1000.000,755.371,-1000.000,0.000,0
1634634702.702,-261.230,-529.297,905.273,-962.402,0.000,0
1634634702.706,-958.984,847.656,915.039,-72.754,0.000,0
1634634702.711,977.051,-879.395,834.473,-1000.000,0.000,0
1634634702.716,873.047,442.383,666.504,-406.738,0.000,0
1634634702.720,-707.520,-1000.000,521.484,907.715,0.000,0
1634634702.725,-492.188,-804.199,855.469,-900.391,0.000,0
1634634702.730,982.910,619.629,899.902,-31.738,0.000,0
1634634702.734,-995.117,-822.754,651.855,-1000.000,0.000,0
1634634702.739,861.328,308.105,577.148,-1000.000,0.000,0
1634634702.744,-683.594,-988.770,618.652,186.035,0.000,0
1634634702.748,-700.684,-1000.000,908.203,-781.250,0.000,0
1634634702.737,903.320,189.941,968.262,75.684,0.000,0
1634634702.742,963.379,-822.754,904.785,-1000.000,0.000,0
1634634702.746,-930.664,641.602,895.508,-868.652,0.000,0
1634634702.751,-216.309,-819.336,842.285,557.129,0.000,0
1634634702.755,-888.672,-990.234,917.480,-981.445,0.000,0
1634634702.760,771.973,426.758,947.266,-213.867,0.000,0
1634634702.765,-998.535,-916.504,908.691,-1000.000,0.000,0
1634634702.769,-943.848,854.492,872.559,-923.828,0.000,0
1634634702.774,69.824,-389.160,710.449,338.379,0.000,0
1634634702.778,-1000.000,-1000.000,843.262,-776.855,0.000,0
1634634702.783,292.969,-79.102,956.055,229.004,0.000,0
1634634702.787,-953.125,-988.281,785.645,-977.539,0.000,0
1634634702.774,-928.223,-939.453,788.574,-1000.000,0.000,0
1634634702.779,184.570,-59.082,135.254,-62.500,0.000,0
1634634702.783,-1000.000,-1000.000,302.734,-901.367,0.000,0
1634634702.788,283.203,5.371,-965.820,163.574,0.000,0
1634634702.792,-956.543,972.656,463.867,-930.664,0.000,0
1634634702.797,-952.148,-919.922,249.512,-1000.000,0.000,0
1634634702.801,241.699,151.855,-422.363,-257.812,0.000,0
1634634702.806,-1000.000,-1000.000,-308.105,-854.980,0.000,0
1634634702.810,-102.539,-192.383,945.312,547.363,0.000,0
1634634702.815,-971.191,997.070,427.734,-855.957,0.000,0
1634634702.819,-933.105,-920.898,-203.613,-1000.000,0.000,0
1634634702.823,229.980,229.004,-691.406,-217.285,0.000,0
1634634702.810,-1000.000,-1000.000,-324.219,-925.293,0.000,0
1634634702.815,-194.336,-295.898,916.992,812.012,0.000,0
1634634702.819,992.188,971.680,516.113,-540.527,0.000,0
1634634702.823,-919.922,-914.551,11.230,-1000.000,0.000,0
1634634702.828,418.457,227.051,-509.277,-180.664,0.000,0
1634634702.832,-1000.000,-1000.000,-320.312,-990.234,0.000,0
1634634702.836,-222.168,-460.449,901.367,-991.699,0.000,0
1634634702.841,-993.652,889.648,654.785,-172.852,0.000,0
1634634702.845,-948.730,-885.742,106.934,-1000.000,0.000,0
1634634702.850,605.957,277.344,-610.352,-458.984,0.000,0
1634634702.854,-1000.000,-1000.000,-414.551,870.117,0.000,0
1634634702.858,-360.352,-655.273,851.562,-895.508,0.000,0
1634634702.847,-992.676,736.328,764.160,-2.441,0.000,0
1634634702.851,989.258,-850.586,4.883,-1000.000,0.000,0
1634634702.855,868.164,411.133,-788.086,-696.289,0.000,0
1634634702.859,-696.777,-998.535,-572.266,661.133,0.000,0
1634634702.864,-606.445,-916.992,653.320,-830.078,0.000,0
1634634702.868,939.453,444.824,873.047,107.422,0.000,0
1634634702.872,992.676,-815.918,127.441,-1000.000,0.000,0
1634634702.877,955.566,506.348,-735.352,-899.414,0.000,0
1634634702.881,-475.586,-875.488,-624.023,404.785,0.000,0
1634634702.885,-859.375,-1000.000,553.711,-789.551,0.000,0
1634634702.890,753.418,179.688,978.516,153.320,0.000,0
1634634702.894,-999.512,-849.609,139.648,-1000.000,0.000,0
1634634702.883,-957.031,742.188,-826.172,-1000.000,0.000,0
1634634702.888,-124.512,-580.566,-724.121,224.121,0.000,0
1634634702.892,-1000.000,-1000.000,452.148,-771.484,0.000,0
1634634702.896,429.199,18.066,-980.469,142.578,0.000,0
1634634702.900,-961.914,-933.594,47.363,-1000.000,0.000,0
1634634702.905,-947.754,963.379,-913.086,-1000.000,0.000,0
1634634702.909,119.141,-228.027,-863.770,40.039,0.000,0
1634634702.913,-1000.000,-1000.000,216.797,-772.461,0.000,0
1634634702.917,151.367,-172.363,-951.172,334.473,0.000,0
1634634702.922,-945.312,998.047,-5.371,-947.266,0.000,0
1634634702.926,-944.336,-941.406,-951.660,-1000.000,0.000,0
1634634702.930,228.027,-30.273,-995.605,-150.879,0.000,0
1634634702.921,-1000.000,-1000.000,-198.730,-828.125,0.000,0
1634634702.925,-4.883,-175.293,975.586,532.715,0.000,0
1634634702.929,-952.148,989.746,34.668,-848.145,0.000,0
1634634702.933,-944.824,-917.480,-978.027,-1000.000,0.000,0
1634634702.938,237.305,155.762,-1000.000,-222.656,0.000,0
1634634702.942,-1000.000,-1000.000,-342.773,-909.180,0.000,0
1634634702.946,-198.730,-193.848,942.383,753.418,0.000,0
1634634702.950,996.094,998.047,111.816,-617.188,0.000,0
1634634702.954,-916.504,-924.316,-918.457,-1000.000,0.000,0
1634634702.958,322.266,231.934,-1000.000,-192.871,0.000,0
1634634702.963,-1000.000,-1000.000,-376.465,-965.820,0.000,0
1634634702.967,-207.031,-374.023,933.594,943.359,0.000,0
1634634702.959,998.047,938.477,214.355,-314.941,0.000,0
1634634702.963,-929.688,-902.832,-810.059,-1000.000,0.000,0
1634634702.967,511.719,221.191,-971.680,-268.066,0.000,0
1634634702.971,-1000.000,-1000.000,-431.641,958.008,0.000,0
1634634702.975,-240.723,-535.156,903.809,-933.594,0.000,0
1634634702.979,-977.051,840.332,414.551,0.488,0.000,0
1634634702.983,-987.305,-869.141,-682.617,-1000.000,0.000,0
1634634702.988,749.023,322.754,-1000.000,-468.750,0.000,0
1634634702.992,-870.117,-1000.000,-618.652,870.605,0.000,0
1634634702.996,-486.328,-791.016,690.918,-883.789,0.000,0
1634634703.000,972.168,588.867,559.570,101.074,0.000,0
1634634703.004,-994.141,-825.684,-571.777,-1000.000,0.000,0
1634634702.998,860.352,427.246,-1000.000,-705.078,0.000,0
1634634703.003,-683.105,-948.242,-696.289,663.574,0.000,0
1634634703.007,-699.219,-1000.000,563.965,-826.172,0.000,0
1634634703.011,899.902,278.320,672.852,164.551,0.000,0
1634634703.015,974.609,-830.078,-427.734,-1000.000,0.000,0
1634634703.019,-957.520,646.484,-1000.000,-957.031,0.000,0
1634634703.023,-228.027,-708.008,-790.039,334.473,0.000,0
1634634703.027,-997.070,-1000.000,374.512,-776.855,0.000,0
1634634703.031,592.773,73.242,743.652,132.324,0.000,0
1634634703.035,-978.516,-904.785,-340.332,-1000.000,0.000,0
1634634703.039,-951.660,895.996,-1000.000,-1000.000,0.000,0
1634634703.043,43.945,-347.168,-940.918,-53.711,0.000,0
1634634703.039,-1000.000,-1000.000,29.785,-783.691,0.000,0
1634634703.043,227.539,-101.074,753.906,173.340,0.000,0
1634634703.047,-945.312,-975.586,-304.199,-1000.000,0.000,0
1634634703.051,-948.242,-969.727,-1000.000,-1000.000,0.000,0
1634634703.055,231.445,-106.445,-1000.000,-163.574,0.000,0
1634634703.059,-1000.000,-1000.000,-249.023,-805.664,0.000,0
1634634703.063,0.000,-172.852,871.094,351.562,0.000,0
1634634703.067,-951.172,993.164,-140.625,-952.637,0.000,0
1634634703.071,-945.801,-926.270,-1000.000,-1000.000,0.000,0
1634634703.075,237.793,66.895,-1000.000,-249.023,0.000,0
1634634703.079,-1000.000,-1000.000,-359.375,-866.211,0.000,0
1634634703.083,-203.613,-182.129,877.930,597.168,0.000,0
1634634703.079,-998.047,991.699,-110.840,-801.758,0.000,0
1634634703.083,-918.457,-919.434,-1000.000,-1000.000,0.000,0
1634634703.087,222.656,229.004,-1000.000,-208.984,0.000,0
1634634703.091,-1000.000,-1000.000,-379.883,-940.918,0.000,0
1634634703.095,-194.336,-303.223,891.113,859.863,0.000,0
1634634703.099,991.699,969.238,-75.195,-455.566,0.000,0
1634634703.103,-919.922,-914.551,-1000.000,-1000.000,0.000,0
1634634703.107,418.457,227.051,-1000.000,-252.441,0.000,0
1634634703.111,-1000.000,-1000.000,-457.520,976.562,0.000,0
1634634703.115,-222.168,-480.469,821.289,-960.449,0.000,0
1634634703.119,-993.652,878.418,-6.348,-114.258,0.000,0
1634634703.123,-948.730,-881.348,-1000.000,-1000.000,0.000,0
1634634703.120,605.469,278.809,-1000.000,-435.059,0.000,0
1634634703.124,-1000.000,-1000.000,-720.703,889.160,0.000,0
1634634703.128,-360.840,-708.008,555.664,-901.855,0.000,0
1634634703.132,-992.676,679.688,164.062,9.277,0.000,0
1634634703.136,989.258,-839.355,-1000.000,-1000.000,0.000,0
1634634703.140,868.164,420.898,-1000.000,-567.383,0.000,0
1634634703.144,-696.777,-974.121,-804.688,792.480,0.000,0
1634634703.148,-610.352,-970.215,376.953,-853.516,0.000,0
1634634703.152,953.613,375.000,155.762,183.105,0.000,0
1634634703.156,958.496,-829.590,-990.234,-1000.000,0.000,0
1634634703.160,-947.266,611.328,-1000.000,-845.215,0.000,0
1634634703.164,-292.969,-757.812,-856.445,507.324,0.000,0
1634634703.161,-873.047,-1000.000,199.707,-800.293,0.000,0
1634634703.165,756.836,136.719,76.660,147.461,0.000,0
1634634703.169,995.117,-885.742,-1000.000,-1000.000,0.000,0
1634634703.173,-938.477,853.027,-1000.000,-1000.000,0.000,0
1634634703.176,-20.020,-417.969,-985.840,151.855,0.000,0
1634634703.180,-1000.000,-1000.000,-72.266,-764.648,0.000,0
1634634703.184,413.574,-25.879,137.695,137.207,0.000,0
1634634703.188,-961.426,-960.449,-930.176,-1000.000,0.000,0
1634634703.192,-944.336,-981.445,-997.070,-1000.000,0.000,0
1634634703.196,225.586,-107.422,-1000.000,-62.012,0.000,0
1634634703.200,-1000.000,-1000.000,-214.844,-785.156,0.000,0
1634634703.204,102.539,-172.852,560.547,338.867,0.000,0
1634634703.202,-938.477,993.652,-552.246,-945.312,0.000,0
1634634703.206,-950.684,-927.246,-1000.000,-1000.000,0.000,0
1634634703.210,235.840,59.570,-1000.000,-252.441,0.000,0
1634634703.214,-1000.000,-1000.000,-349.609,-854.980,0.000,0
1634634703.218,-102.539,-182.129,789.062,547.363,0.000,0
1634634703.222,-971.191,991.699,-236.328,-855.957,0.000,0
1634634703.226,-933.105,-915.039,-1000.000,-1000.000,0.000,0
1634634703.229,230.469,211.914,-1000.000,-217.285,0.000,0
1634634703.233,-1000.000,-1000.000,-423.828,-925.293,0.000,0
1634634703.237,-197.266,-206.543,794.434,812.012,0.000,0
1634634703.241,994.629,-999.512,-138.672,-540.527,0.000,0
1634634703.245,-917.480,-926.270,-1000.000,-1000.000,0.000,0
1634634703.243,354.004,232.910,-1000.000,-180.664,0.000,0
1634634703.247,-1000.000,-1000.000,-550.293,-990.234,0.000,0
1634634703.251,-212.891,-398.438,727.539,-988.281,0.000,0
1634634703.255,-999.023,926.270,-81.055,-175.293,0.000,0
1634634703.259,-936.035,-898.926,-1000.000,-1000.000,0.000,0
1634634703.263,517.578,237.793,-1000.000,-366.211,0.000,0
1634634703.267,-1000.000,-1000.000,-630.859,918.457,0.000,0
1634634703.271,-340.332,-575.195,661.621,-914.062,0.000,0
1634634703.275,988.770,814.941,39.551,14.648,0.000,0
1634634703.279,-972.656,-862.305,-1000.000,-1000.000,0.000,0
1634634703.283,741.699,365.723,-1000.000,-553.711,0.000,0
1634634703.286,-864.258,-1000.000,-811.035,807.617,0.000,0
1634634703.285,-530.762,-835.938,404.297,-856.445,0.000,0
1634634703.289,963.379,542.480,152.344,181.152,0.000,0
1634634703.293,979.004,-832.031,-1000.000,-1000.000,0.000,0
1634634703.296,968.750,531.250,-1000.000,-835.938,0.000,0
1634634703.300,-508.789,-872.559,-913.086,518.555,0.000,0
1634634703.304,-720.703,-1000.000,-175.781,-805.664,0.000,0
1634634703.308,904.785,268.066,-73.730,160.645,0.000,0
1634634703.312,968.750,-867.188,-976.074,-1000.000,0.000,0
1634634703.316,-938.477,783.691,-1000.000,-965.820,0.000,0
1634634703.320,-155.762,-527.344,-961.426,318.359,0.000,0
1634634703.324,-992.676,-1000.000,-982.910,-775.391,0.000,0
1634634703.328,591.797,70.801,-949.219,132.812,0.000,0
1634634703.328,-981.934,-921.875,-993.652,-1000.000,0.000,0
1634634703.332,-942.871,953.125,-1000.000,-1000.000,0.000,0
1634634703.335,114.258,-250.977,-997.559,-62.500,0.000,0
1634634703.339,-1000.000,-1000.000,-1000.000,-788.086,0.000,0
1634634703.343,218.750,-72.266,-1000.000,355.469,0.000,0
1634634703.347,-939.941,-987.305,-1000.000,-970.703,0.000,0
1634634703.351,-949.707,-941.895,-1000.000,-1000.000,0.000,0
1634634703.355,231.445,55.176,-1000.000,9.766,0.000,0
1634634703.359,-1000.000,-1000.000,-1000.000,-837.402,0.000,0
1634634703.363,0.000,-179.688,-1000.000,669.922,0.000,0
1634634703.367,-951.172,989.746,-1000.000,-726.074,0.000,1
1634634703.371,-945.801,-913.574,-1000.000,-1000.000,0.000,0
1634634703.371,237.793,223.145,-1000.000,111.816,0.000,0
1634634703.375,-1000.000,-1000.000,-1000.000,-864.258,0.000,0
1634634703.378,-198.730,-203.613,-1000.000,780.762,0.000,0
1634634703.382,996.094,-997.070,-1000.000,-530.273,0.000,0
1634634703.386,-916.992,-922.852,-1000.000,-1000.000,0.000,0
1634634703.390,321.777,229.492,-1000.000,-41.016,0.000,0
1634634703.394,-1000.000,-1000.000,-1000.000,-956.055,0.000,0
1634634703.398,-208.496,-303.223,-1000.000,-998.047,0.000,0
1634634703.402,998.535,969.238,-1000.000,-174.805,0.000,0
1634634703.406,-926.758,-914.551,-1000.000,-1000.000,0.000,0
1634634703.410,471.191,227.051,-1000.000,-177.246,0.000,0
1634634703.413,-1000.000,-1000.000,-1000.000,-993.164,0.000,0
1634634703.414,-232.422,-489.746,-1000.000,-961.914,0.000,0
1634634703.418,-989.746,875.488,-1000.000,-73.730,0.000,0
1634634703.422,-954.102,-879.883,-1000.000,-1000.000,0.000,0
1634634703.425,609.863,256.836,-1000.000,-367.676,0.000,0
1634634703.429,-1000.000,-1000.000,-1000.000,914.062,0.000,0
1634634703.433,-457.031,-717.285,-1000.000,-898.926,0.000,0
1634634703.437,965.820,664.062,-1000.000,117.676,0.000,0
1634634703.441,-994.629,-836.426,-1000.000,-1000.000,0.000,0
1634634703.445,859.863,419.922,-1000.000,-478.027,0.000,0
1634634703.449,-688.965,-978.027,-1000.000,870.605,0.000,0
1634634703.453,-651.367,-959.473,-1000.000,-878.906,0.000,0
1634634703.456,927.734,392.090,-1000.000,202.148,0.000,0
1634634703.457,966.797,-834.961,-1000.000,-1000.000,0.000,0
1634634703.461,-950.195,627.441,-1000.000,-721.191,0.000,0
1634634703.465,-292.480,-740.234,-1000.000,669.434,0.000,0
1634634703.469,-874.512,-1000.000,-1000.000,-823.242,0.000,0
1634634703.473,763.672,152.832,-1000.000,145.996,0.000,0
1634634703.476,983.887,-920.410,-1000.000,-1000.000,0.000,0
1634634703.480,-925.293,955.566,-994.629,-1000.000,0.000,0
1634634703.484,82.520,-232.422,-999.512,93.262,0.000,0
1634634703.488,-1000.000,-1000.000,-1000.000,-773.438,0.000,0
1634634703.492,400.879,-54.199,-765.137,156.738,0.000,0
1634634703.496,-954.102,-958.496,-819.824,-1000.000,0.000,0
1634634703.500,-946.289,-979.980,-1000.000,-1000.000,0.000,0
1634634703.500,225.098,-114.746,-957.031,142.578,0.000,0
1634634703.504,-1000.000,-1000.000,-1000.000,-765.137,0.000,0
1634634703.508,102.539,-176.270,-410.645,310.059,0.000,0
1634634703.512,-938.477,-1000.000,-330.566,-961.914,0.000,0
1634634703.516,-950.195,-936.523,-1000.000,-1000.000,0.000,0
1634634703.520,236.328,-1.953,-939.453,-50.293,0.000,0
1634634703.524,-1000.000,-1000.000,-1000.000,-796.875,0.000,0
1634634703.527,-102.051,-174.316,-301.758,432.129,0.000,0
1634634703.531,-970.703,986.328,-122.559,-896.973,0.000,0
1634634703.535,-933.105,-914.551,-1000.000,-1000.000,0.000,0
1634634703.539,230.469,225.098,-958.496,-235.352,0.000,0
1634634703.543,-1000.000,-1000.000,-1000.000,-889.160,0.000,0
1634634703.544,-194.336,-231.934,-728.516,686.523,0.000,0
1634634703.548,990.723,991.699,-541.504,-704.102,0.000,0
1634634703.552,-912.598,-916.992,-1000.000,-1000.000,0.000,0
1634634703.555,399.902,213.379,-985.840,-197.754,0.000,0
1634634703.559,-1000.000,-1000.000,-1000.000,-958.496,0.000,0
1634634703.563,-134.277,-346.680,-848.633,923.828,0.000,0
1634634703.567,995.605,893.066,-711.914,-367.676,0.000,0
1634634703.571,-948.242,-890.625,-1000.000,-1000.000,0.000,0
1634634703.575,608.398,269.043,-989.746,-172.852,0.000,0
1634634703.579,-1000.000,-1000.000,-1000.000,-1000.000,0.000,0
1634634703.582,-360.352,-638.672,-891.602,-961.426,0.000,0
1634634703.586,-992.676,750.000,-758.789,-73.730,0.000,0
1634634703.587,989.746,-853.516,-1000.000,-1000.000,0.000,0
1634634703.591,868.164,420.410,-1000.000,-367.676,0.000,0
1634634703.595,-696.777,-993.652,-1000.000,913.574,0.000,0
1634634703.599,-610.352,-918.457,-958.984,-900.879,0.000,0
1634634703.603,953.613,448.730,-850.098,117.676,0.000,0
1634634703.607,958.496,-829.590,-984.863,-1000.000,0.000,0
1634634703.611,-947.266,574.219,-1000.000,-565.918,0.000,0
1634634703.614,-292.969,-802.734,-987.305,814.453,0.000,0
1634634703.618,-872.070,-1000.000,-1000.000,-858.398,0.000,0
1634634703.622,751.953,153.809,-526.855,183.594,0.000,0
1634634703.626,-997.070,-855.957,-540.527,-1000.000,0.000,0
1634634703.630,-950.684,757.812,-1000.000,-845.215,0.000,0
1634634703.631,-84.473,-557.617,-953.125,507.324,0.000,0
1634634703.635,-1000.000,-1000.000,-1000.000,-800.293,0.000,0
1634634703.639,417.480,-14.160,-191.895,147.461,0.000,0
1634634703.642,-961.914,-949.707,169.922,-1000.000,0.000,0
1634634703.646,-947.266,993.164,-751.953,-1000.000,0.000,0
1634634703.650,176.758,-175.293,-914.062,164.062,0.000,0
1634634703.654,-1000.000,-1000.000,-1000.000,-820.801,0.000,0
1634634703.658,109.863,-172.363,-155.762,155.273,0.000,0
1634634703.662,-941.895,997.070,556.152,-995.117,0.000,0
1634634703.665,-949.219,-936.523,241.211,-1000.000,0.000,0
1634634703.669,235.840,-3.906,-396.973,45.898,0.000,0
1634634703.673,-1000.000,-1000.000,-1000.000,-774.902,0.000,0
1634634703.674,-102.539,-173.828,71.777,334.473,0.000,0
1634634703.678,-971.191,986.328,654.785,-947.266,0.000,0
1634634703.682,-933.105,-912.598,376.953,-1000.000,0.000,0
1634634703.686,229.980,223.145,-269.531,-149.902,0.000,0
1634634703.690,-1000.000,-1000.000,-1000.000,-830.566,0.000,0
1634634703.694,-198.730,-203.613,-73.730,544.434,0.000,0
1634634703.697,995.605,-997.070,518.066,-835.449,0.000,0
